date,t_mean_c,t_max_c,t_min_c,rain_mm
2002-08-31,34.19,41.38,27.04,0.0
2002-09-01,35.66,43.02,28.03,0.0
2002-09-02,36.91,43.52,29.56,0.0
2002-09-03,37.21,45.13,30.51,0.0
2002-09-04,36.71,45.02,29.1,0.0
2002-09-05,36.98,45.77,28.3,0.0
2002-09-06,35.96,43.89,27.79,0.0
2002-09-07,37.7,45.09,30.39,0.0
2002-09-08,37.42,44.84,30.36,0.0
2002-09-09,36.99,44.45,30.07,0.0
2002-09-10,36.42,43.85,29.93,0.0
2002-09-11,35.7,42.95,28.5,0.0
2002-09-12,33.96,41.59,26.13,0.0
2002-09-13,32.85,39.65,25.67,0.0
2002-09-14,32.71,39.58,25.34,0.0
2002-09-15,32.51,39.09,25.28,0.0
2002-09-16,32.75,39.21,26.04,0.0
2002-09-17,34.11,41.61,27.63,0.06
2002-09-18,34.56,42.18,27.33,0.04
2002-09-19,35.47,42.45,29.26,0.0
2002-09-20,32.7,39.15,26.44,0.0
2002-09-21,33.68,40.12,27.62,0.0
2002-09-22,34.6,43.68,26.3,0.0
2002-09-23,34.34,42.72,26.48,0.0
2002-09-24,33.47,42.63,24.78,0.0
2002-09-25,34.29,42.34,26.44,0.0
2002-09-26,34.21,41.65,26.22,0.0
2002-09-27,33.84,41.8,26.23,0.0
2002-09-28,33.37,41.18,26.33,0.0
2002-09-29,34.3,41.98,28.31,0.0
2002-09-30,33.47,40.92,26.71,0.0
2002-10-01,31.6,37.7,25.17,0.41
2002-10-02,31.52,38.06,24.62,0.0
2002-10-03,31.57,38.68,24.12,0.0
2002-10-04,33.1,40.48,26.18,0.04
2002-10-05,33.32,41.3,25.82,0.0
2002-10-06,32.94,41.07,24.88,0.0
2002-10-07,32.14,40.58,24.22,0.01
2002-10-08,31.41,40.46,23.1,0.0
2002-10-09,31.51,40.91,22.47,0.0
2002-10-10,31.41,39.87,24.41,0.0
2002-10-11,32.46,41.39,24.7,0.0
2002-10-12,33.01,42.11,24.53,0.0
2002-10-13,32.94,41.1,26.06,0.0
2002-10-14,32.14,40.21,25.03,0.0
2002-10-15,31.57,38.67,24.92,0.0
2002-10-16,30.56,38.29,22.84,0.0
2002-10-17,30.92,38.29,23.63,0.0
2002-10-18,31.28,38.88,23.75,0.0
2002-10-19,31.34,39.42,24.21,0.0
2002-10-20,30.81,38.6,24.08,0.0
2002-10-21,30.65,38.49,24.51,0.0
2002-10-22,30.11,37.3,24.55,0.0
2002-10-23,30.51,38.32,22.99,0.0
2002-10-24,29.74,36.69,22.94,0.0
2002-10-25,28.65,36.08,21.38,0.0
2002-10-26,29.56,36.54,24.28,0.0
2002-10-27,29.07,36.39,22.91,0.0
2002-10-28,28.88,35.48,22.58,0.0
2002-10-29,29.14,35.32,23.12,0.0
2002-10-30,29.15,35.28,22.72,0.0
2002-10-31,28.42,35.34,22.12,0.0
2002-11-01,27.28,33.72,21.29,0.0
2002-11-02,27.1,33.95,20.67,0.0
2002-11-03,26.43,33.52,19.41,0.0
2002-11-04,27.85,35.23,20.9,0.04
2002-11-05,26.66,33.72,20.69,0.0
2002-11-06,26.36,33.51,19.27,0.0
2002-11-07,26.51,33.63,19.94,0.01
2002-11-08,25.61,31.8,20.65,0.13
2002-11-09,26.26,31.76,20.47,0.06
2002-11-10,26.41,32.0,21.54,0.0
2002-11-11,25.58,32.57,19.21,0.0
2002-11-12,25.24,31.9,18.61,0.0
2002-11-13,25.68,32.33,18.97,0.0
2002-11-14,26.05,32.79,20.77,0.0
2002-11-15,25.96,33.18,19.63,0.0
2002-11-16,24.73,31.68,18.87,0.0
2002-11-17,24.21,31.57,17.68,0.0
2002-11-18,24.9,32.08,18.63,0.01
2002-11-19,25.45,32.32,19.66,0.0
2002-11-20,25.39,33.24,18.55,0.0
2002-11-21,23.9,31.2,17.95,0.0
2002-11-22,22.17,29.81,15.4,0.0
2002-11-23,22.98,30.74,16.28,0.0
2002-11-24,23.23,30.51,16.97,0.0
2002-11-25,23.24,30.23,18.22,0.0
2002-11-26,22.9,29.92,17.57,0.2
2002-11-27,23.8,31.49,18.43,0.0
2002-11-28,22.38,29.96,16.2,0.0
2002-11-29,22.19,30.1,15.66,0.0
2002-11-30,23.11,31.2,16.07,0.0
2002-12-01,23.57,30.42,16.61,0.0
2002-12-02,23.24,30.29,16.79,0.0
2002-12-03,24.0,31.19,17.9,0.0
2002-12-04,22.84,29.08,17.99,0.0
2002-12-05,22.06,28.62,17.33,0.0
2002-12-06,21.05,28.28,15.15,0.0
2002-12-07,21.06,28.3,14.64,0.0
2002-12-08,21.66,28.79,15.01,0.0
2002-12-09,22.74,29.46,16.56,0.0
2002-12-10,22.28,28.86,16.0,0.0
2002-12-11,23.13,29.25,16.49,0.0
2002-12-12,23.84,29.22,19.35,0.0
2002-12-13,24.32,30.04,20.23,0.0
2002-12-14,23.59,30.35,17.47,0.0
2002-12-15,23.24,30.36,17.06,0.0
2002-12-16,23.04,30.42,16.77,0.0
2002-12-17,23.7,30.91,17.56,0.0
2002-12-18,24.33,31.18,19.56,0.0
2002-12-19,24.21,30.84,19.86,0.0
2002-12-20,21.17,28.75,15.26,0.0
2002-12-21,22.56,30.43,16.08,0.0
2002-12-22,23.82,30.5,17.92,0.2
2002-12-23,21.09,26.12,15.86,0.0
2002-12-24,17.78,24.75,11.84,0.0
2002-12-25,17.51,21.58,13.91,0.0
2002-12-26,17.28,24.08,11.97,0.0
2002-12-27,16.49,24.45,9.89,0.0
2002-12-28,17.56,25.14,11.28,0.0
2002-12-29,17.52,25.33,11.59,0.0
2002-12-30,17.15,25.49,10.43,0.02
2002-12-31,17.03,24.49,10.47,0.0
2003-01-01,16.73,23.06,12.16,0.0
2003-01-02,16.85,23.99,10.79,0.0
2003-01-03,18.03,24.83,11.61,0.0
2003-01-04,18.79,24.4,12.54,0.0
2003-01-05,20.2,26.59,15.15,0.0
2003-01-06,18.22,26.44,11.62,4.47
2003-01-07,18.49,27.48,11.42,0.0
2003-01-08,18.81,27.65,11.57,0.0
2003-01-09,19.24,27.37,12.56,0.0
2003-01-10,20.12,27.33,15.13,0.0
2003-01-11,19.9,27.85,13.71,0.0
2003-01-12,18.98,27.39,12.62,0.03
2003-01-13,19.51,28.26,11.85,0.03
2003-01-14,19.11,26.99,11.9,0.0
2003-01-15,19.03,26.66,13.8,0.0
2003-01-16,18.93,25.74,13.81,0.0
2003-01-17,20.02,26.4,14.07,0.0
2003-01-18,16.71,22.11,11.17,0.0
2003-01-19,14.97,23.54,7.3,0.0
2003-01-20,17.6,25.48,10.03,0.0
2003-01-21,20.41,27.57,13.57,0.0
2003-01-22,21.14,27.97,15.26,0.0
2003-01-23,22.17,29.44,15.79,0.0
2003-01-24,21.49,28.97,15.35,0.0
2003-01-25,19.26,26.11,14.24,0.01
2003-01-26,19.06,25.72,13.15,0.23
2003-01-27,20.2,28.74,13.26,0.18
2003-01-28,21.47,29.77,14.02,1.34
2003-01-29,22.98,30.41,17.15,0.0
2003-01-30,23.48,30.59,17.71,0.18
2003-01-31,21.93,29.5,16.61,0.0
2003-02-01,19.67,27.49,12.76,0.0
2003-02-02,19.47,27.49,12.69,0.0
2003-02-03,20.38,27.5,13.54,0.05
2003-02-04,21.48,29.08,14.86,0.0
2003-02-05,21.35,28.27,14.74,0.0
2003-02-06,22.41,29.5,15.27,0.0
2003-02-07,21.45,29.49,15.57,0.0
2003-02-08,19.97,29.23,12.63,0.0
2003-02-09,20.97,29.84,13.53,0.0
2003-02-10,23.52,32.25,15.99,0.0
2003-02-11,23.86,31.73,16.09,0.0
2003-02-12,24.71,32.34,17.29,0.0
2003-02-13,25.78,33.74,18.46,0.0
2003-02-14,24.34,31.96,17.32,0.0
2003-02-15,23.47,30.93,17.03,0.0
2003-02-16,24.25,32.28,17.65,0.0
2003-02-17,20.21,26.59,14.98,0.0
2003-02-18,17.58,25.33,11.46,0.0
2003-02-19,19.81,28.62,10.51,0.0
2003-02-20,23.24,31.39,15.89,0.0
2003-02-21,24.31,32.31,17.49,0.0
2003-02-22,23.56,30.02,18.55,0.0
2003-02-23,24.3,31.02,18.77,0.0
2003-02-24,25.79,33.6,18.78,0.0
2003-02-25,25.86,33.88,18.96,0.0
2003-02-26,26.67,33.92,20.32,0.0
2003-02-27,26.05,32.56,20.47,0.01
2003-02-28,24.01,31.31,17.0,0.0
2003-03-01,19.05,26.22,13.41,0.0
2003-03-02,17.91,26.82,10.32,0.0
2003-03-03,20.01,28.93,12.32,0.0
2003-03-04,20.6,28.51,14.05,0.0
2003-03-05,23.13,32.83,14.73,0.0
2003-03-06,25.25,35.54,15.88,0.0
2003-03-07,26.27,35.34,17.68,0.0
2003-03-08,26.55,34.81,18.36,0.0
2003-03-09,28.61,37.28,22.03,0.0
2003-03-10,28.44,37.6,20.26,0.0
2003-03-11,29.26,38.35,21.32,0.0
2003-03-12,29.3,38.01,21.88,0.0
2003-03-13,28.7,37.6,20.87,0.0
2003-03-14,23.44,30.61,17.72,0.0
2003-03-15,21.26,31.59,12.54,0.0
2003-03-16,21.87,32.51,12.33,0.0
2003-03-17,25.94,34.59,17.28,0.0
2003-03-18,28.25,36.09,20.49,0.0
2003-03-19,27.82,36.02,20.41,0.0
2003-03-20,28.32,35.14,21.5,0.0
2003-03-21,27.57,33.51,23.41,0.05
2003-03-22,26.48,32.4,20.53,0.86
2003-03-23,28.18,35.55,21.74,0.0
2003-03-24,29.48,36.81,22.21,0.0
2003-03-25,31.45,38.48,24.4,0.0
2003-03-26,30.02,37.18,23.0,0.0
2003-03-27,29.99,37.54,23.16,0.04
2003-03-28,28.22,35.91,22.93,0.06
2003-03-29,27.58,35.89,19.58,0.0
2003-03-30,30.13,38.11,22.79,0.0
2003-03-31,31.6,39.48,24.59,0.0
2003-04-01,31.34,39.64,23.37,0.0
2003-04-02,31.87,40.55,25.35,0.0
2003-04-03,29.6,39.05,21.48,0.0
2003-04-04,29.15,39.79,18.85,0.0
2003-04-05,30.49,39.58,20.98,0.0
2003-04-06,30.84,39.12,22.28,0.0
2003-04-07,30.85,39.62,22.33,0.0
2003-04-08,30.35,39.63,21.43,0.0
2003-04-09,31.99,40.96,23.89,0.0
2003-04-10,31.89,41.23,22.62,0.0
2003-04-11,32.69,41.53,24.8,0.0
2003-04-12,30.98,39.74,22.06,0.0
2003-04-13,30.47,38.1,23.35,0.0
2003-04-14,30.11,36.08,24.01,2.35
2003-04-15,28.65,31.38,26.0,22.88
2003-04-16,27.82,31.3,24.6,0.0
2003-04-17,27.02,30.53,23.08,10.77
2003-04-18,27.73,34.36,22.04,0.04
2003-04-19,26.33,34.93,18.58,0.0
2003-04-20,27.79,36.68,19.25,0.0
2003-04-21,30.67,38.54,23.1,0.0
2003-04-22,30.73,37.82,24.02,0.0
2003-04-23,30.44,36.55,23.49,0.0
2003-04-24,30.61,38.08,24.07,0.04
2003-04-25,29.08,38.02,20.53,0.0
2003-04-26,30.27,39.02,21.97,0.0
2003-04-27,31.47,39.22,23.97,0.0
2003-04-28,32.82,40.2,24.57,0.0
2003-04-29,33.38,41.86,26.21,0.0
2003-04-30,30.49,40.28,22.41,0.0
2003-05-01,27.9,38.61,19.03,0.0
2003-05-02,29.96,41.16,18.68,0.0
2003-05-03,31.59,40.11,23.13,0.0
2003-05-04,31.09,40.16,22.39,0.0
2003-05-05,32.52,41.14,24.6,0.0
2003-05-06,32.9,41.94,23.7,0.0
2003-05-07,33.7,42.48,25.85,0.0
2003-05-08,34.48,43.11,25.9,0.0
2003-05-09,35.77,43.73,27.46,0.0
2003-05-10,35.91,44.04,27.44,0.0
2003-05-11,35.59,43.16,27.93,0.0
2003-05-12,35.95,44.09,28.63,0.0
2003-05-13,36.09,45.51,26.79,0.0
2003-05-14,36.24,44.58,27.56,0.0
2003-05-15,35.38,43.55,27.59,0.0
2003-05-16,35.64,43.65,28.01,0.0
2003-05-17,35.55,43.19,28.71,0.0
2003-05-18,34.74,42.54,28.56,0.0
2003-05-19,35.03,43.36,27.19,0.0
2003-05-20,36.62,45.07,28.92,0.0
2003-05-21,35.23,44.41,27.26,0.0
2003-05-22,34.56,43.8,26.27,0.0
2003-05-23,36.76,46.5,27.42,0.0
2003-05-24,35.98,44.57,28.11,0.0
2003-05-25,32.61,41.69,24.64,0.0
2003-05-26,32.15,42.58,20.7,0.0
2003-05-27,34.37,42.31,26.15,0.0
2003-05-28,34.49,42.51,25.92,0.0
2003-05-29,34.78,43.11,26.4,0.06
2003-05-30,34.64,42.7,27.71,0.0
2003-05-31,34.57,42.63,26.25,0.0
2003-06-01,34.6,42.3,25.56,0.0
2003-06-02,37.58,45.42,29.75,0.0
2003-06-03,37.78,46.47,29.14,0.0
2003-06-04,37.88,46.59,29.14,0.0
2003-06-05,39.3,47.95,30.69,0.0
2003-06-06,39.04,47.93,30.71,0.0
2003-06-07,37.97,47.38,30.44,0.0
2003-06-08,38.03,46.95,28.7,0.0
2003-06-09,37.4,44.97,29.95,0.0
2003-06-10,37.41,45.1,30.14,0.0
2003-06-11,36.05,44.08,27.62,0.0
2003-06-12,36.13,44.12,28.16,0.0
2003-06-13,36.37,44.41,28.91,0.0
2003-06-14,36.6,44.61,29.09,0.0
2003-06-15,38.24,46.45,29.64,0.0
2003-06-16,38.94,47.86,29.57,0.0
2003-06-17,39.91,49.43,30.18,0.0
2003-06-18,38.87,47.71,30.43,0.0
2003-06-19,37.54,44.79,30.38,0.0
2003-06-20,38.58,46.81,29.72,0.0
2003-06-21,37.94,45.9,30.46,0.25
2003-06-22,37.33,45.22,28.99,0.06
2003-06-23,38.32,45.94,29.58,0.0
2003-06-24,39.74,47.68,31.38,0.0
2003-06-25,38.97,46.68,31.88,0.0
2003-06-26,38.96,47.76,30.79,0.0
2003-06-27,38.69,47.27,30.45,0.03
2003-06-28,38.12,45.74,30.92,0.76
2003-06-29,38.32,45.79,30.45,0.0
2003-06-30,37.99,45.39,30.67,0.0
2003-07-01,37.1,44.38,30.32,0.0
2003-07-02,37.3,45.1,29.4,0.0
2003-07-03,38.88,46.64,30.85,0.0
2003-07-04,37.41,44.33,30.08,0.0
2003-07-05,38.7,44.83,32.62,0.0
2003-07-06,38.55,44.87,32.56,0.0
2003-07-07,36.31,40.4,30.92,0.0
2003-07-08,37.09,43.4,30.64,0.0
2003-07-09,36.97,41.86,31.46,0.0
2003-07-10,39.79,45.36,33.44,0.0
2003-07-11,39.05,44.59,32.16,0.0
2003-07-12,39.05,44.51,32.35,0.0
2003-07-13,40.22,47.56,33.25,0.0
2003-07-14,39.0,45.47,31.89,0.0
2003-07-15,37.75,44.06,30.45,0.0
2003-07-16,38.76,45.91,31.43,0.0
2003-07-17,38.6,44.97,31.31,0.0
2003-07-18,35.64,39.31,31.89,0.96
2003-07-19,33.05,36.61,28.17,2.25
2003-07-20,36.08,40.71,30.59,0.0
2003-07-21,36.72,41.27,31.12,0.0
2003-07-22,37.1,41.23,31.81,0.0
2003-07-23,36.41,39.81,31.51,0.0
2003-07-24,36.64,40.84,32.23,0.64
2003-07-25,37.73,42.83,33.27,0.42
2003-07-26,37.51,43.96,31.32,0.0
2003-07-27,36.38,43.74,28.45,0.0
2003-07-28,36.87,43.05,30.98,0.01
2003-07-29,29.47,33.14,23.44,0.91
2003-07-30,26.18,29.0,23.08,4.09
2003-07-31,30.08,34.93,23.92,0.54
2003-08-01,34.0,39.9,27.59,0.39
2003-08-02,36.53,42.12,29.99,0.0
2003-08-03,36.01,40.69,30.19,0.0
2003-08-04,36.32,40.86,31.19,0.0
2003-08-05,37.15,42.0,32.01,0.0
2003-08-06,37.42,43.81,31.1,0.45
2003-08-07,37.76,43.98,31.25,0.0
2003-08-08,38.95,45.23,31.88,0.0
2003-08-09,38.64,46.65,30.81,0.0
2003-08-10,37.96,44.87,30.03,0.0
2003-08-11,38.37,44.99,31.54,0.0
2003-08-12,38.14,45.2,30.69,0.0
2003-08-13,37.47,44.78,29.62,0.0
2003-08-14,36.9,43.83,29.84,0.0
2003-08-15,36.48,43.47,29.63,0.0
2003-08-16,36.42,43.73,28.8,0.11
2003-08-17,36.22,42.92,28.84,0.0
2003-08-18,36.98,43.39,30.5,0.0
2003-08-19,36.93,43.66,29.97,0.0
2003-08-20,38.03,45.5,30.99,0.0
2003-08-21,39.92,47.62,33.04,0.0
2003-08-22,39.49,47.49,31.09,1.62
2003-08-23,38.44,45.57,31.35,0.0
2003-08-24,37.83,45.05,29.88,0.0
2003-08-25,36.06,42.63,28.42,0.0
2003-08-26,35.54,42.47,28.58,0.0
2003-08-27,36.67,43.46,29.91,0.1
2003-08-28,36.91,44.51,28.78,0.0
2003-08-29,37.51,45.11,29.6,0.0
2003-08-30,37.46,44.84,30.11,0.0
2003-08-31,37.24,43.57,30.79,0.03
2003-09-01,36.37,43.23,28.79,0.97
2003-09-02,36.98,43.41,29.84,0.0
2003-09-03,37.61,43.75,31.98,0.0
2003-09-04,37.75,43.99,30.82,0.0
2003-09-05,37.28,43.7,30.47,0.0
2003-09-06,35.76,42.92,28.23,0.0
2003-09-07,35.3,42.2,28.9,0.0
2003-09-08,34.21,40.83,28.14,0.0
2003-09-09,33.68,41.25,27.0,0.0
2003-09-10,33.83,41.49,26.14,0.0
2003-09-11,34.54,41.64,26.73,0.0
2003-09-12,35.48,42.52,28.87,0.0
2003-09-13,37.09,43.58,30.69,0.0
2003-09-14,37.17,44.02,30.68,0.0
2003-09-15,36.54,44.55,28.68,0.0
2003-09-16,36.38,44.86,28.76,0.0
2003-09-17,35.02,42.73,27.71,0.0
2003-09-18,34.09,41.25,27.09,0.0
2003-09-19,33.86,40.82,25.97,0.01
2003-09-20,34.07,41.02,26.71,0.0
2003-09-21,34.25,41.04,27.16,0.0
2003-09-22,33.65,40.22,26.62,0.0
2003-09-23,33.63,41.84,25.91,0.0
2003-09-24,34.69,43.78,26.95,0.0
2003-09-25,33.97,41.6,26.81,0.0
2003-09-26,32.85,41.63,24.73,0.0
2003-09-27,32.09,41.61,23.88,0.0
2003-09-28,33.39,41.94,25.07,0.0
2003-09-29,34.21,41.49,27.54,0.0
2003-09-30,33.08,40.63,25.74,0.0
2003-10-01,33.1,40.8,25.94,0.0
2003-10-02,31.78,39.4,24.59,0.0
2003-10-03,31.94,40.63,23.67,0.0
2003-10-04,32.8,41.04,24.79,0.0
2003-10-05,33.46,40.98,26.57,0.0
2003-10-06,33.08,40.59,26.07,0.0
2003-10-07,31.19,38.87,24.26,0.0
2003-10-08,31.12,38.99,23.56,0.0
2003-10-09,29.78,37.26,22.99,0.0
2003-10-10,29.93,37.54,23.13,0.0
2003-10-11,31.39,38.69,24.68,0.0
2003-10-12,31.77,38.82,25.0,0.0
2003-10-13,30.66,37.58,24.03,0.0
2003-10-14,29.07,36.28,22.52,0.0
2003-10-15,28.94,36.14,21.71,0.0
2003-10-16,29.66,37.22,22.07,0.0
2003-10-17,29.88,37.45,22.47,0.0
2003-10-18,29.6,37.05,22.41,0.0
2003-10-19,30.23,38.23,22.74,0.0
2003-10-20,30.34,38.18,23.73,0.0
2003-10-21,30.34,37.91,23.98,0.0
2003-10-22,30.01,37.51,24.62,0.0
2003-10-23,29.4,36.68,22.91,0.0
2003-10-24,29.85,36.91,24.45,0.0
2003-10-25,29.87,36.42,24.45,0.0
2003-10-26,29.33,36.26,22.62,0.0
2003-10-27,29.57,36.29,23.99,0.0
2003-10-28,28.43,35.39,20.49,0.0
2003-10-29,28.51,34.9,22.69,0.0
2003-10-30,27.8,34.9,21.35,0.0
2003-10-31,28.01,35.99,20.79,0.0
2003-11-01,29.18,37.21,21.76,0.0
2003-11-02,27.65,34.34,22.48,0.0
2003-11-03,27.99,34.95,21.91,1.01
2003-11-04,26.75,31.92,21.56,0.0
2003-11-05,27.93,34.65,21.88,0.0
2003-11-06,27.29,33.99,21.5,0.0
2003-11-07,26.9,33.96,20.65,0.0
2003-11-08,26.79,33.09,21.23,0.0
2003-11-09,26.18,33.22,19.52,0.0
2003-11-10,26.01,34.31,18.86,0.0
2003-11-11,25.56,34.07,19.06,0.03
2003-11-12,25.86,34.2,18.61,0.0
2003-11-13,26.6,34.6,19.73,0.0
2003-11-14,25.48,33.01,19.03,0.0
2003-11-15,24.62,31.85,18.28,0.0
2003-11-16,23.76,31.15,17.82,0.0
2003-11-17,24.16,32.77,16.49,0.0
2003-11-18,24.43,31.62,18.05,0.0
2003-11-19,24.43,31.3,18.28,0.0
2003-11-20,24.36,30.63,19.33,0.0
2003-11-21,24.39,31.08,18.84,0.0
2003-11-22,24.59,31.52,18.47,0.0
2003-11-23,23.41,30.95,17.32,0.0
2003-11-24,23.84,30.93,17.44,0.0
2003-11-25,23.89,31.8,17.46,0.01
2003-11-26,22.63,29.73,16.83,0.0
2003-11-27,22.8,31.22,16.4,0.0
2003-11-28,23.22,31.06,15.66,0.0
2003-11-29,22.89,30.24,15.6,0.0
2003-11-30,22.87,30.23,16.35,0.0
2003-12-01,23.53,30.92,16.89,0.0
2003-12-02,23.82,30.92,17.48,0.0
2003-12-03,23.8,30.79,17.59,0.0
2003-12-04,23.69,30.26,17.59,0.0
2003-12-05,23.62,31.84,17.76,0.0
2003-12-06,22.86,30.72,16.12,0.0
2003-12-07,23.73,31.81,17.82,0.0
2003-12-08,24.19,30.85,18.96,0.0
2003-12-09,22.96,29.89,17.8,0.0
2003-12-10,20.75,29.29,13.58,0.0
2003-12-11,21.33,28.95,15.24,0.0
2003-12-12,20.91,28.41,15.28,0.0
2003-12-13,20.29,26.61,15.22,0.0
2003-12-14,19.22,25.9,14.55,0.0
2003-12-15,17.92,25.59,11.5,0.0
2003-12-16,18.59,27.07,12.18,0.0
2003-12-17,19.49,27.85,13.02,0.0
2003-12-18,19.91,28.14,13.98,0.0
2003-12-19,20.62,28.34,15.04,0.0
2003-12-20,20.28,27.73,13.38,0.0
2003-12-21,20.67,27.89,15.15,0.0
2003-12-22,20.62,29.64,13.85,0.0
2003-12-23,21.72,30.17,14.72,0.0
2003-12-24,21.6,28.73,16.03,0.0
2003-12-25,20.53,28.07,14.82,0.0
2003-12-26,19.32,27.69,12.22,0.0
2003-12-27,20.53,27.63,14.64,0.0
2003-12-28,19.98,27.22,13.54,0.0
2003-12-29,20.14,27.44,14.32,0.0
2003-12-30,20.81,28.79,14.89,0.11
2003-12-31,20.96,28.64,14.48,0.0
2004-01-01,20.91,28.39,15.0,0.0
2004-01-02,21.07,27.79,14.95,0.0
2004-01-03,20.3,26.73,14.4,0.0
2004-01-04,20.41,26.69,14.58,0.0
2004-01-05,22.36,28.72,17.04,0.0
2004-01-06,22.39,28.61,16.68,0.0
2004-01-07,22.12,28.64,16.57,0.0
2004-01-08,21.72,28.36,15.73,0.0
2004-01-09,21.59,27.62,15.85,0.0
2004-01-10,22.2,30.33,15.81,0.0
2004-01-11,21.72,28.51,15.05,0.0
2004-01-12,23.66,30.85,16.88,0.0
2004-01-13,22.7,30.51,16.05,0.0
2004-01-14,22.37,28.51,18.49,0.0
2004-01-15,22.68,29.17,18.67,0.37
2004-01-16,19.93,26.5,14.76,0.25
2004-01-17,19.58,27.52,12.68,0.72
2004-01-18,20.23,26.21,16.44,0.0
2004-01-19,18.86,22.95,16.31,0.06
2004-01-20,17.41,23.91,11.56,0.0
2004-01-21,16.29,23.28,10.19,0.0
2004-01-22,17.28,24.66,10.67,0.0
2004-01-23,17.65,24.95,11.11,0.0
2004-01-24,19.16,25.98,12.75,0.0
2004-01-25,21.3,28.1,14.81,0.0
2004-01-26,21.6,28.66,15.37,0.0
2004-01-27,21.49,28.36,16.02,0.87
2004-01-28,19.21,25.7,13.43,0.03
2004-01-29,16.48,23.9,10.0,0.0
2004-01-30,17.68,26.08,10.13,0.0
2004-01-31,18.8,26.72,11.7,0.0
2004-02-01,19.96,28.06,13.16,0.0
2004-02-02,19.87,27.26,12.89,0.0
2004-02-03,20.33,28.55,12.85,0.0
2004-02-04,20.93,29.0,13.55,0.0
2004-02-05,22.97,31.22,15.37,0.0
2004-02-06,22.45,30.49,15.13,0.0
2004-02-07,21.32,28.58,15.04,0.0
2004-02-08,18.92,25.88,12.91,0.0
2004-02-09,18.86,28.46,10.17,0.0
2004-02-10,20.56,29.8,12.45,0.0
2004-02-11,21.02,28.94,13.61,0.0
2004-02-12,20.31,28.66,12.4,0.0
2004-02-13,21.96,31.75,13.86,0.0
2004-02-14,23.28,33.17,14.88,0.0
2004-02-15,22.27,30.01,15.05,0.0
2004-02-16,22.67,30.68,15.48,0.0
2004-02-17,22.02,31.27,14.83,0.0
2004-02-18,21.44,30.24,14.0,0.0
2004-02-19,22.72,32.09,15.18,0.0
2004-02-20,24.79,33.0,18.94,0.0
2004-02-21,25.8,34.51,18.45,0.0
2004-02-22,25.6,34.15,17.37,0.0
2004-02-23,25.63,33.92,17.91,0.0
2004-02-24,26.75,35.16,20.72,0.0
2004-02-25,23.68,33.17,17.13,0.0
2004-02-26,20.42,29.08,13.58,0.0
2004-02-27,20.58,31.41,11.29,0.0
2004-02-28,22.73,32.59,14.21,0.0
2004-02-29,22.56,31.87,14.14,0.0
2004-03-01,23.22,31.92,15.68,0.0
2004-03-02,24.38,33.02,16.3,0.0
2004-03-03,24.83,33.74,17.06,0.0
2004-03-04,25.38,34.87,16.93,0.0
2004-03-05,26.51,36.7,17.47,0.0
2004-03-06,27.36,37.13,18.63,0.0
2004-03-07,27.23,37.1,19.22,0.0
2004-03-08,28.26,38.22,19.48,0.0
2004-03-09,28.18,37.44,20.21,0.72
2004-03-10,29.4,39.08,21.52,0.0
2004-03-11,29.79,39.54,22.7,0.0
2004-03-12,28.82,38.22,20.62,0.0
2004-03-13,27.37,36.32,19.78,0.0
2004-03-14,27.19,35.79,18.98,0.01
2004-03-15,27.56,35.99,18.92,0.0
2004-03-16,26.2,34.39,19.89,0.0
2004-03-17,25.69,34.54,18.52,0.0
2004-03-18,27.78,36.7,19.27,0.0
2004-03-19,28.89,37.52,20.68,0.0
2004-03-20,29.18,38.12,20.85,0.0
2004-03-21,27.64,37.0,20.22,0.0
2004-03-22,24.13,32.73,17.59,0.0
2004-03-23,23.67,33.62,15.11,0.0
2004-03-24,24.15,33.19,16.42,0.0
2004-03-25,24.62,34.21,14.86,0.0
2004-03-26,26.44,35.74,17.1,0.0
2004-03-27,26.83,35.56,17.73,0.0
2004-03-28,27.92,36.39,19.59,0.0
2004-03-29,29.15,37.14,21.43,0.0
2004-03-30,30.14,37.73,21.88,0.0
2004-03-31,31.15,38.43,25.66,0.0
2004-04-01,30.22,38.25,21.67,0.0
2004-04-02,29.7,37.91,21.84,0.0
2004-04-03,30.61,37.65,23.53,0.0
2004-04-04,29.97,37.68,22.34,0.0
2004-04-05,30.54,37.56,23.94,0.03
2004-04-06,31.36,39.39,24.13,0.0
2004-04-07,31.31,39.85,23.46,0.0
2004-04-08,31.81,39.11,24.54,0.0
2004-04-09,31.34,38.44,25.7,0.0
2004-04-10,31.33,39.33,24.62,0.0
2004-04-11,32.1,39.51,24.74,0.0
2004-04-12,30.77,36.38,25.97,0.0
2004-04-13,31.76,38.74,24.65,0.0
2004-04-14,31.55,38.77,25.2,0.0
2004-04-15,29.96,36.88,23.84,0.0
2004-04-16,29.9,35.86,24.48,0.0
2004-04-17,31.36,39.08,24.51,0.0
2004-04-18,28.26,34.94,22.85,0.0
2004-04-19,28.28,36.38,21.19,0.0
2004-04-20,32.25,39.93,24.49,0.0
2004-04-21,33.57,41.29,26.09,0.0
2004-04-22,31.86,39.66,24.27,0.0
2004-04-23,33.0,41.26,23.76,0.0
2004-04-24,33.49,40.93,24.66,0.0
2004-04-25,33.74,41.44,25.92,0.0
2004-04-26,34.79,42.81,26.19,0.0
2004-04-27,35.54,43.86,26.84,0.0
2004-04-28,34.94,43.18,27.08,0.0
