PIPE_ID,CATCH,TIER,ROLE,DN_MM,LEN_M,SLOPE_PCT,Q_LOW_LS,V_LOW_MS,S_MARA_PCT,CONNECTED_2030,WHY
P00004,C03,secondary header,sub main,200,24.0,3.15,0.023,0.199,3.172,0.0,below Mara's slope
P00006,C03,secondary header,sub main,200,22.2,2.15,0.0,0.0,,0.0,no flow in 2030
P00008,C03,secondary main sewer,lateral,200,49.6,0.5,0.524,0.302,0.758,11.7,below Mara's slope
P00010,C03,secondary main sewer,lateral,200,59.4,0.5,0.32,0.258,0.951,5.4,below Mara's slope
P00011,C03,secondary main sewer,lateral,200,85.7,0.85,0.223,0.276,1.125,3.0,below Mara's slope
P00012,C03,secondary main sewer,lateral,200,30.2,0.5,0.447,0.287,0.815,9.2,below Mara's slope
P00013,C03,secondary main sewer,lateral,200,41.0,0.5,0.166,0.209,1.288,1.9,below Mara's slope
P00018,C03,secondary header,sub main,200,87.6,0.5,0.526,0.303,0.757,11.8,below Mara's slope
P00020,C03,secondary main sewer,lateral,200,40.2,0.5,0.374,0.272,0.886,7.2,below Mara's slope
P00021,C03,secondary header,sub main,200,45.2,1.05,0.172,0.272,1.268,2.0,below Mara's slope
P00022,C03,secondary main sewer,lateral,200,20.7,1.6,0.063,0.224,2.019,0.3,below Mara's slope
P00024,C03,secondary main sewer,lateral,200,47.7,0.5,0.115,0.185,1.527,0.8,below Mara's slope
P00027,C03,secondary main sewer,lateral,200,49.3,0.5,0.086,0.168,1.742,0.6,below Mara's slope
P00028,C03,secondary main sewer,lateral,200,11.7,0.5,0.0,0.0,,0.0,no flow in 2030
P00029,C03,secondary main sewer,lateral,200,40.5,0.5,0.348,0.265,0.916,6.4,below Mara's slope
P00030,C03,secondary main sewer,lateral,200,101.9,0.5,0.231,0.232,1.106,3.3,below Mara's slope
P00031,C03,secondary main sewer,lateral,200,93.9,0.5,0.374,0.272,0.886,7.2,below Mara's slope
P00032,C03,secondary main sewer,lateral,200,42.7,0.5,0.551,0.307,0.741,12.9,below Mara's slope
P00033,C03,secondary header,sub main,200,77.5,0.5,0.527,0.303,0.756,11.8,below Mara's slope
P00034,C03,secondary header,sub main,200,48.8,0.5,0.18,0.214,1.241,2.1,below Mara's slope
P00035,C03,secondary header,sub main,200,51.3,0.5,0.22,0.229,1.131,2.9,below Mara's slope
P00037,C03,secondary header,sub main,200,88.3,0.5,0.172,0.211,1.268,2.0,below Mara's slope
P00038,C03,secondary header,sub main,200,36.5,0.5,0.172,0.211,1.268,2.0,below Mara's slope
P00039,C03,secondary header,sub main,200,112.5,1.7,0.057,0.221,2.103,0.2,below Mara's slope
P00040,C03,secondary main sewer,lateral,200,21.7,0.5,0.134,0.194,1.423,1.3,below Mara's slope
P00041,C03,secondary main sewer,lateral,200,74.8,0.5,0.315,0.257,0.959,5.4,below Mara's slope
P00043,C03,secondary main sewer,lateral,200,39.3,0.5,0.747,0.338,0.644,20.1,below Mara's slope
P00044,C03,secondary main sewer,lateral,200,77.4,0.5,0.108,0.181,1.568,0.7,below Mara's slope
P00046,C03,secondary main sewer,lateral,200,92.1,0.95,0.0,0.0,,0.0,no flow in 2030
P00047,C03,secondary main sewer,lateral,200,34.1,0.5,0.243,0.236,1.08,3.7,below Mara's slope
P00049,C03,secondary header,sub main,200,53.9,0.5,0.59,0.314,0.718,14.0,below Mara's slope
P00050,C03,secondary main sewer,lateral,200,56.1,0.5,0.453,0.289,0.811,9.5,below Mara's slope
P00051,C03,secondary main sewer,lateral,200,42.0,0.5,0.585,0.313,0.72,14.1,below Mara's slope
P00052,C03,secondary main sewer,lateral,200,26.3,0.5,0.243,0.236,1.08,3.7,below Mara's slope
P00053,C03,secondary main sewer,lateral,200,97.0,0.5,0.436,0.285,0.825,9.2,below Mara's slope
P00054,C03,secondary main sewer,lateral,200,78.7,0.5,1.094,0.38,0.54,34.2,below Mara's slope
P00055,C03,secondary main sewer,lateral,200,14.7,0.5,1.14,0.385,0.53,34.9,below Mara's slope
P00056,C03,secondary main sewer,lateral,200,27.6,0.5,0.132,0.193,1.432,1.3,below Mara's slope
P00057,C03,secondary main sewer,lateral,200,11.2,0.5,0.029,0.115,2.895,0.1,below Mara's slope
P00058,C03,secondary main sewer,lateral,200,62.7,0.5,0.251,0.239,1.064,3.8,below Mara's slope
P00060,C03,secondary header,sub main,200,61.1,0.5,0.623,0.319,0.7,15.2,below Mara's slope
P00061,C03,secondary header,sub main,200,81.1,0.6,0.354,0.284,0.908,6.2,below Mara's slope
P00062,C03,secondary main sewer,lateral,200,79.5,0.5,0.145,0.2,1.369,1.4,below Mara's slope
P00063,C03,secondary main sewer,lateral,200,47.8,0.5,0.244,0.237,1.078,3.6,below Mara's slope
P00064,C03,secondary main sewer,lateral,200,73.2,0.5,0.133,0.194,1.425,1.3,below Mara's slope
P00066,C05,secondary main sewer,lateral,200,73.6,0.5,0.098,0.175,1.64,0.6,below Mara's slope
P00067,C05,secondary main sewer,lateral,200,94.1,0.5,0.124,0.189,1.474,0.9,below Mara's slope
P00068,C03,secondary main sewer,lateral,200,129.3,0.5,0.276,0.246,1.019,4.5,below Mara's slope
P00069,C03,secondary main sewer,lateral,200,63.5,0.5,1.185,0.39,0.52,36.8,below Mara's slope
P00070,C03,secondary header,sub main,200,42.2,0.5,0.424,0.283,0.836,8.2,below Mara's slope
P00071,C03,secondary header,sub main,200,152.6,1.75,0.057,0.224,2.103,0.2,below Mara's slope
P00072,C03,secondary header,sub main,200,47.7,0.7,0.536,0.342,0.751,9.5,below Mara's slope
P00073,C05,secondary main sewer,lateral,200,51.3,0.5,0.187,0.217,1.22,2.3,below Mara's slope
P00075,C03,secondary header,sub main,200,36.3,0.6,0.524,0.322,0.758,9.2,below Mara's slope
P00076,C05,secondary main sewer,lateral,200,48.1,0.5,0.244,0.237,1.077,2.3,below Mara's slope
P00077,C05,secondary main sewer,lateral,200,43.3,0.5,0.251,0.239,1.065,2.4,below Mara's slope
P00078,C05,secondary main sewer,lateral,200,35.7,0.5,0.143,0.199,1.38,1.4,below Mara's slope
P00079,C03,secondary header,sub main,200,72.5,0.5,0.721,0.334,0.654,18.7,below Mara's slope
P00080,C05,secondary main sewer,lateral,200,26.1,0.5,0.018,0.097,3.616,0.0,below Mara's slope
P00081,C03,secondary header,sub main,200,156.1,0.7,0.306,0.286,0.972,5.2,below Mara's slope
P00082,C03,secondary header,sub main,200,92.8,1.05,0.134,0.25,1.423,1.3,below Mara's slope
P00083,C03,secondary main sewer,lateral,200,55.3,0.5,0.139,0.197,1.4,1.4,below Mara's slope
P00084,C03,secondary main sewer,lateral,200,90.6,0.5,0.092,0.172,1.69,0.6,below Mara's slope
P00085,C03,secondary main sewer,lateral,200,43.0,0.5,0.379,0.273,0.88,6.5,below Mara's slope
P00086,C03,secondary main sewer,lateral,200,62.2,0.5,0.379,0.273,0.88,6.5,below Mara's slope
P00090,C03,secondary main sewer,lateral,200,67.2,0.5,0.345,0.265,0.919,5.7,below Mara's slope
P00092,C03,secondary main sewer,lateral,200,272.4,0.85,0.292,0.301,0.993,4.8,below Mara's slope
P00095,C03,secondary main sewer,lateral,200,51.3,0.5,0.652,0.324,0.685,16.6,below Mara's slope
P00096,C03,secondary header,sub main,200,20.8,0.6,0.306,0.271,0.972,5.2,below Mara's slope
P00097,C03,secondary header,sub main,200,65.9,0.5,0.721,0.334,0.654,18.7,below Mara's slope
P00098,C03,secondary main sewer,lateral,200,45.1,0.5,0.335,0.262,0.932,6.0,below Mara's slope
P00101,C03,secondary main sewer,lateral,200,76.5,0.5,0.864,0.354,0.602,22.3,below Mara's slope
P00102,C03,secondary main sewer,lateral,200,48.0,0.5,0.831,0.349,0.613,21.0,below Mara's slope
P00103,C05,secondary main sewer,lateral,200,117.0,0.65,0.276,0.27,1.018,3.1,below Mara's slope
P00105,C03,secondary main sewer,lateral,200,42.2,0.5,0.735,0.336,0.649,17.2,below Mara's slope
P00107,C03,secondary main sewer,lateral,200,80.8,0.5,0.107,0.18,1.58,0.7,below Mara's slope
P00108,C03,secondary main sewer,lateral,200,45.4,0.5,0.237,0.234,1.093,3.0,below Mara's slope
P00110,C05,secondary main sewer,lateral,200,97.9,0.5,0.354,0.267,0.908,5.6,below Mara's slope
P00111,C05,secondary header,sub main,200,13.9,0.5,0.526,0.303,0.757,11.0,below Mara's slope
P00112,C03,secondary main sewer,lateral,200,41.6,0.5,0.095,0.174,1.663,0.7,below Mara's slope
P00113,C03,secondary main sewer,lateral,200,41.5,0.5,0.248,0.238,1.07,3.8,below Mara's slope
P00115,C03,secondary main sewer,lateral,200,41.3,0.5,0.431,0.284,0.829,7.9,below Mara's slope
P00116,C03,secondary main sewer,lateral,200,22.1,0.5,0.127,0.191,1.456,1.2,below Mara's slope
P00117,C03,secondary main sewer,lateral,200,40.4,0.5,0.184,0.216,1.228,2.0,below Mara's slope
P00118,C03,secondary main sewer,lateral,200,56.8,0.95,0.008,0.089,5.337,0.0,below Mara's slope
P00119,C05,secondary header,sub main,200,26.6,0.5,0.526,0.303,0.757,11.0,below Mara's slope
P00120,C05,secondary main sewer,lateral,200,27.7,0.55,0.0,0.0,,0.0,no flow in 2030
P00121,C03,secondary header,sub main,200,84.2,0.5,0.868,0.354,0.601,25.0,below Mara's slope
P00122,C03,secondary header,sub main,200,105.1,0.5,0.303,0.254,0.975,5.2,below Mara's slope
P00125,C03,secondary main sewer,lateral,200,7.1,0.5,0.094,0.173,1.67,0.7,below Mara's slope
P00126,C05,secondary main sewer,lateral,200,48.9,1.1,0.145,0.261,1.371,1.5,below Mara's slope
P00129,C03,secondary main sewer,lateral,200,19.6,0.5,0.036,0.125,2.603,0.1,below Mara's slope
P00130,C03,secondary main sewer,lateral,200,21.0,0.5,0.086,0.168,1.742,0.6,below Mara's slope
P00131,C03,secondary main sewer,lateral,200,34.1,0.5,0.167,0.209,1.283,1.9,below Mara's slope
P00133,C03,secondary main sewer,lateral,200,77.2,0.5,0.12,0.187,1.498,1.0,below Mara's slope
P00134,C03,secondary main sewer,lateral,200,46.1,0.5,0.102,0.177,1.615,0.8,below Mara's slope
P00138,C03,secondary header,sub main,200,120.3,0.5,1.119,0.383,0.534,35.3,below Mara's slope
P00139,C05,secondary header,sub main,200,60.4,0.5,0.533,0.304,0.752,11.2,below Mara's slope
P00140,C21,secondary header,sub main,200,254.8,0.6,0.013,0.092,4.199,0.0,below Mara's slope
P00142,C03,secondary main sewer,lateral,200,15.0,0.5,0.044,0.133,2.387,0.1,below Mara's slope
P00144,C03,secondary main sewer,lateral,200,266.1,0.5,0.429,0.284,0.832,8.0,below Mara's slope
P00145,C03,secondary main sewer,lateral,200,63.9,0.5,0.117,0.186,1.511,0.9,below Mara's slope
P00146,C05,secondary main sewer,lateral,200,67.9,0.5,0.091,0.171,1.701,0.5,below Mara's slope
P00148,C03,secondary header,sub main,200,146.5,0.5,0.879,0.355,0.597,24.9,below Mara's slope
P00150,C03,secondary main sewer,lateral,200,44.9,0.5,0.164,0.208,1.297,1.9,below Mara's slope
P00151,C13,secondary main sewer,lateral,200,43.4,0.5,0.224,0.23,1.123,3.2,below Mara's slope
P00152,C26,secondary main sewer,lateral,200,26.3,0.65,0.348,0.29,0.916,6.1,below Mara's slope
P00153,C05,secondary header,sub main,200,74.0,0.55,0.536,0.315,0.75,11.3,below Mara's slope
P00155,C03,secondary main sewer,lateral,200,16.8,0.5,0.057,0.146,2.108,0.2,below Mara's slope
P00158,C03,secondary header,sub main,200,85.1,0.5,1.127,0.384,0.533,31.3,below Mara's slope
P00159,C03,secondary main sewer,lateral,200,46.1,0.5,0.187,0.217,1.22,2.1,below Mara's slope
P00160,C05,secondary main sewer,lateral,200,93.5,0.5,0.181,0.215,1.238,1.8,below Mara's slope
P00161,C05,secondary main sewer,lateral,200,42.2,1.25,0.151,0.277,1.346,1.4,below Mara's slope
P00162,C13,secondary header,sub main,200,65.4,49.05,0.0,0.0,,0.0,no flow in 2030
P00163,C26,secondary main sewer,lateral,200,26.6,0.5,0.19,0.218,1.209,2.4,below Mara's slope
P00164,C26,secondary main sewer,lateral,200,75.5,0.65,0.354,0.292,0.909,6.2,below Mara's slope
P00165,C05,secondary header,sub main,200,42.9,0.5,0.736,0.336,0.648,18.4,below Mara's slope
P00166,C05,secondary header,sub main,200,70.5,0.5,0.624,0.319,0.7,14.4,below Mara's slope
P00167,C05,secondary main sewer,lateral,200,85.5,0.5,0.195,0.22,1.197,2.5,below Mara's slope
P00170,C05,secondary main sewer,lateral,200,125.9,3.75,0.013,0.171,4.136,0.0,below Mara's slope
P00171,C13,secondary main sewer,lateral,200,24.7,0.5,0.682,0.328,0.671,14.5,below Mara's slope
P00174,C13,secondary header,sub main,200,30.3,0.5,0.275,0.246,1.02,4.4,below Mara's slope
P00175,C13,secondary main sewer,lateral,200,39.5,0.5,0.219,0.228,1.134,0.7,below Mara's slope
P00177,C03,secondary main sewer,lateral,200,58.1,0.9,0.246,0.29,1.075,1.8,below Mara's slope
P00178,C03,secondary main sewer,lateral,200,84.0,0.5,0.177,0.213,1.251,2.1,below Mara's slope
P00179,C05,secondary header,sub main,200,81.1,0.5,1.177,0.389,0.522,35.4,below Mara's slope
P00180,C03,secondary main sewer,lateral,200,155.1,0.5,0.172,0.211,1.268,1.8,below Mara's slope
P00181,C03,secondary main sewer,lateral,200,49.1,0.5,0.187,0.217,1.219,1.9,below Mara's slope
P00182,C03,secondary main sewer,lateral,200,79.9,0.5,0.168,0.209,1.282,1.9,below Mara's slope
P00183,C03,secondary main sewer,lateral,200,87.1,0.5,0.255,0.24,1.057,3.9,below Mara's slope
P00184,C03,secondary main sewer,lateral,200,87.1,0.5,0.16,0.206,1.309,1.7,below Mara's slope
P00188,C05,secondary main sewer,lateral,200,31.2,0.5,0.374,0.271,0.886,6.9,below Mara's slope
P00189,C05,secondary main sewer,lateral,200,168.9,0.55,0.223,0.237,1.124,2.9,below Mara's slope
P00190,C13,secondary header,sub main,200,82.4,0.5,0.548,0.307,0.742,12.7,below Mara's slope
P00191,C13,secondary main sewer,lateral,200,125.8,0.5,0.682,0.328,0.671,14.5,below Mara's slope
P00192,C03,secondary main sewer,lateral,200,81.7,0.5,0.414,0.28,0.845,6.5,below Mara's slope
P00194,C12,secondary header,sub main,200,32.4,0.5,0.222,0.229,1.127,1.8,below Mara's slope
P00196,C13,secondary header,sub main,200,72.0,0.75,0.337,0.302,0.93,6.2,below Mara's slope
P00197,C05,secondary main sewer,lateral,200,43.4,0.5,0.196,0.22,1.194,2.5,below Mara's slope
P00198,C05,secondary main sewer,lateral,200,211.5,0.55,0.556,0.318,0.738,12.6,below Mara's slope
P00199,C03,secondary main sewer,lateral,200,118.7,0.5,0.351,0.266,0.912,6.0,below Mara's slope
P00200,C05,secondary main sewer,lateral,200,87.3,0.5,0.5,0.298,0.775,10.7,below Mara's slope
P00201,C05,secondary main sewer,lateral,200,168.9,0.5,0.179,0.214,1.244,2.1,below Mara's slope
P00202,C12,secondary main sewer,lateral,200,57.0,0.7,0.086,0.188,1.742,0.6,below Mara's slope
P00207,C03,secondary main sewer,lateral,200,92.9,0.5,0.356,0.267,0.906,6.6,below Mara's slope
P00209,C03,secondary header,sub main,200,389.9,0.55,0.817,0.359,0.618,20.8,below Mara's slope
P00215,C12,secondary main sewer,lateral,200,29.4,0.5,0.127,0.191,1.456,1.2,below Mara's slope
P00217,C03,secondary header,sub main,200,185.1,0.5,1.187,0.39,0.52,33.7,below Mara's slope
P00218,C03,secondary main sewer,lateral,200,32.3,0.5,0.048,0.138,2.283,0.2,below Mara's slope
P00219,C03,secondary main sewer,lateral,200,142.2,0.95,0.224,0.287,1.122,3.1,below Mara's slope
P00222,C12,secondary main sewer,lateral,200,29.5,0.5,0.164,0.208,1.294,1.9,below Mara's slope
P00223,C12,secondary main sewer,lateral,200,52.8,0.5,0.268,0.244,1.034,4.3,below Mara's slope
P00224,C03,secondary header,sub main,200,232.5,0.9,0.039,0.156,2.521,0.1,below Mara's slope
P00225,C03,secondary header,sub main,200,82.4,0.5,0.361,0.269,0.9,6.2,below Mara's slope
P00227,C12,secondary main sewer,lateral,200,49.4,0.5,0.275,0.246,1.02,4.4,below Mara's slope
P00228,C12,secondary main sewer,lateral,200,44.2,0.5,0.268,0.244,1.034,4.3,below Mara's slope
P00229,C05,secondary main sewer,lateral,200,106.1,0.5,0.646,0.323,0.689,15.8,below Mara's slope
P00232,C12,secondary main sewer,lateral,200,23.8,0.5,0.421,0.282,0.838,8.7,below Mara's slope
P00233,C12,secondary header,sub main,200,24.9,0.5,0.865,0.354,0.602,23.5,below Mara's slope
P00234,C03,secondary header,sub main,200,259.0,0.5,0.52,0.302,0.761,11.2,below Mara's slope
P00235,C03,secondary header,sub main,200,88.4,0.5,1.022,0.372,0.557,29.3,below Mara's slope
P00237,C03,secondary header,sub main,200,84.8,0.5,1.128,0.384,0.532,33.7,below Mara's slope
P00238,C03,secondary header,sub main,200,91.4,0.5,1.277,0.399,0.503,40.2,below Mara's slope
P00240,C12,secondary main sewer,lateral,200,48.4,0.7,0.267,0.274,1.034,4.3,below Mara's slope
P00242,C03,secondary main sewer,lateral,200,37.8,0.5,0.0,0.0,,0.0,no flow in 2030
P00245,C12,secondary main sewer,lateral,200,25.0,0.5,0.101,0.177,1.617,0.6,below Mara's slope
P00246,C12,secondary header,sub main,200,35.4,0.5,0.916,0.36,0.586,25.4,below Mara's slope
P00247,C12,secondary main sewer,lateral,200,12.4,0.6,0.403,0.296,0.855,8.1,below Mara's slope
P00249,C03,secondary main sewer,lateral,200,80.4,1.1,0.188,0.285,1.215,2.1,below Mara's slope
P00250,C12,secondary main sewer,lateral,200,25.5,0.5,0.101,0.177,1.62,0.6,below Mara's slope
P00251,C12,secondary main sewer,lateral,200,22.4,0.5,0.142,0.198,1.384,1.3,below Mara's slope
P00252,C12,secondary main sewer,lateral,200,48.0,0.5,0.086,0.168,1.742,0.6,below Mara's slope
P00253,C12,secondary main sewer,lateral,200,92.1,1.45,0.0,0.0,,0.0,no flow in 2030
P00254,C03,secondary main sewer,lateral,200,51.5,0.5,0.0,0.0,,0.0,no flow in 2030
P00255,C03,secondary header,sub main,200,70.5,1.7,0.0,0.0,,0.0,no flow in 2030
P00259,C03,secondary main sewer,lateral,200,123.0,1.3,0.086,0.233,1.742,0.6,below Mara's slope
P00260,C12,secondary main sewer,lateral,200,22.3,0.5,0.047,0.137,2.304,0.0,below Mara's slope
P00261,C12,secondary main sewer,lateral,200,21.7,0.5,0.091,0.171,1.701,0.7,below Mara's slope
P00262,C03,secondary main sewer,lateral,200,147.1,0.5,0.66,0.325,0.682,15.6,below Mara's slope
P00263,C03,secondary main sewer,lateral,200,43.6,0.6,0.481,0.313,0.789,10.6,below Mara's slope
P00264,C03,secondary header,sub main,200,8.6,1.05,0.127,0.246,1.456,1.2,below Mara's slope
P00266,C12,secondary main sewer,lateral,200,53.7,1.55,0.0,0.0,,0.0,no flow in 2030
P00267,C12,secondary main sewer,lateral,200,30.6,0.5,0.2,0.222,1.183,2.4,below Mara's slope
P00270,C03,secondary main sewer,lateral,200,92.8,0.5,0.086,0.168,1.742,0.6,below Mara's slope
P00273,C03,secondary main sewer,lateral,200,56.7,1.15,0.197,0.294,1.191,2.5,below Mara's slope
P00274,C03,secondary main sewer,lateral,200,44.8,0.5,0.275,0.246,1.021,4.4,below Mara's slope
P00275,C03,secondary main sewer,lateral,200,152.5,0.65,0.645,0.354,0.689,16.4,below Mara's slope
P00276,C03,secondary main sewer,lateral,200,20.4,0.5,0.132,0.193,1.431,0.0,below Mara's slope
P00279,C03,secondary main sewer,lateral,200,99.6,0.6,0.318,0.275,0.955,4.3,below Mara's slope
P00281,C12,secondary header,sub main,200,63.4,0.5,0.718,0.334,0.656,17.3,below Mara's slope
P00282,C12,secondary main sewer,lateral,200,31.8,0.5,0.632,0.321,0.696,14.3,below Mara's slope
P00283,C05,secondary main sewer,lateral,200,212.7,0.5,0.332,0.261,0.935,5.8,below Mara's slope
P00284,C03,secondary header,sub main,200,102.0,0.6,0.264,0.259,1.039,4.1,below Mara's slope
P00287,C03,secondary main sewer,lateral,200,39.1,0.5,0.508,0.299,0.769,10.2,below Mara's slope
P00289,C03,secondary main sewer,lateral,200,23.7,0.5,0.164,0.208,1.296,1.9,below Mara's slope
P00290,C03,secondary main sewer,lateral,200,14.2,0.5,0.0,0.0,,0.0,no flow in 2030
P00291,C03,secondary main sewer,lateral,200,78.8,0.5,0.614,0.318,0.705,10.3,below Mara's slope
P00292,C03,secondary main sewer,lateral,200,109.0,0.5,0.297,0.252,0.984,2.4,below Mara's slope
P00294,C03,secondary main sewer,lateral,200,37.3,0.75,0.267,0.28,1.034,4.3,below Mara's slope
P00295,C05,secondary main sewer,lateral,200,59.9,0.5,0.568,0.31,0.731,13.0,below Mara's slope
P00298,C03,secondary header,sub main,200,331.1,0.5,0.099,0.176,1.637,0.7,below Mara's slope
P00299,C03,secondary main sewer,lateral,200,35.8,0.5,0.127,0.191,1.456,1.2,below Mara's slope
P00300,C03,secondary main sewer,lateral,200,47.7,0.5,0.132,0.193,1.431,0.0,below Mara's slope
P00301,C03,secondary main sewer,lateral,200,36.7,0.85,0.399,0.333,0.86,8.0,below Mara's slope
P00305,C12,secondary main sewer,lateral,200,15.3,1.25,0.0,0.0,,0.0,no flow in 2030
P00307,C05,secondary header,sub main,200,291.2,0.5,0.883,0.356,0.596,23.4,below Mara's slope
P00308,C05,secondary main sewer,lateral,200,173.1,0.5,0.709,0.332,0.659,16.6,below Mara's slope
P00309,C05,secondary header,sub main,200,41.6,0.5,0.851,0.352,0.606,22.1,below Mara's slope
P00310,C05,secondary header,sub main,200,99.9,0.7,0.295,0.282,0.989,4.9,below Mara's slope
P00314,C05,secondary header,sub main,200,97.3,0.7,0.134,0.218,1.422,1.2,below Mara's slope
P00315,C03,secondary main sewer,lateral,200,16.1,0.5,0.34,0.263,0.925,6.0,below Mara's slope
P00319,C03,secondary main sewer,lateral,200,37.4,0.5,0.046,0.136,2.327,0.2,below Mara's slope
P00324,C03,secondary main sewer,lateral,200,68.4,0.5,0.137,0.196,1.406,1.4,below Mara's slope
P00330,C04,secondary main sewer,lateral,200,22.5,0.5,0.094,0.173,1.671,0.7,below Mara's slope
P00331,C04,secondary main sewer,lateral,200,50.9,0.7,0.195,0.247,1.195,2.5,below Mara's slope
P00332,C04,secondary main sewer,lateral,200,22.4,0.55,0.222,0.237,1.126,3.1,below Mara's slope
P00333,C04,secondary main sewer,lateral,200,27.4,0.5,0.255,0.24,1.056,3.7,below Mara's slope
P00336,C04,secondary main sewer,lateral,200,70.6,2.35,0.028,0.192,2.926,0.1,below Mara's slope
P00340,C03,secondary main sewer,lateral,200,62.9,0.5,0.779,0.342,0.631,21.2,below Mara's slope
P00341,C03,secondary main sewer,lateral,200,58.6,0.5,0.845,0.351,0.608,23.8,below Mara's slope
P00342,C03,secondary main sewer,lateral,200,53.7,0.5,1.126,0.384,0.533,35.6,below Mara's slope
P00345,C04,secondary main sewer,lateral,200,49.0,1.05,0.255,0.31,1.056,3.7,below Mara's slope
P00346,C03,secondary main sewer,lateral,200,37.7,4.4,0.0,0.0,,0.0,no flow in 2030
P00347,C03,secondary main sewer,lateral,200,50.8,0.75,0.337,0.302,0.929,5.9,below Mara's slope
P00349,C03,secondary header,sub main,200,29.2,0.5,1.042,0.375,0.552,32.2,below Mara's slope
P00351,C05,secondary main sewer,lateral,200,191.5,0.5,0.25,0.238,1.066,3.7,below Mara's slope
P00354,C03,secondary main sewer,lateral,200,38.3,0.5,0.344,0.264,0.921,6.3,below Mara's slope
P00355,C05,secondary main sewer,lateral,200,79.2,0.5,0.166,0.209,1.287,1.9,below Mara's slope
P00357,C05,secondary header,sub main,200,25.3,0.5,0.25,0.238,1.066,3.7,below Mara's slope
P00360,C03,secondary header,sub main,200,224.2,1.55,0.047,0.2,2.304,0.0,below Mara's slope
P00362,C03,secondary main sewer,lateral,200,47.2,0.5,0.198,0.221,1.187,2.6,below Mara's slope
P00363,C03,secondary main sewer,lateral,200,27.9,0.5,0.091,0.171,1.702,0.7,below Mara's slope
P00365,C05,secondary header,sub main,200,114.2,0.5,0.778,0.342,0.632,20.2,below Mara's slope
P00369,C04,secondary main sewer,lateral,200,207.2,0.5,0.503,0.298,0.773,11.0,below Mara's slope
P00370,C05,secondary header,sub main,200,77.1,0.5,0.525,0.302,0.757,12.1,below Mara's slope
P00371,C05,secondary main sewer,lateral,200,42.6,0.5,0.441,0.286,0.821,9.3,below Mara's slope
P00372,C03,secondary main sewer,lateral,200,28.9,0.5,0.229,0.232,1.11,3.3,below Mara's slope
P00375,C03,secondary main sewer,lateral,200,24.7,0.5,0.169,0.21,1.276,2.0,below Mara's slope
P00378,C03,secondary main sewer,lateral,200,22.6,0.5,0.131,0.193,1.438,1.3,below Mara's slope
P00379,C03,secondary main sewer,lateral,200,100.7,0.65,0.218,0.25,1.137,3.0,below Mara's slope
P00380,C04,secondary main sewer,lateral,200,22.3,0.5,0.247,0.238,1.072,3.7,below Mara's slope
P00383,C04,secondary main sewer,lateral,200,92.3,0.5,0.298,0.252,0.983,3.8,below Mara's slope
P00385,C03,secondary main sewer,lateral,200,62.1,0.5,0.909,0.359,0.588,21.7,below Mara's slope
P00386,C03,secondary main sewer,lateral,200,32.3,1.25,0.088,0.231,1.729,0.6,below Mara's slope
P00387,C04,secondary main sewer,lateral,200,19.9,0.5,0.134,0.195,1.42,1.3,below Mara's slope
P00388,C04,secondary main sewer,lateral,200,36.8,0.5,0.134,0.195,1.42,1.3,below Mara's slope
P00391,C04,secondary main sewer,lateral,200,19.0,0.5,0.0,0.0,,0.0,no flow in 2030
P00392,C03,secondary main sewer,lateral,200,53.3,1.4,0.128,0.272,1.452,1.2,below Mara's slope
P00393,C05,secondary header,sub main,200,94.5,0.5,0.262,0.242,1.043,3.9,below Mara's slope
P00394,C05,secondary main sewer,lateral,200,44.0,0.5,0.338,0.263,0.928,6.2,below Mara's slope
P00395,C05,secondary main sewer,lateral,200,48.1,0.8,0.364,0.317,0.897,5.6,below Mara's slope
P00396,C03,secondary main sewer,lateral,200,31.7,1.6,0.0,0.0,,0.0,no flow in 2030
P00397,C05,secondary header,sub main,200,39.7,1.4,0.127,0.272,1.456,1.2,below Mara's slope
P00398,C04,secondary main sewer,lateral,200,24.9,1.35,0.0,0.0,,0.0,no flow in 2030
P00403,C04,secondary main sewer,lateral,200,44.2,0.55,0.578,0.322,0.725,12.3,below Mara's slope
P00404,C04,secondary main sewer,lateral,200,26.8,0.5,0.461,0.29,0.804,8.7,below Mara's slope
P00405,C04,secondary main sewer,lateral,200,17.5,0.5,0.679,0.328,0.673,15.1,below Mara's slope
P00406,C03,secondary main sewer,lateral,200,115.4,0.65,0.335,0.287,0.932,3.1,below Mara's slope
P00407,C03,secondary main sewer,lateral,200,20.7,0.5,0.127,0.191,1.456,1.2,below Mara's slope
P00408,C03,secondary main sewer,lateral,200,98.3,0.85,0.197,0.265,1.191,2.5,below Mara's slope
P00409,C03,secondary main sewer,lateral,200,29.5,0.5,0.801,0.345,0.624,17.3,below Mara's slope
P00411,C03,secondary main sewer,lateral,200,41.1,0.5,0.663,0.326,0.68,12.8,below Mara's slope
P00412,C03,secondary main sewer,lateral,200,14.9,0.5,0.0,0.0,,0.0,no flow in 2030
P00413,C03,secondary header,sub main,200,60.4,0.5,1.282,0.399,0.502,41.4,below Mara's slope
P00414,C04,secondary main sewer,lateral,200,16.3,0.5,0.552,0.307,0.74,13.1,below Mara's slope
P00415,C04,secondary main sewer,lateral,200,24.4,0.5,0.552,0.307,0.74,13.1,below Mara's slope
P00416,C03,secondary main sewer,lateral,200,52.4,0.5,0.191,0.218,1.208,2.4,below Mara's slope
