fid,NDVI_MEAN,NDVI_SHARE,GREEN_M2,NDVI_PX
857,0.076,0.0,0.0,17
858,0.083,0.0,0.0,14
859,0.088,0.0,0.0,17
860,0.09,0.0,0.0,17
861,0.083,0.0,0.0,16
862,0.076,0.0,0.0,17
863,0.047,0.0,0.0,15
864,0.053,0.0,0.0,10
865,0.065,0.0,0.0,96
866,0.064,0.0,0.0,7
867,0.077,0.0,0.0,22
868,0.082,0.0,0.0,105
869,0.089,0.0,0.0,8
870,0.05,0.0,0.0,107
871,0.05,0.0,0.0,9
872,0.051,0.0,0.0,8
873,0.054,0.0,0.0,8
874,0.052,0.0,0.0,8
875,0.081,0.0,0.0,8
876,0.078,0.0,0.0,7
877,0.072,0.0,0.0,8
878,0.058,0.0,0.0,8
879,0.058,0.0,0.0,7
880,0.065,0.0,0.0,97
881,0.068,0.0,0.0,40
882,0.06,0.0,0.0,18
883,0.133,0.0,0.0,18
884,0.097,0.0,0.0,32
885,0.089,0.0,0.0,11
886,0.092,0.0,0.0,13
887,0.085,0.0,0.0,10
888,0.08,0.0,0.0,12
889,0.076,0.0,0.0,13
890,0.089,0.0,0.0,14
891,0.082,0.0,0.0,14
892,0.092,0.0,0.0,13
893,0.088,0.0,0.0,14
894,0.097,0.0,0.0,14
895,0.065,0.0,0.0,14
896,0.077,0.0,0.0,18
897,0.054,0.0,0.0,2
898,0.118,0.044,1254.0,344
899,0.061,0.0,0.0,14
900,0.091,0.0,0.0,58
901,0.052,0.0,0.0,2
902,0.056,0.0,0.0,2
903,0.099,0.0,0.0,10
904,0.07,0.0,0.0,12
905,0.059,0.0,0.0,15
906,0.067,0.0,0.0,44
907,0.067,0.0,0.0,493
908,0.112,0.0,0.0,15
909,0.085,0.0,0.0,13
910,0.064,0.0,0.0,15
911,0.069,0.0,0.0,13
912,0.086,0.0,0.0,12
913,0.082,0.0,0.0,12
914,0.06,0.0,0.0,11
915,0.076,0.0,0.0,12
916,0.249,0.224,4132.0,237
917,0.391,0.425,6024.0,179
918,0.073,0.0,0.0,7
919,0.083,0.0,0.0,7
920,0.069,0.0,0.0,59
921,0.075,0.0,0.0,7
922,0.064,0.0,0.0,8
923,0.059,0.0,0.0,8
924,0.065,0.0,0.0,7
925,0.079,0.0,0.0,16
926,0.069,0.0,0.0,14
927,0.081,0.0,0.0,16
928,0.077,0.0,0.0,15
929,0.068,0.0,0.0,16
930,0.085,0.0,0.0,15
931,0.071,0.0,0.0,16
932,0.068,0.0,0.0,15
933,0.071,0.0,0.0,18
934,0.074,0.0,0.0,16
935,0.074,0.0,0.0,17
936,0.061,0.0,0.0,18
937,0.061,0.0,0.0,16
938,0.055,0.0,0.0,17
939,0.06,0.0,0.0,17
940,0.06,0.0,0.0,17
941,0.055,0.0,0.0,16
942,0.057,0.0,0.0,16
943,0.054,0.0,0.0,14
944,0.054,0.0,0.0,16
945,0.057,0.0,0.0,16
946,0.054,0.0,0.0,17
947,0.064,0.0,0.0,17
948,0.058,0.0,0.0,16
949,0.06,0.0,0.0,17
950,0.056,0.0,0.0,16
951,0.055,0.0,0.0,14
952,0.053,0.0,0.0,15
953,0.067,0.0,0.0,15
954,0.049,0.0,0.0,16
955,0.07,0.0,0.0,16
956,0.066,0.0,0.0,16
957,0.037,0.0,0.0,14
958,0.061,0.0,0.0,14
959,0.057,0.0,0.0,16
960,0.064,0.0,0.0,16
961,0.069,0.0,0.0,15
962,0.074,0.0,0.0,18
963,0.055,0.0,0.0,14
964,0.034,0.0,0.0,16
965,0.037,0.0,0.0,17
966,0.077,0.0,0.0,15
967,0.081,0.0,0.0,17
968,0.078,0.0,0.0,15
969,0.069,0.0,0.0,15
970,0.072,0.0,0.0,16
971,0.072,0.0,0.0,15
972,0.078,0.0,0.0,16
973,0.073,0.0,0.0,17
974,0.074,0.0,0.0,15
975,0.078,0.0,0.0,16
976,0.069,0.0,0.0,18
977,0.072,0.0,0.0,14
978,0.085,0.0,0.0,18
979,0.078,0.0,0.0,17
980,0.076,0.0,0.0,17
981,0.063,0.0,0.0,15
982,0.077,0.0,0.0,56
983,0.095,0.0,0.0,1
984,0.056,0.0,0.0,4
985,0.1,0.0,0.0,15
986,0.056,0.0,0.0,11
987,0.062,0.0,0.0,12
988,0.063,0.0,0.0,12
989,0.119,0.0,0.0,11
990,0.064,0.0,0.0,10
991,0.052,0.0,0.0,11
992,0.044,0.0,0.0,9
993,0.059,0.0,0.0,10
994,0.063,0.0,0.0,10
995,0.07,0.0,0.0,12
996,0.081,0.0,0.0,11
997,0.077,0.0,0.0,11
998,0.078,0.0,0.0,11
999,0.084,0.0,0.0,12
1000,0.104,0.0,0.0,12
1001,0.092,0.0,0.0,188
1002,0.108,0.0,0.0,27
1003,0.108,0.0,0.0,11
1004,0.094,0.0,0.0,11
1005,0.089,0.0,0.0,82
1006,0.097,0.0,0.0,8
1007,0.081,0.001,91.0,1308
1008,0.037,0.0,0.0,696
1009,0.014,0.0,0.0,18
1010,-0.004,0.0,0.0,13
1011,0.01,0.0,0.0,12
1012,0.021,0.0,0.0,12
1013,0.058,0.0,0.0,13
1014,0.068,0.0,0.0,13
1015,0.072,0.0,0.0,12
1016,0.06,0.0,0.0,13
1017,0.068,0.0,0.0,15
1018,0.052,0.0,0.0,14
1019,0.06,0.0,0.0,15
1020,0.117,0.0,0.0,13
1021,0.112,0.0,0.0,14
1022,0.043,0.0,0.0,13
1023,0.038,0.0,0.0,15
1024,0.098,0.0,0.0,13
1025,0.182,0.143,86.0,14
1026,0.113,0.071,43.0,14
1027,0.036,0.0,0.0,15
1028,0.035,0.0,0.0,16
1029,0.031,0.0,0.0,12
1030,0.041,0.0,0.0,13
1031,0.017,0.0,0.0,14
1032,0.018,0.0,0.0,13
1033,0.022,0.0,0.0,14
1034,0.027,0.0,0.0,13
1035,0.057,0.0,0.0,13
1036,0.045,0.0,0.0,14
1037,0.072,0.0,0.0,14
1038,0.06,0.0,0.0,13
1039,0.053,0.0,0.0,14
1040,0.053,0.0,0.0,14
1041,0.055,0.0,0.0,12
1042,0.055,0.0,0.0,14
1043,0.052,0.0,0.0,13
1044,0.025,0.0,0.0,13
1045,0.022,0.0,0.0,13
1046,0.084,0.0,0.0,12
1047,0.034,0.0,0.0,14
1048,0.043,0.0,0.0,13
1049,0.041,0.0,0.0,15
1050,0.027,0.0,0.0,14
1051,0.025,0.0,0.0,14
1052,0.03,0.0,0.0,15
1053,0.043,0.0,0.0,14
1054,0.011,0.0,0.0,14
1055,0.041,0.0,0.0,14
1056,0.036,0.0,0.0,15
1057,0.09,0.0,0.0,13
1058,0.08,0.0,0.0,14
1059,0.072,0.0,0.0,13
1060,0.039,0.0,0.0,15
1061,0.089,0.0,0.0,13
1062,0.065,0.0,0.0,12
1063,0.048,0.0,0.0,14
1064,0.045,0.0,0.0,13
1065,0.032,0.0,0.0,14
1066,0.038,0.0,0.0,13
1067,0.038,0.0,0.0,13
1068,0.039,0.0,0.0,13
1069,0.041,0.0,0.0,14
1070,0.066,0.0,0.0,14
1071,0.056,0.0,0.0,13
1072,0.016,0.0,0.0,15
1073,0.049,0.0,0.0,13
1074,0.054,0.0,0.0,14
1075,0.118,0.0,0.0,14
1076,0.041,0.0,0.0,14
1077,0.026,0.0,0.0,13
1078,0.063,0.0,0.0,13
1079,0.056,0.0,0.0,14
1080,0.092,0.077,46.0,13
1081,0.098,0.143,86.0,14
1082,0.045,0.0,0.0,13
1083,0.104,0.0,0.0,15
1084,0.059,0.0,0.0,13
1085,0.055,0.0,0.0,14
1086,0.006,0.0,0.0,13
1087,0.028,0.0,0.0,14
1088,-0.009,0.0,0.0,12
1089,0.017,0.0,0.0,13
1090,0.069,0.0,0.0,15
1091,0.093,0.0,0.0,14
1092,0.108,0.0,0.0,14
1093,0.075,0.0,0.0,13
1094,0.031,0.0,0.0,14
1095,0.041,0.0,0.0,11
1096,0.038,0.0,0.0,14
1097,0.097,0.0,0.0,13
1098,0.034,0.0,0.0,117
1099,0.038,0.0,0.0,14
1100,0.031,0.0,0.0,13
1101,0.032,0.0,0.0,12
1102,0.071,0.0,0.0,14
1103,0.049,0.0,0.0,15
1104,0.068,0.0,0.0,12
1105,0.063,0.0,0.0,13
1106,0.029,0.0,0.0,14
1107,0.024,0.0,0.0,12
1108,0.038,0.0,0.0,15
1109,0.039,0.0,0.0,13
1110,0.026,0.0,0.0,14
1111,0.042,0.0,0.0,13
1112,-0.002,0.0,0.0,13
1113,0.032,0.0,0.0,13
1114,0.032,0.0,0.0,11
1115,-0.006,0.0,0.0,12
1116,0.065,0.0,0.0,13
1117,0.066,0.0,0.0,14
1118,0.011,0.0,0.0,12
1119,0.11,0.0,0.0,10
1120,0.091,0.0,0.0,25
1121,0.103,0.0,0.0,6
1122,0.091,0.0,0.0,150
1123,0.108,0.0,0.0,17
1124,0.013,0.0,0.0,53
1125,0.048,0.0,0.0,15
1126,0.061,0.0,0.0,3
1127,0.007,0.0,0.0,14
1128,0.049,0.0,0.0,11
1129,0.019,0.0,0.0,4
1130,-0.016,0.0,0.0,22
1131,-0.023,0.0,0.0,15
1132,-0.006,0.0,0.0,12
1133,0.06,0.0,0.0,12
1134,0.031,0.0,0.0,12
1135,0.054,0.0,0.0,14
1136,0.061,0.0,0.0,4
1137,0.062,0.0,0.0,14
1138,0.044,0.0,0.0,13
1139,0.051,0.0,0.0,2
1140,0.049,0.0,0.0,15
1141,0.064,0.0,0.0,15
1142,0.061,0.0,0.0,11
1143,0.049,0.0,0.0,14
1144,0.044,0.0,0.0,15
1145,0.06,0.0,0.0,13
1146,0.027,0.0,0.0,14
1147,0.02,0.0,0.0,13
1148,0.029,0.0,0.0,15
1149,0.065,0.0,0.0,13
1150,0.035,0.0,0.0,14
1151,0.057,0.0,0.0,13
1152,0.034,0.0,0.0,13
1153,0.024,0.0,0.0,14
1154,0.043,0.0,0.0,13
1155,0.042,0.0,0.0,14
1156,0.022,0.0,0.0,14
1157,0.024,0.0,0.0,52
1158,0.026,0.0,0.0,52
1159,0.322,0.286,171.0,14
1160,0.181,0.147,288.0,34
1161,0.068,0.0,0.0,14
1162,0.065,0.0,0.0,25
1163,0.235,0.244,4036.0,209
1164,0.189,0.152,294.0,33
1165,0.196,0.235,224.0,17
1166,0.17,0.185,271.0,27
1167,0.088,0.0,0.0,24
1168,0.064,0.0,0.0,4
1169,0.154,0.0,0.0,12
1170,0.095,0.0,0.0,20
1171,0.068,0.0,0.0,18
1172,0.064,0.0,0.0,19
1173,0.066,0.0,0.0,28
1174,0.101,0.037,51.0,27
1175,0.114,0.0,0.0,24
1176,0.068,0.0,0.0,26
1177,0.061,0.0,0.0,29
1178,0.077,0.0,0.0,27
1179,0.038,0.0,0.0,29
1180,0.043,0.0,0.0,25
1181,0.096,0.0,0.0,18
1182,0.092,0.0,0.0,17
1183,0.061,0.0,0.0,22
1184,0.06,0.0,0.0,27
1185,0.043,0.0,0.0,24
1186,0.06,0.0,0.0,2
1187,0.051,0.0,0.0,2
1188,0.058,0.0,0.0,26
1189,0.069,0.0,0.0,5
1190,0.107,0.0,0.0,66
1191,0.066,0.0,0.0,5
1192,0.082,0.0,0.0,4
1193,0.432,0.625,506.0,16
1194,0.216,0.312,295.0,16
1195,0.109,0.125,120.0,16
1196,0.047,0.0,0.0,18
1197,0.029,0.0,0.0,15
1198,0.115,0.0,0.0,4
1199,0.078,0.0,0.0,17
1200,0.101,0.0,0.0,17
1201,0.09,0.0,0.0,17
1202,0.082,0.0,0.0,16
1203,0.076,0.0,0.0,17
1204,0.448,0.545,603.0,22
1205,0.122,0.0,0.0,13
1206,0.084,0.0,0.0,4
1207,0.087,0.0,0.0,2
1208,0.088,0.0,0.0,15
1209,0.046,0.0,0.0,13
1210,0.053,0.0,0.0,13
1211,0.056,0.0,0.0,14
1212,0.094,0.0,0.0,69
1213,0.079,0.0,0.0,5
1214,0.076,0.0,0.0,82
1215,0.105,0.0,0.0,24
1216,0.088,0.0,0.0,22
1217,0.144,0.026,66.0,38
1218,0.064,0.0,0.0,15
1219,0.119,0.0,0.0,17
1220,0.094,0.0,0.0,14
1221,0.079,0.0,0.0,18
1222,0.075,0.0,0.0,17
1223,0.076,0.0,0.0,16
1224,0.075,0.0,0.0,21
1225,0.077,0.0,0.0,22
1226,0.09,0.0,0.0,69
1227,0.065,0.0,0.0,13
1228,0.248,0.36,480.0,25
1229,0.119,0.0,0.0,23
1230,0.076,0.0,0.0,5
1231,0.154,0.0,0.0,24
1232,0.072,0.0,0.0,23
1233,0.071,0.0,0.0,23
1234,0.039,0.0,0.0,23
1235,0.054,0.0,0.0,24
1236,0.054,0.0,0.0,18
1237,0.075,0.02,420.0,246
1238,0.111,0.053,131.0,38
1239,0.171,0.242,456.0,33
1240,0.079,0.0,0.0,69
1241,0.134,0.071,101.0,28
1242,0.069,0.0,0.0,489
1243,0.112,0.114,653.0,79
1244,0.042,0.0,0.0,45
1245,0.045,0.0,0.0,54
1246,0.056,0.0,0.0,43
1247,0.032,0.0,0.0,46
1248,0.056,0.0,0.0,23
1249,0.045,0.0,0.0,31
1250,0.049,0.0,0.0,20
1251,0.074,0.0,0.0,32
1252,0.07,0.0,0.0,32
1253,0.058,0.0,0.0,32
1254,0.134,0.0,0.0,29
1255,0.086,0.0,0.0,48
1256,0.37,0.405,984.0,37
1257,0.104,0.026,64.0,38
1258,0.078,0.036,143.0,55
1259,0.069,0.0,0.0,32
1260,0.057,0.0,0.0,31
1261,0.119,0.061,127.0,33
1262,0.146,0.088,186.0,34
1263,0.07,0.0,0.0,37
1264,0.11,0.059,138.0,34
1265,0.098,0.0,0.0,32
1266,0.087,0.0,0.0,33
1267,0.232,0.5,19.0,2
1268,0.106,0.043,35.0,23
1269,0.07,0.042,54.0,24
1270,0.065,0.01,342.0,397
1271,0.054,0.0,0.0,43
1272,0.066,0.0,0.0,160
1273,0.045,0.0,0.0,27
1274,0.085,0.0,0.0,2
1275,0.063,0.048,51.0,21
1276,0.091,0.0,0.0,11
1277,0.097,0.1,95.0,20
1278,0.093,0.0,0.0,161
1279,0.048,0.0,0.0,15
1280,0.055,0.0,0.0,13
1281,0.048,0.0,0.0,15
1282,0.0,0.0,0.0,15
1283,0.019,0.0,0.0,14
1284,0.049,0.0,0.0,14
1285,0.042,0.0,0.0,16
1286,0.048,0.0,0.0,16
1287,0.06,0.0,0.0,14
1288,0.078,0.0,0.0,12
1289,0.035,0.0,0.0,14
1290,0.03,0.0,0.0,15
1291,0.118,0.0,0.0,19
1292,0.051,0.0,0.0,14
1293,0.052,0.0,0.0,16
1294,0.029,0.0,0.0,14
1295,0.038,0.0,0.0,15
1296,0.2,0.261,331.0,23
1297,0.21,0.286,401.0,28
1298,0.052,0.0,0.0,19
1299,0.032,0.0,0.0,18
1300,0.086,0.0,0.0,19
1301,0.034,0.0,0.0,19
1302,0.228,0.095,107.0,21
1303,0.041,0.0,0.0,51
1304,0.007,0.0,0.0,27
1305,0.049,0.0,0.0,30
1306,0.101,0.065,119.0,31
1307,0.127,0.15,156.0,20
1308,0.068,0.03,62.0,33
1309,0.123,0.04,55.0,25
1310,0.192,0.045,53.0,22
1311,0.164,0.176,19542.0,1224
1312,0.115,0.097,721.0,103
1313,0.06,0.013,64.0,75
1314,0.042,0.0,0.0,58
1315,0.045,0.0,0.0,49
1316,0.138,0.143,86.0,14
1317,0.026,0.0,0.0,14
1318,0.118,0.067,51.0,15
1319,0.122,0.0,0.0,14
1320,0.165,0.133,80.0,15
1321,0.178,0.2,159.0,15
1322,0.093,0.0,0.0,14
1323,0.089,0.0,0.0,1
1324,0.028,0.0,0.0,17
1325,0.111,0.052,1355.0,330
1326,0.064,0.0,0.0,51
1327,0.124,0.0,0.0,15
1328,0.093,0.0,0.0,16
1329,0.075,0.0,0.0,15
1330,0.067,0.0,0.0,17
1331,0.06,0.0,0.0,17
1332,0.052,0.0,0.0,17
1333,0.121,0.0,0.0,16
1334,0.158,0.2,200.0,20
1335,0.139,0.105,105.0,19
1336,0.761,0.8,800.0,15
1337,0.087,0.0,0.0,8
1338,0.075,0.0,0.0,2
1339,0.07,0.0,0.0,24
1340,0.081,0.0,0.0,37
1341,0.086,0.0,0.0,38
1342,0.058,0.0,0.0,56
1343,0.071,0.0,0.0,18
1344,0.101,0.0,0.0,38
1345,0.104,0.091,412.0,66
1346,0.166,0.184,447.0,38
1347,0.003,0.0,0.0,4
1348,0.08,0.0,0.0,23
1349,0.099,0.0,0.0,7
1350,0.042,0.0,0.0,14
1351,0.091,0.0,0.0,14
1352,0.039,0.0,0.0,102
1353,0.114,0.0,0.0,12
1354,0.323,0.5,373.0,16
1355,0.222,0.267,200.0,15
1356,0.042,0.0,0.0,3
1357,0.084,0.0,0.0,5
1358,0.015,0.0,0.0,15
1359,0.022,0.0,0.0,17
1360,0.034,0.0,0.0,15
1361,0.032,0.0,0.0,16
1362,0.027,0.0,0.0,16
1363,0.031,0.0,0.0,15
1364,0.035,0.0,0.0,17
1365,0.024,0.0,0.0,20
1366,0.046,0.0,0.0,18
1367,0.021,0.0,0.0,17
1368,0.022,0.0,0.0,15
1369,0.029,0.0,0.0,15
1370,0.028,0.0,0.0,18
1371,0.094,0.0,0.0,13
1372,0.277,0.357,263.0,14
1373,0.154,0.111,83.0,18
1374,0.165,0.062,47.0,16
1375,0.035,0.0,0.0,14
1376,0.041,0.0,0.0,15
1377,0.03,0.0,0.0,16
1378,0.031,0.0,0.0,18
1379,0.028,0.0,0.0,14
1380,0.026,0.0,0.0,15
1381,0.034,0.0,0.0,15
1382,0.035,0.0,0.0,14
1383,0.051,0.0,0.0,14
1384,0.145,0.0,0.0,4
1385,0.079,0.0,0.0,18
1386,0.069,0.0,0.0,16
1387,0.059,0.0,0.0,17
1388,0.063,0.0,0.0,15
1389,0.106,0.0,0.0,12
1390,0.11,0.0,0.0,14
1391,0.055,0.0,0.0,13
1392,0.201,0.333,206.0,12
1393,0.101,0.0,0.0,15
1394,0.09,0.0,0.0,12
1395,0.152,0.0,0.0,14
1396,0.134,0.071,44.0,14
1397,0.084,0.0,0.0,21
1398,0.094,0.0,0.0,23
1399,0.11,0.092,802.0,131
1400,0.098,0.053,461.0,114
1401,0.063,0.0,0.0,4
1402,0.069,0.0,0.0,38
1403,0.105,0.024,67.0,41
1404,0.04,0.0,0.0,54
1405,0.037,0.0,0.0,36
1406,0.278,0.333,138.0,12
1407,0.363,0.497,6601.0,175
1408,0.288,0.438,341.0,16
1409,0.419,0.438,1594.0,48
1410,0.543,0.667,1744.0,33
1411,0.342,0.473,1974.0,55
1412,0.084,0.0,0.0,40
1413,0.245,0.333,300.0,18
1414,0.089,0.011,251.0,282
1415,0.159,0.109,417.0,55
1416,0.158,0.13,154.0,23
1417,0.098,0.029,64.0,35
1418,0.065,0.0,0.0,21
1419,0.085,0.0,0.0,27
1420,0.159,0.0,0.0,2
1421,0.159,0.0,0.0,4
1422,0.057,0.0,0.0,7
1423,0.203,0.278,278.0,18
1424,0.169,0.185,773.0,54
1425,0.592,0.596,2511.0,57
1426,0.151,0.143,300.0,28
1427,0.33,0.536,732.0,28
1428,0.119,0.0,0.0,10
1429,0.029,0.0,0.0,18
1430,0.11,0.0,0.0,5
1431,0.08,0.0,0.0,4
1432,0.326,1.0,6.0,1
1433,0.326,1.0,8.0,1
1434,0.334,0.5,12.0,2
1435,0.39,1.0,22.0,4
1436,0.103,0.016,50.0,62
1437,0.232,0.28,372.0,25
1438,0.23,0.239,651.0,46
1439,0.107,0.035,402.0,142
1440,0.029,0.0,0.0,76
1441,0.072,0.006,240.0,466
1442,0.071,0.0,0.0,16
1443,0.057,0.0,0.0,16
1444,0.086,0.0,0.0,17
1445,0.085,0.0,0.0,17
1446,0.096,0.0,0.0,16
1447,0.072,0.0,0.0,18
1448,0.061,0.0,0.0,14
1449,0.075,0.0,0.0,15
1450,0.056,0.0,0.0,14
1451,0.019,0.0,0.0,17
1452,0.041,0.0,0.0,17
1453,0.057,0.0,0.0,16
1454,0.028,0.0,0.0,18
1455,0.01,0.0,0.0,16
1456,0.046,0.0,0.0,16
1457,-0.09,0.0,0.0,14
1458,-0.01,0.0,0.0,15
1459,0.062,0.0,0.0,15
1460,0.036,0.0,0.0,15
1461,0.126,0.111,83.0,18
1462,0.038,0.0,0.0,17
1463,0.164,0.071,54.0,14
1464,0.071,0.0,0.0,18
1465,0.056,0.0,0.0,15
1466,0.057,0.0,0.0,8
1467,0.06,0.0,0.0,8
1468,0.065,0.0,0.0,8
1469,0.062,0.0,0.0,8
1470,0.068,0.0,0.0,15
1471,0.081,0.0,0.0,18
1472,0.079,0.0,0.0,16
1473,0.095,0.0,0.0,17
1474,0.066,0.0,0.0,17
1475,0.06,0.0,0.0,17
1476,0.046,0.0,0.0,15
1477,0.064,0.0,0.0,16
1478,0.051,0.0,0.0,12
1479,0.047,0.0,0.0,16
1480,0.102,0.0,0.0,18
1481,0.074,0.0,0.0,16
1482,0.068,0.0,0.0,19
1483,0.098,0.0,0.0,14
1484,0.091,0.0,0.0,16
1485,0.056,0.0,0.0,16
1486,0.02,0.0,0.0,14
1487,0.078,0.0,0.0,16
1488,0.068,0.0,0.0,15
1489,0.03,0.0,0.0,15
1490,0.084,0.0,0.0,16
1491,0.046,0.0,0.0,16
1492,0.016,0.0,0.0,16
1493,0.044,0.0,0.0,18
1494,0.067,0.0,0.0,15
1495,0.099,0.0,0.0,2
1496,0.069,0.0,0.0,23
1497,0.069,0.0,0.0,17
1498,0.065,0.0,0.0,16
1499,0.077,0.0,0.0,16
1500,0.071,0.0,0.0,15
1501,0.063,0.0,0.0,17
1502,0.083,0.0,0.0,17
1503,0.079,0.0,0.0,16
1504,0.093,0.0,0.0,17
1505,0.072,0.0,0.0,16
1506,0.075,0.0,0.0,15
1507,0.072,0.0,0.0,14
1508,0.063,0.0,0.0,616
1509,0.057,0.0,0.0,16
1510,0.07,0.0,0.0,17
1511,0.01,0.0,0.0,16
1512,0.036,0.0,0.0,17
1513,0.075,0.0,0.0,15
1514,0.062,0.0,0.0,22
1515,0.054,0.0,0.0,18
1516,0.072,0.0,0.0,18
1517,0.086,0.0,0.0,16
1518,0.055,0.0,0.0,15
1519,0.044,0.0,0.0,16
1520,0.047,0.0,0.0,14
1521,0.048,0.0,0.0,16
1522,0.051,0.0,0.0,17
1523,0.051,0.0,0.0,16
1524,0.046,0.0,0.0,16
1525,0.071,0.0,0.0,18
1526,0.072,0.0,0.0,16
1527,0.069,0.0,0.0,15
1528,0.068,0.0,0.0,14
1529,0.076,0.0,0.0,16
1530,0.063,0.0,0.0,16
1531,0.069,0.0,0.0,14
1532,0.079,0.0,0.0,16
1533,0.076,0.0,0.0,16
1534,0.088,0.0,0.0,15
1535,0.083,0.0,0.0,18
1536,0.055,0.053,40.0,19
1537,0.092,0.056,42.0,18
1538,0.028,0.0,0.0,15
1539,0.031,0.0,0.0,15
1540,0.094,0.0,0.0,13
1541,0.013,0.0,0.0,17
1542,0.148,0.111,83.0,18
1543,0.132,0.062,47.0,16
1544,0.082,0.0,0.0,16
1545,0.093,0.0,0.0,16
1546,0.049,0.0,0.0,3
1547,0.053,0.0,0.0,15
1548,0.066,0.0,0.0,16
1549,0.068,0.0,0.0,14
1550,0.077,0.0,0.0,16
1551,0.013,0.0,0.0,17
1552,0.034,0.0,0.0,15
1553,0.054,0.0,0.0,17
1554,0.056,0.0,0.0,16
1555,0.058,0.0,0.0,16
1556,0.055,0.0,0.0,15
1557,0.058,0.0,0.0,16
1558,0.062,0.0,0.0,15
1559,0.045,0.0,0.0,16
1560,0.063,0.0,0.0,16
1561,0.079,0.0,0.0,3
1562,0.079,0.0,0.0,14
1563,0.094,0.0,0.0,15
1564,0.134,0.0,0.0,16
1565,0.133,0.0,0.0,13
1566,0.075,0.0,0.0,14
1567,0.091,0.0,0.0,16
1568,0.083,0.0,0.0,17
1569,0.08,0.0,0.0,16
1570,0.085,0.0,0.0,15
1571,0.072,0.0,0.0,16
1572,0.071,0.0,0.0,17
1573,0.068,0.0,0.0,17
1574,0.078,0.0,0.0,15
1575,0.082,0.0,0.0,16
1576,0.08,0.0,0.0,14
1577,0.081,0.0,0.0,17
1578,0.074,0.0,0.0,15
1579,0.064,0.0,0.0,15
1580,0.042,0.0,0.0,2
1581,0.054,0.0,0.0,16
1582,0.065,0.0,0.0,15
1583,0.013,0.0,0.0,16
1584,-0.006,0.0,0.0,17
1585,0.008,0.0,0.0,17
1586,0.051,0.0,0.0,16
1587,0.103,0.0,0.0,14
1588,0.065,0.0,0.0,17
1589,0.29,0.4,300.0,15
1590,0.203,0.235,176.0,17
1591,0.286,0.412,316.0,17
1592,0.126,0.133,100.0,15
1593,0.134,0.0,0.0,16
1594,0.045,0.0,0.0,14
1595,0.037,0.0,0.0,16
1596,0.037,0.0,0.0,15
1597,0.091,0.059,44.0,17
1598,0.207,0.188,141.0,16
1599,0.058,0.0,0.0,16
1600,0.048,0.0,0.0,18
1601,0.081,0.0,0.0,18
1602,0.074,0.0,0.0,17
1603,0.064,0.0,0.0,17
1604,0.055,0.0,0.0,17
1605,0.061,0.0,0.0,15
1606,0.065,0.0,0.0,15
1607,0.05,0.0,0.0,16
1608,0.053,0.0,0.0,17
1609,0.064,0.0,0.0,16
1610,0.078,0.0,0.0,15
1611,0.096,0.0,0.0,15
1612,0.096,0.0,0.0,16
1613,0.025,0.0,0.0,13
1614,0.046,0.0,0.0,15
1615,0.075,0.0,0.0,15
1616,0.077,0.0,0.0,17
1617,0.097,0.0,0.0,15
1618,0.064,0.0,0.0,16
1619,0.091,0.0,0.0,16
1620,0.083,0.0,0.0,16
1621,0.087,0.0,0.0,16
1622,0.082,0.0,0.0,16
1623,0.095,0.0,0.0,18
1624,0.085,0.0,0.0,15
1625,0.07,0.0,0.0,16
1626,0.068,0.0,0.0,16
1627,0.082,0.0,0.0,18
1628,0.055,0.0,0.0,14
1629,0.065,0.0,0.0,16
1630,0.056,0.0,0.0,16
1631,0.046,0.0,0.0,16
1632,0.072,0.0,0.0,17
1633,0.073,0.0,0.0,17
1634,0.069,0.0,0.0,15
1635,0.07,0.0,0.0,16
1636,0.061,0.0,0.0,16
1637,0.059,0.0,0.0,18
1638,0.056,0.0,0.0,15
1639,0.054,0.0,0.0,16
1640,0.044,0.0,0.0,17
1641,0.045,0.0,0.0,17
1642,0.06,0.0,0.0,15
1643,0.062,0.0,0.0,16
1644,0.056,0.0,0.0,17
1645,0.058,0.0,0.0,17
1646,0.064,0.0,0.0,17
1647,0.062,0.0,0.0,16
1648,0.053,0.0,0.0,17
1649,0.055,0.0,0.0,16
1650,0.051,0.0,0.0,18
1651,0.039,0.0,0.0,18
1652,0.039,0.0,0.0,16
1653,0.029,0.0,0.0,16
1654,0.047,0.0,0.0,18
1655,0.041,0.0,0.0,16
1656,0.046,0.0,0.0,16
1657,0.054,0.0,0.0,15
1658,0.057,0.0,0.0,16
1659,0.053,0.0,0.0,29
1660,0.056,0.0,0.0,17
1661,0.06,0.0,0.0,18
1662,0.053,0.0,0.0,15
1663,0.075,0.0,0.0,14
1664,0.044,0.0,0.0,16
1665,0.053,0.0,0.0,17
1666,0.056,0.0,0.0,17
1667,0.052,0.0,0.0,15
1668,0.064,0.0,0.0,17
1669,0.081,0.0,0.0,15
1670,0.076,0.0,0.0,15
1671,0.098,0.0,0.0,16
1672,0.085,0.0,0.0,17
1673,0.087,0.0,0.0,16
1674,0.081,0.0,0.0,18
1675,0.084,0.0,0.0,14
1676,0.079,0.0,0.0,18
1677,0.072,0.0,0.0,15
1678,0.083,0.0,0.0,16
1679,0.083,0.0,0.0,17
1680,0.071,0.0,0.0,16
1681,0.083,0.0,0.0,16
1682,0.089,0.0,0.0,17
1683,0.076,0.0,0.0,17
1684,0.094,0.0,0.0,16
