PIPE_ID,CATCH,TIER,ROLE,DN_MM,LEN_M,SLOPE_PCT,Q_LOW_LS,V_LOW_MS,S_MARA_PCT,CONNECTED_2030,WHY
P01767,C07,secondary header,sub main,200,88.5,0.5,0.162,0.207,1.304,2.4,below Mara's slope
P01768,C133,secondary header,sub main,200,127.4,0.6,0.043,0.141,2.391,0.2,below Mara's slope
P01769,C133,secondary main sewer,lateral,200,292.9,0.5,0.067,0.154,1.955,0.4,below Mara's slope
P01770,C07,secondary header,sub main,200,255.1,0.5,0.049,0.138,2.271,0.3,below Mara's slope
P01771,C87,secondary main sewer,lateral,200,114.5,1.05,0.205,0.288,1.169,1.8,below Mara's slope
P01772,C02,secondary main sewer,lateral,200,93.1,0.5,0.02,0.101,3.439,0.0,below Mara's slope
P01773,C02,secondary main sewer,lateral,200,60.9,0.5,0.02,0.101,3.439,0.0,below Mara's slope
P01774,C07,secondary header,sub main,200,85.5,0.5,0.141,0.198,1.389,1.9,below Mara's slope
P01775,C07,secondary header,sub main,200,257.7,0.5,0.104,0.179,1.598,1.0,below Mara's slope
P01776,C02,secondary main sewer,lateral,200,62.5,1.1,0.016,0.121,3.816,0.0,below Mara's slope
P01777,C07,secondary header,sub main,200,87.0,0.5,0.098,0.175,1.646,1.0,below Mara's slope
P01778,C87,secondary header,sub main,200,48.9,0.5,0.215,0.227,1.143,3.7,below Mara's slope
P01779,C87,secondary main sewer,lateral,200,111.6,0.6,0.31,0.272,0.966,6.4,below Mara's slope
P01780,C07,secondary header,sub main,200,86.2,0.5,0.057,0.146,2.11,0.3,below Mara's slope
P01781,C07,secondary header,sub main,200,230.5,0.65,0.081,0.18,1.795,0.8,below Mara's slope
P01782,C02,secondary main sewer,lateral,200,87.0,0.5,0.155,0.204,1.331,2.1,below Mara's slope
P01783,C04,secondary main sewer,lateral,200,75.0,0.5,0.106,0.18,1.586,1.0,below Mara's slope
P01784,C04,secondary header,sub main,200,380.6,0.5,0.112,0.183,1.542,0.8,below Mara's slope
P01785,C07,secondary header,sub main,200,88.6,0.5,0.295,0.252,0.988,6.4,below Mara's slope
P01786,C02,secondary main sewer,lateral,200,84.4,0.5,0.041,0.13,2.454,0.2,below Mara's slope
P01787,C07,secondary header,sub main,200,85.0,0.5,0.1,0.176,1.626,1.1,below Mara's slope
P01788,C07,secondary main sewer,lateral,200,90.6,1.2,0.042,0.177,2.428,0.2,below Mara's slope
P01789,C07,secondary header,sub main,200,82.3,0.5,0.163,0.208,1.297,2.4,below Mara's slope
P01790,C07,secondary header,sub main,200,84.9,0.5,0.104,0.179,1.597,1.2,below Mara's slope
P01791,C04,secondary main sewer,lateral,200,77.9,0.5,0.189,0.218,1.214,2.7,below Mara's slope
P01792,C02,secondary main sewer,lateral,200,81.9,0.5,0.163,0.208,1.297,2.3,below Mara's slope
P01793,C04,secondary main sewer,lateral,200,69.4,0.5,0.291,0.25,0.995,5.1,below Mara's slope
P01794,C04,secondary main sewer,lateral,200,43.4,0.5,0.231,0.232,1.106,3.8,below Mara's slope
P01795,C04,secondary main sewer,lateral,200,81.9,0.5,0.269,0.244,1.03,4.4,below Mara's slope
P01796,C07,secondary main sewer,lateral,200,79.0,0.5,0.047,0.137,2.296,0.2,below Mara's slope
P01797,C07,secondary header,sub main,200,177.5,0.5,0.05,0.14,2.235,0.3,below Mara's slope
P01798,C02,secondary main sewer,lateral,200,88.3,0.5,0.043,0.132,2.413,0.2,below Mara's slope
P01799,C02,secondary main sewer,lateral,200,122.5,0.55,0.025,0.114,3.056,0.1,below Mara's slope
P01800,C07,secondary header,sub main,200,86.7,0.5,0.103,0.178,1.604,1.1,below Mara's slope
P01801,C07,secondary header,sub main,200,82.9,0.5,0.186,0.216,1.223,3.0,below Mara's slope
P01802,C02,secondary main sewer,lateral,315,202.0,0.27,0.41,0.211,0.849,10.9,below Mara's slope
P01803,C02,secondary main sewer,lateral,200,81.5,0.5,0.023,0.107,3.189,0.1,below Mara's slope
P01804,C02,secondary main sewer,lateral,200,79.9,0.5,0.108,0.181,1.571,1.3,below Mara's slope
P01805,C06,secondary main sewer,lateral,200,114.4,0.5,0.25,0.238,1.067,3.1,below Mara's slope
P01806,C02,secondary main sewer,lateral,200,214.7,0.5,0.043,0.133,2.4,0.2,below Mara's slope
P01807,C87,secondary main sewer,lateral,200,95.2,0.5,0.205,0.224,1.169,1.8,below Mara's slope
P01808,C87,secondary header,sub main,200,226.7,0.5,0.473,0.293,0.795,12.7,below Mara's slope
P01809,C02,secondary main sewer,lateral,200,171.9,0.85,0.028,0.136,2.949,0.1,below Mara's slope
P01810,C07,secondary header,sub main,200,230.5,0.5,0.04,0.129,2.487,0.2,below Mara's slope
P01811,C87,secondary header,sub main,200,104.2,0.5,0.838,0.35,0.611,27.5,below Mara's slope
P01812,C04,secondary header,sub main,200,239.1,0.5,0.343,0.264,0.922,6.2,below Mara's slope
P01813,C07,secondary header,sub main,200,82.9,0.5,0.225,0.23,1.12,4.2,below Mara's slope
P01814,C87,secondary header,sub main,200,27.3,0.5,0.554,0.308,0.739,14.5,below Mara's slope
P01815,C133,secondary header,sub main,200,452.6,0.5,0.093,0.172,1.679,0.7,below Mara's slope
P01816,C04,secondary main sewer,lateral,200,23.5,0.5,0.05,0.139,2.242,0.2,below Mara's slope
P01817,C87,secondary header,sub main,200,82.4,0.65,0.213,0.248,1.148,3.7,below Mara's slope
P01818,C07,secondary header,sub main,200,87.6,0.5,0.296,0.252,0.986,6.4,below Mara's slope
P01819,C04,secondary main sewer,lateral,200,147.0,0.5,0.111,0.183,1.548,1.1,below Mara's slope
P01820,C02,secondary main sewer,lateral,200,85.8,0.5,0.05,0.14,2.23,0.3,below Mara's slope
P01821,C02,secondary main sewer,lateral,200,88.6,0.5,0.172,0.211,1.268,2.5,below Mara's slope
P01822,C87,secondary header,sub main,200,97.7,0.5,0.557,0.308,0.737,14.6,below Mara's slope
P01823,C87,secondary header,sub main,200,53.6,0.5,0.557,0.308,0.737,14.6,below Mara's slope
P01824,C07,secondary header,sub main,200,83.1,0.5,0.206,0.224,1.167,3.6,below Mara's slope
P01825,C87,secondary header,sub main,200,215.9,0.5,0.826,0.349,0.615,26.9,below Mara's slope
P01826,C87,secondary header,sub main,200,78.7,0.5,0.703,0.332,0.662,20.9,below Mara's slope
P01827,C90,secondary header,sub main,200,282.8,0.7,0.0,0.0,,0.0,no flow in 2030
P01828,C02,secondary main sewer,lateral,200,65.6,0.5,0.053,0.143,2.171,0.3,below Mara's slope
P01829,C02,secondary main sewer,lateral,200,101.4,0.5,0.053,0.142,2.187,0.3,below Mara's slope
P01830,C07,secondary header,sub main,200,82.4,0.5,0.266,0.243,1.037,5.7,below Mara's slope
P01831,C07,secondary header,sub main,200,340.1,0.5,0.091,0.171,1.703,0.9,below Mara's slope
P01832,C02,secondary main sewer,lateral,200,171.4,0.5,0.035,0.123,2.649,0.1,below Mara's slope
P01833,C07,secondary header,sub main,200,82.2,0.5,0.073,0.159,1.881,0.6,below Mara's slope
P01834,C65,secondary header,sub main,200,1048.0,0.5,0.573,0.311,0.727,14.0,below Mara's slope
P01835,C02,secondary main sewer,lateral,200,97.5,0.5,0.025,0.11,3.081,0.1,below Mara's slope
P01837,C07,secondary header,sub main,200,83.8,0.5,0.049,0.138,2.271,0.3,below Mara's slope
P01838,C07,secondary header,sub main,200,256.2,0.5,0.045,0.134,2.356,0.2,below Mara's slope
P01839,C07,secondary header,sub main,200,58.7,0.5,0.297,0.252,0.985,6.4,below Mara's slope
P01840,C07,secondary header,sub main,200,94.6,0.5,0.292,0.251,0.992,6.6,below Mara's slope
P01841,C04,secondary header,sub main,200,99.9,0.5,0.474,0.293,0.794,11.1,below Mara's slope
P01842,C06,secondary main sewer,lateral,200,210.7,0.5,0.905,0.359,0.589,28.9,below Mara's slope
P01844,C07,secondary header,sub main,200,88.8,0.55,0.083,0.171,1.776,0.8,below Mara's slope
P01845,C07,secondary header,sub main,200,259.5,0.55,0.041,0.135,2.455,0.2,below Mara's slope
P01846,C02,secondary main sewer,lateral,200,184.7,0.5,0.07,0.157,1.913,0.5,below Mara's slope
P01847,C04,secondary main sewer,lateral,200,82.7,0.5,0.111,0.183,1.548,1.1,below Mara's slope
P01848,C04,secondary main sewer,lateral,200,89.2,0.5,0.13,0.192,1.442,1.4,below Mara's slope
P01849,C02,secondary main sewer,lateral,200,82.7,0.5,0.173,0.212,1.262,2.6,below Mara's slope
P01850,C02,secondary main sewer,lateral,200,86.1,0.5,0.039,0.128,2.503,0.2,below Mara's slope
P01851,C02,secondary main sewer,lateral,200,89.6,0.5,0.061,0.149,2.044,0.4,below Mara's slope
P01852,C02,secondary main sewer,lateral,200,288.3,0.5,0.192,0.219,1.206,3.0,below Mara's slope
P01853,C02,secondary main sewer,lateral,315,155.0,0.27,0.41,0.211,0.849,10.9,below Mara's slope
P01854,C02,secondary main sewer,lateral,200,169.6,0.5,0.032,0.12,2.752,0.1,below Mara's slope
P01855,C07,secondary header,sub main,200,259.4,0.5,0.169,0.21,1.278,2.2,below Mara's slope
P01856,C04,secondary main sewer,lateral,200,114.1,0.5,0.08,0.163,1.808,0.5,below Mara's slope
P01857,C04,secondary main sewer,lateral,200,169.6,0.5,0.259,0.241,1.05,4.8,below Mara's slope
P01858,C07,secondary header,sub main,200,92.3,0.5,0.214,0.227,1.147,3.9,below Mara's slope
P01859,C07,secondary header,sub main,200,258.5,0.5,0.045,0.134,2.356,0.2,below Mara's slope
P01860,C02,secondary main sewer,lateral,200,80.3,0.5,0.073,0.159,1.881,0.6,below Mara's slope
P01861,C06,secondary main sewer,lateral,200,58.3,0.5,0.778,0.342,0.632,22.5,below Mara's slope
P01862,C87,secondary main sewer,lateral,200,117.6,0.5,0.27,0.245,1.029,5.0,below Mara's slope
P01863,C07,secondary header,sub main,200,86.2,0.5,0.217,0.228,1.139,4.0,below Mara's slope
P01864,C07,secondary header,sub main,200,257.8,0.5,0.034,0.123,2.661,0.1,below Mara's slope
P01865,C07,secondary header,sub main,250,83.6,0.375,0.46,0.254,0.805,13.1,below Mara's slope
P01866,C07,secondary header,sub main,200,89.7,0.5,0.049,0.139,2.251,0.3,below Mara's slope
P01867,C07,secondary header,sub main,200,85.4,0.5,0.028,0.114,2.941,0.1,below Mara's slope
P01868,C07,secondary header,sub main,200,93.4,0.5,0.071,0.157,1.904,0.5,below Mara's slope
P01869,C04,secondary header,sub main,200,116.9,0.5,0.302,0.253,0.978,6.3,below Mara's slope
P01870,C263,secondary main sewer,lateral,200,133.7,0.7,0.118,0.209,1.506,1.3,below Mara's slope
P01871,C07,secondary header,sub main,200,271.1,0.5,0.104,0.179,1.599,1.1,below Mara's slope
P01872,C06,secondary main sewer,lateral,200,57.0,0.5,0.144,0.199,1.374,1.9,below Mara's slope
P01873,C02,secondary main sewer,lateral,200,87.7,0.5,0.036,0.125,2.598,0.1,below Mara's slope
P01874,C02,secondary main sewer,lateral,200,274.9,0.5,0.047,0.137,2.305,0.2,below Mara's slope
P01875,C02,secondary main sewer,lateral,200,86.0,0.5,0.075,0.16,1.86,0.7,below Mara's slope
P01876,C14,secondary header,sub main,200,37.2,1.45,0.025,0.156,3.111,0.1,below Mara's slope
P01877,C119,secondary header,sub main,200,913.3,0.5,0.358,0.268,0.904,6.8,below Mara's slope
P01878,C02,secondary main sewer,lateral,200,87.3,0.5,0.076,0.161,1.844,0.6,below Mara's slope
P01879,C02,secondary main sewer,lateral,200,92.6,0.5,0.042,0.132,2.421,0.2,below Mara's slope
P01880,C07,secondary header,sub main,200,82.9,0.5,0.08,0.164,1.799,0.7,below Mara's slope
P01881,C07,secondary header,sub main,200,96.5,0.5,0.222,0.229,1.127,4.1,below Mara's slope
P01882,C87,secondary main sewer,lateral,200,26.3,0.5,0.084,0.167,1.762,0.7,below Mara's slope
P01883,C87,secondary main sewer,lateral,200,155.4,0.5,0.222,0.23,1.125,3.9,below Mara's slope
P01884,C02,secondary main sewer,lateral,200,116.0,0.5,0.027,0.113,2.957,0.1,below Mara's slope
P01885,C07,secondary header,sub main,200,259.8,0.5,0.045,0.134,2.356,0.2,below Mara's slope
P01886,C06,secondary main sewer,lateral,200,341.9,0.5,0.306,0.255,0.972,5.0,below Mara's slope
P01887,C06,secondary main sewer,lateral,200,93.8,0.5,0.436,0.285,0.826,8.2,below Mara's slope
P01888,C07,secondary header,sub main,200,83.0,1.0,0.115,0.234,1.528,1.4,below Mara's slope
P01889,C07,secondary header,sub main,200,92.8,0.5,0.115,0.185,1.528,1.4,below Mara's slope
P01890,C02,secondary main sewer,lateral,200,68.6,0.5,0.064,0.151,2.005,0.4,below Mara's slope
P01891,C07,secondary header,sub main,200,90.4,0.5,0.114,0.184,1.531,1.4,below Mara's slope
P01892,C02,secondary main sewer,lateral,200,268.5,0.5,0.144,0.199,1.375,2.2,below Mara's slope
P01893,C02,secondary main sewer,lateral,200,84.6,0.5,0.039,0.128,2.518,0.2,below Mara's slope
P01895,C02,secondary main sewer,lateral,200,15.0,0.5,0.012,0.086,4.245,0.0,below Mara's slope
P01896,C02,secondary main sewer,lateral,200,89.8,0.5,0.092,0.172,1.691,0.8,below Mara's slope
P01897,C02,secondary main sewer,lateral,200,179.6,0.5,0.183,0.216,1.23,2.8,below Mara's slope
P01898,C04,secondary header,sub main,200,265.5,0.5,0.603,0.316,0.71,17.7,below Mara's slope
P01899,C04,secondary header,sub main,200,103.7,0.5,0.327,0.26,0.942,7.1,below Mara's slope
P01900,C02,secondary main sewer,lateral,200,87.0,0.5,0.081,0.164,1.793,0.8,below Mara's slope
P01901,C07,secondary header,sub main,200,85.1,0.5,0.116,0.186,1.517,1.4,below Mara's slope
P01902,C02,secondary main sewer,lateral,200,100.5,0.5,0.032,0.119,2.759,0.1,below Mara's slope
P01903,C02,secondary main sewer,lateral,200,175.7,0.5,0.067,0.154,1.952,0.5,below Mara's slope
P01904,C02,secondary main sewer,lateral,200,104.1,0.5,0.153,0.203,1.339,2.4,below Mara's slope
P01906,C144,secondary main sewer,lateral,200,117.9,0.6,0.142,0.211,1.383,1.8,below Mara's slope
P01907,C07,secondary header,sub main,200,174.4,0.5,0.115,0.185,1.527,1.4,below Mara's slope
P01908,C07,secondary header,sub main,200,179.0,0.5,0.171,0.211,1.269,2.3,below Mara's slope
P01909,C02,secondary main sewer,lateral,200,102.2,0.5,0.1,0.176,1.63,1.1,below Mara's slope
P01910,C07,secondary header,sub main,200,85.6,0.5,0.118,0.186,1.507,1.4,below Mara's slope
P01911,C07,secondary header,sub main,200,92.1,0.5,0.053,0.142,2.182,0.3,below Mara's slope
P01912,C02,secondary main sewer,lateral,200,89.7,0.5,0.033,0.121,2.707,0.1,below Mara's slope
P01913,C02,secondary main sewer,lateral,200,135.1,0.5,0.042,0.131,2.437,0.2,below Mara's slope
P01914,C02,secondary main sewer,lateral,200,64.3,1.25,0.014,0.121,4.04,0.0,below Mara's slope
P01915,C04,secondary header,sub main,200,34.8,0.5,0.362,0.269,0.9,7.9,below Mara's slope
P01916,C04,secondary header,sub main,200,49.6,0.5,0.359,0.268,0.902,7.9,below Mara's slope
P01917,C04,secondary header,sub main,200,304.6,0.5,0.315,0.257,0.959,6.4,below Mara's slope
P01918,C07,secondary header,sub main,200,260.1,0.5,0.044,0.133,2.378,0.2,below Mara's slope
P01919,C02,secondary main sewer,lateral,200,165.8,0.5,0.117,0.186,1.514,1.5,below Mara's slope
P01920,C02,secondary main sewer,lateral,200,96.1,0.5,0.148,0.201,1.358,2.3,below Mara's slope
P01921,C02,secondary main sewer,lateral,200,173.5,0.5,0.037,0.126,2.575,0.2,below Mara's slope
P01922,C190,secondary main sewer,lateral,200,96.0,0.85,0.03,0.14,2.839,0.1,below Mara's slope
P01923,C07,secondary header,sub main,200,93.9,0.55,0.073,0.164,1.875,0.7,below Mara's slope
P01924,C07,secondary header,sub main,200,97.8,0.5,0.218,0.228,1.135,3.7,below Mara's slope
P01925,C07,secondary header,sub main,250,181.6,0.375,0.467,0.255,0.799,13.4,below Mara's slope
P01926,C07,secondary header,sub main,200,90.4,0.5,0.133,0.194,1.425,1.7,below Mara's slope
P01927,C07,secondary header,sub main,200,172.7,0.5,0.107,0.181,1.575,1.2,below Mara's slope
P01928,C65,secondary header,sub main,200,309.6,0.5,0.656,0.324,0.684,17.8,below Mara's slope
P01929,C190,secondary main sewer,lateral,200,76.4,0.5,0.042,0.132,2.424,0.2,below Mara's slope
P01930,C02,secondary main sewer,lateral,200,97.1,0.5,0.105,0.179,1.59,1.2,below Mara's slope
P01931,C06,secondary main sewer,lateral,200,241.9,0.5,0.458,0.29,0.807,11.2,below Mara's slope
P01932,C62,secondary header,sub main,200,144.3,0.5,0.0,0.0,,0.0,no flow in 2030
P01933,C02,secondary main sewer,lateral,200,115.8,0.5,0.243,0.236,1.08,5.2,below Mara's slope
P01934,C90,secondary header,sub main,200,410.7,0.5,0.009,0.076,4.944,0.0,below Mara's slope
P01935,C14,secondary header,sub main,200,417.1,0.55,0.219,0.236,1.133,3.8,below Mara's slope
P01936,C04,secondary header,sub main,200,372.3,0.5,0.928,0.361,0.583,28.8,below Mara's slope
P01937,C06,secondary main sewer,lateral,200,22.2,0.5,0.076,0.161,1.841,0.5,below Mara's slope
P01938,C62,secondary header,sub main,200,174.9,0.75,0.213,0.26,1.148,2.0,below Mara's slope
P01939,C144,secondary main sewer,lateral,200,159.5,0.5,0.112,0.183,1.543,1.2,below Mara's slope
P01940,C07,secondary header,sub main,200,91.4,0.5,0.111,0.183,1.552,1.2,below Mara's slope
P01941,C65,secondary main sewer,lateral,200,32.4,0.5,0.084,0.167,1.762,0.7,below Mara's slope
P01942,C02,secondary main sewer,lateral,200,305.6,0.5,0.082,0.165,1.783,0.8,below Mara's slope
P01943,C02,secondary main sewer,lateral,200,250.8,0.5,0.089,0.17,1.716,0.9,below Mara's slope
P01944,C04,secondary main sewer,lateral,200,89.5,0.5,0.093,0.172,1.683,0.1,below Mara's slope
P01945,C07,secondary header,sub main,200,264.5,0.5,0.044,0.133,2.385,0.2,below Mara's slope
P01946,C07,secondary header,sub main,200,84.8,0.5,0.079,0.163,1.818,0.6,below Mara's slope
P01947,C02,secondary main sewer,lateral,200,249.6,0.5,0.217,0.228,1.139,3.7,below Mara's slope
P01948,C02,secondary main sewer,lateral,200,94.7,0.5,0.127,0.191,1.457,1.7,below Mara's slope
P01949,C04,secondary header,sub main,200,62.6,0.5,0.945,0.363,0.578,28.9,below Mara's slope
P01950,C02,secondary main sewer,lateral,200,88.2,0.5,0.243,0.236,1.08,5.2,below Mara's slope
P01951,C07,secondary header,sub main,200,161.9,0.5,0.239,0.235,1.088,4.4,below Mara's slope
P01952,C07,secondary header,sub main,200,88.1,0.5,0.062,0.15,2.025,0.4,below Mara's slope
P01953,C07,secondary header,sub main,200,318.7,0.75,0.032,0.138,2.74,0.1,below Mara's slope
P01954,C07,secondary header,sub main,200,265.0,0.5,0.051,0.14,2.221,0.3,below Mara's slope
P01955,C144,secondary header,sub main,200,200.9,0.5,0.296,0.252,0.986,6.3,below Mara's slope
P01956,C144,secondary header,sub main,200,138.2,0.5,0.236,0.234,1.095,2.7,below Mara's slope
P01957,C144,secondary header,sub main,200,187.5,0.5,0.333,0.262,0.935,5.9,below Mara's slope
P01958,C190,secondary main sewer,lateral,200,45.0,0.5,0.029,0.116,2.872,0.1,below Mara's slope
P01959,C190,secondary main sewer,lateral,200,119.9,0.5,0.027,0.113,2.975,0.1,below Mara's slope
P01960,C190,secondary main sewer,lateral,200,40.9,1.75,0.018,0.147,3.632,0.0,below Mara's slope
P01961,C04,secondary main sewer,lateral,200,106.1,0.5,0.03,0.117,2.827,0.1,below Mara's slope
P01962,C65,secondary header,sub main,200,86.7,0.5,0.088,0.169,1.724,0.8,below Mara's slope
P01963,C74,secondary header,sub main,200,274.6,0.5,0.074,0.159,1.872,0.4,below Mara's slope
P01964,C06,secondary main sewer,lateral,200,265.5,0.5,0.264,0.243,1.04,5.2,below Mara's slope
P01966,C06,secondary main sewer,lateral,200,124.5,0.5,0.203,0.223,1.173,3.3,below Mara's slope
P01967,C04,secondary main sewer,lateral,200,673.3,0.5,0.0,0.0,,0.0,no flow in 2030
P01968,C65,secondary main sewer,lateral,200,41.3,0.9,0.024,0.133,3.116,0.1,below Mara's slope
P01969,C07,secondary header,sub main,200,258.2,0.5,0.084,0.167,1.761,0.8,below Mara's slope
P01970,C14,secondary header,sub main,200,407.7,0.7,0.181,0.241,1.238,2.7,below Mara's slope
P01971,C04,secondary main sewer,lateral,200,24.6,0.5,0.0,0.0,,0.0,no flow in 2030
P01972,C02,secondary main sewer,lateral,200,66.1,0.75,0.011,0.092,4.594,0.0,below Mara's slope
P01973,C190,secondary main sewer,lateral,200,205.7,0.5,0.029,0.115,2.895,0.1,below Mara's slope
P01974,C02,secondary main sewer,lateral,200,103.2,0.5,0.113,0.184,1.537,1.4,below Mara's slope
P01975,C14,secondary header,sub main,200,200.3,0.5,0.322,0.259,0.949,7.1,below Mara's slope
P01976,C07,secondary header,sub main,200,246.3,0.5,0.144,0.199,1.374,2.2,below Mara's slope
P01977,C07,secondary header,sub main,200,89.4,0.5,0.149,0.202,1.352,2.3,below Mara's slope
P01978,C74,secondary main sewer,lateral,200,52.2,0.5,0.028,0.114,2.937,0.1,below Mara's slope
P01979,C74,secondary main sewer,lateral,200,83.6,0.5,0.069,0.156,1.926,0.4,below Mara's slope
P01980,C07,secondary header,sub main,200,86.4,0.5,0.09,0.17,1.708,0.9,below Mara's slope
P01981,C07,secondary header,sub main,200,230.6,0.75,0.081,0.189,1.789,0.8,below Mara's slope
P01982,C07,secondary header,sub main,200,83.5,0.5,0.239,0.235,1.088,4.4,below Mara's slope
P01983,C07,secondary header,sub main,250,237.3,0.375,0.507,0.262,0.77,15.1,below Mara's slope
P01984,C07,secondary header,sub main,200,207.0,0.5,0.158,0.205,1.319,2.5,below Mara's slope
P01985,C14,secondary main sewer,lateral,200,212.0,0.5,0.229,0.232,1.109,4.1,below Mara's slope
P01986,C02,secondary main sewer,lateral,400,490.2,0.205,0.486,0.193,0.785,13.9,below Mara's slope
P01987,C74,secondary main sewer,lateral,200,79.6,0.5,0.047,0.137,2.294,0.2,below Mara's slope
P01988,C74,secondary main sewer,lateral,200,74.3,0.85,0.037,0.15,2.587,0.1,below Mara's slope
