fid,Name,Classes,Build,SETTLE,AREA_M2,PROPS,POP,G_NDOM,G_GOV,G_SPEC,WORKERS,W_DOM,W_NDOM,W_GOV,W_SPEC,S_DOM,S_NDOM,S_GOV,S_SPEC,QADF,FUT_CAP,FUT_PROPS
55749,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55750,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55751,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55752,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55753,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55754,NULL,Agricultural,Future,AD DARIZ,40.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
55755,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55756,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55757,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55758,NULL,Agricultural,Future,AD DARIZ,5477.8,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
55759,NULL,Residential,Future,AD DARIZ,647.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55760,NULL,Residential,Future,AD DARIZ,630.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55761,NULL,Residential,Future,AD DARIZ,647.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55762,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55763,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55764,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55765,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55766,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55767,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55768,NULL,Residential,Future,AD DARIZ,647.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55769,Primary Account Tariff,Residential,EXisting,AD DARIZ,600.0,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
55770,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55771,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55772,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55773,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55774,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55775,NULL,Residential,Future,AD DARIZ,647.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55776,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55777,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55778,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55779,NULL,Residential,Future,AD DARIZ,622.6,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55780,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55781,Primary Account Tariff,Residential,EXisting,AD DARIZ,600.0,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
55782,Primary Account Tariff,Residential,EXisting,AD DARIZ,647.5,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
55783,NULL,Residential,Future,AD DARIZ,660.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55784,NULL,Residential,Future,AD DARIZ,630.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55785,Primary Account Tariff (with National Subsidy),Residential,EXisting,AD DARIZ,630.0,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
55786,NULL,Residential,Future,AD DARIZ,13678.1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
55787,NULL,Residential,Future,AL AYNAYN,630.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.292
55788,NULL,Residential,Future,AL AYNAYN,647.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.292
55789,NULL,Residential,Future,AL AYNAYN,630.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.292
55790,NULL,Residential,Future,AL AYNAYN,645.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.292
55791,NULL,Residential,Future,AL AYNAYN,645.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.292
55792,NULL,Residential,Future,AL AYNAYN,645.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.292
55793,NULL,Residential,Future,AL AYNAYN,645.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.292
55794,NULL,Residential,Future,AL AYNAYN,630.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.292
55795,NULL,Residential,Future,AL AYNAYN,645.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.292
55796,NULL,Residential,Future,AL AYNAYN,645.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.292
55797,NULL,Residential,Future,AL AYNAYN,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.292
55798,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55799,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55800,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55801,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55802,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55803,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55804,NULL,Agricultural,Future,AD DARIZ,40.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
55805,Primary Account Tariff,Residential,EXisting,AD DARIZ,600.0,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
55806,Primary Account Tariff,Residential,EXisting,AD DARIZ,600.0,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
55807,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55808,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55809,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55810,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55811,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55812,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55813,Primary Account Tariff,Residential,EXisting,AD DARIZ,600.0,2,10.64,0,0,0,0.0,1.745,0.0,0.0,0.0,1.4832,0.0,0.0,0.0,1.4832,0,0.0
55814,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55815,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55816,Primary Account Tariff,Residential,EXisting,AD DARIZ,600.0,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
55817,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55818,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55819,Primary Account Tariff (with National Subsidy),Residential,EXisting,AD DARIZ,600.0,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
55820,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55821,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55822,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55823,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55824,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55825,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55826,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55827,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55828,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55829,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55830,NULL,Residential,Future,AD DARIZ,617.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55831,NULL,Residential,Future,AD DARIZ,617.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55832,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55833,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55834,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55835,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55836,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55837,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55838,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55839,NULL,Residential,Future,AD DARIZ,617.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55840,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55841,Primary Account Tariff,Residential,EXisting,AD DARIZ,600.0,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
55842,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55843,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55844,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55845,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55846,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55847,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55848,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55849,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55850,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55851,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55852,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55853,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55854,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55855,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55856,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55857,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55858,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55859,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55860,NULL,Residential,Future,AD DARIZ,617.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55861,NULL,Agricultural,Future,AD DARIZ,1865.1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
55862,NULL,Commercial,Future,AD DARIZ,315.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55863,NULL,Commercial,Future,AD DARIZ,315.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55864,NULL,Agricultural,Future,AD DARIZ,1865.1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
55865,NULL,Commercial,Future,AD DARIZ,315.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55866,NULL,Commercial,Future,AD DARIZ,315.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55867,NULL,Residential,Future,AD DARIZ,615.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55868,NULL,Residential,Future,AD DARIZ,647.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55869,NULL,Residential,Future,AD DARIZ,615.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55870,NULL,Residential,Future,AD DARIZ,615.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55871,NULL,Residential,Future,AD DARIZ,615.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55872,NULL,Residential,Future,AD DARIZ,615.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55873,NULL,Residential,Future,AD DARIZ,615.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55874,NULL,Residential,Future,AD DARIZ,615.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55875,NULL,Residential,Future,AD DARIZ,615.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55876,NULL,Residential,Future,AD DARIZ,615.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55877,NULL,Residential,Future,AD DARIZ,615.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55878,NULL,Residential,Future,AD DARIZ,615.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55879,NULL,Residential,Future,AD DARIZ,647.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55880,NULL,Residential,Future,AD DARIZ,647.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55881,NULL,Residential,Future,AD DARIZ,615.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55882,NULL,Residential,Future,AD DARIZ,615.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55883,NULL,Residential,Future,AD DARIZ,602.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55884,NULL,Residential,Future,AD DARIZ,615.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55885,NULL,Residential,Future,AD DARIZ,615.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55886,NULL,Residential,Future,AD DARIZ,602.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55887,NULL,Residential,Future,AD DARIZ,615.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55888,NULL,Residential,Future,AD DARIZ,615.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55889,NULL,Residential,Future,AD DARIZ,615.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55890,NULL,Residential,Future,AL ARAQI,7463.7,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
55891,NULL,Residential,Future,AD DARIZ,630.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55892,NULL,Residential,Future,AD DARIZ,617.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55893,NULL,Residential,Future,AD DARIZ,630.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55894,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55895,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55896,Primary Account Tariff (with National Subsidy),Residential,EXisting,AD DARIZ,600.0,1,5.32,0,0,0,0.0,0.8725,0.0,0.0,0.0,0.7416,0.0,0.0,0.0,0.7416,0,0.0
55897,NULL,Agricultural,Future,AD DARIZ,40.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
55898,NULL,Residential,Future,AD DARIZ,25857.6,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
55899,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55900,NULL,Residential,Future,AD DARIZ,600.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55901,NULL,Residential,Future,AD DARIZ,630.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55902,NULL,Residential,Future,AD DARIZ,615.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55903,NULL,Residential,Future,AD DARIZ,647.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55904,NULL,Residential,Future,AD DARIZ,615.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55905,NULL,Residential,Future,AD DARIZ,615.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55906,NULL,Residential,Future,AD DARIZ,647.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55907,NULL,Residential,Future,AD DARIZ,615.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55908,NULL,Residential,Future,AD DARIZ,615.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55909,NULL,Residential,Future,AD DARIZ,602.5,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
55910,NULL,Residential,Future,AD DARIZ,615.0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.284
