fid,Name,SETTLE,Buiding_St,Classes,DERIVED,CLASS2,GREEN,VEGFRAC,HIGH,G_DOM,G_NDOM,G_GOV,G_SPEC,G_AGR
33642,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.663,0,1,0,0,0,0
33643,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.723,0,1,0,0,0,0
33644,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.663,0,0,0,0,0,0
33645,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.964,0,0,0,0,0,0
33646,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.61,0,1,0,0,0,0
33647,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.567,0,1,0,0,0,0
33648,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.654,0,2,0,0,0,0
33649,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.75,0,0,0,0,0,0
33650,Additional Account Tariff,AL JAHLI,EXisting,Residential,Residential-Commercial,Residential-Commercial,0,0.769,0,9,8,0,0,0
33651,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.818,0,0,0,0,0,0
33652,Primary Account Tariff (with National Subsidy),IBRI,EXisting,Residential,Residential,Residential,0,0.749,0,1,0,0,0,0
33653,,IBRI,Future,Agricultural,Unmetered,Unmetered,0,0.71,0,0,0,0,0,0
33654,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.535,0,1,0,0,0,0
33655,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.761,0,1,0,0,0,0
33656,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.903,0,1,0,0,0,0
33657,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.65,0,1,0,0,0,0
33658,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.774,0,1,0,0,0,0
33659,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.586,0,1,0,0,0,0
33660,Primary Account Tariff (with National Subsidy),IBRI,EXisting,Residential,Residential,Residential,0,0.856,0,1,0,0,0,0
33661,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.815,0,1,0,0,0,0
33662,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.809,0,0,0,0,0,0
33663,Primary Account Tariff (with National Subsidy),IBRI,EXisting,Residential,Residential,Residential,0,0.416,0,1,0,0,0,0
33664,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.551,0,1,0,0,0,0
33665,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.319,0,1,0,0,0,0
33666,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.761,0,1,0,0,0,0
33667,Primary Account Tariff (with National Subsidy),IBRI,EXisting,Residential,Residential,Residential,0,0.856,0,1,0,0,0,0
33668,,IBRI,Future,Residential,Unmetered,Unmetered,0,1.0,0,0,0,0,0,0
33669,Primary Account Tariff (with National Subsidy),IBRI,EXisting,Residential,Residential,Residential,0,0.743,0,2,0,0,0,0
33670,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.836,0,1,0,0,0,0
33671,,IBRI,Future,Commercial,Unmetered,Unmetered,0,0.884,0,0,0,0,0,0
33672,Primary Account Tariff (with National Subsidy),IBRI,EXisting,Residential,Residential,Residential,0,0.8,0,1,0,0,0,0
33673,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.541,0,1,0,0,0,0
33674,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.685,0,1,0,0,0,0
33675,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.862,0,0,0,0,0,0
33676,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.919,0,1,0,0,0,0
33677,,IBRI,Future,Agricultural,Unmetered,Unmetered,0,0.759,0,0,0,0,0,0
33678,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.631,0,1,0,0,0,0
33679,,IBRI,Future,Residential,Unmetered,Agricultural,1,0.597,0,0,0,0,0,0
33680,,IBRI,Future,Commercial,Unmetered,Unmetered,0,0.826,0,0,0,0,0,0
33681,Commercial,IBRI,EXisting,Agricultural,Government,Government,0,0.93,0,0,1,2,0,0
33682,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.989,0,0,0,0,0,0
33683,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.794,0,1,0,0,0,0
33684,,IBRI,Future,Residential,Unmetered,Agricultural,1,0.968,0,0,0,0,0,0
33685,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.75,0,1,0,0,0,0
33686,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.617,0,1,0,0,0,0
33687,Primary Account Tariff (with National Subsidy),IBRI,EXisting,Residential,Residential,Residential,0,0.411,0,1,0,0,0,0
33688,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.938,0,0,0,0,0,0
33689,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.513,0,1,0,0,0,0
33690,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.896,0,0,0,0,0,0
33691,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.533,0,1,0,0,0,0
33692,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.946,0,0,0,0,0,0
33693,,IBRI,Future,Residential,Unmetered,Unmetered,0,1.0,0,0,0,0,0,0
33694,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.93,0,1,0,0,0,0
33695,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.883,0,0,0,0,0,0
33696,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.271,0,1,0,0,0,0
33697,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.677,0,1,0,0,0,0
33698,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.95,0,0,0,0,0,0
33699,Primary Account Tariff (with National Subsidy),IBRI,EXisting,Residential,Residential,Residential,0,0.591,0,1,0,0,0,0
33700,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.993,0,0,0,0,0,0
33701,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.92,0,0,0,0,0,0
33702,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.926,0,0,0,0,0,0
33703,,IBRI,Future,Agricultural,Unmetered,Unmetered,0,1.0,0,0,0,0,0,0
33704,Primary Account Tariff (with National Subsidy),IBRI,EXisting,Residential,Residential,Residential,0,0.609,0,1,0,0,0,0
33705,Additional Account Tariff,IBRI,EXisting,Residential-Commercial,Residential-Commercial,Residential-Commercial,0,0.491,0,6,5,0,0,0
33706,,AL QALI,Future,Residential,Unmetered,Unmetered,0,0.463,0,0,0,0,0,0
33707,,AL QALI,Future,Residential,Unmetered,Unmetered,0,0.281,0,0,0,0,0,0
33708,,AL JAHLI,Future,Residential,Unmetered,Unmetered,0,1.0,0,0,0,0,0,0
33709,Additional Account Tariff,AL JAHLI,EXisting,Residential,Residential,Residential,0,0.977,0,4,0,0,0,0
33710,,AL JAHLI,Future,Residential,Unmetered,Unmetered,0,0.757,0,0,0,0,0,0
33711,,AL JAHLI,Future,Residential,Unmetered,Unmetered,0,0.152,0,0,0,0,0,0
33712,,AL QALI,Future,Residential,Unmetered,Unmetered,0,0.536,0,0,0,0,0,0
33713,,AL JAHLI,Future,Residential,Unmetered,Unmetered,0,0.847,0,0,0,0,0,0
33714,Primary Account Tariff,AL QALI,EXisting,Residential,Residential,Residential,0,0.993,0,2,0,0,0,0
33715,Primary Account Tariff (with National Subsidy),IBRI,EXisting,Residential,Residential,Residential,0,0.675,0,1,0,0,0,0
33716,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.966,0,0,0,0,0,0
33717,Additional Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.21,0,1,0,0,0,0
33718,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.684,0,0,0,0,0,0
33719,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.685,0,2,0,0,0,0
33720,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.152,0,1,0,0,0,0
33721,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.889,0,1,0,0,0,0
33722,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.733,0,0,0,0,0,0
33723,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.798,0,1,0,0,0,0
33724,Primary Account Tariff (with National Subsidy),IBRI,EXisting,Residential,Residential,Residential,0,0.546,0,1,0,0,0,0
33725,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.329,0,0,0,0,0,0
33726,Primary Account Tariff (with National Subsidy),IBRI,EXisting,Residential,Residential,Residential,0,0.237,0,1,0,0,0,0
33727,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.409,0,0,0,0,0,0
33728,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.74,0,0,0,0,0,0
33729,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.95,0,1,0,0,0,0
33730,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.72,0,0,0,0,0,0
33731,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.477,0,1,0,0,0,0
33732,Primary Account Tariff (with National Subsidy),IBRI,EXisting,Residential,Residential,Residential,0,0.75,0,1,0,0,0,0
33733,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.527,0,1,0,0,0,0
33734,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.523,0,1,0,0,0,0
33735,Primary Account Tariff (with National Subsidy),IBRI,EXisting,Residential,Government,Government,0,0.592,0,1,0,1,0,0
33736,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.396,0,0,0,0,0,0
33737,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.624,0,1,0,0,0,0
33738,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.422,0,0,0,0,0,0
33739,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.886,0,1,0,0,0,0
33740,Primary Account Tariff (with National Subsidy),IBRI,EXisting,Residential,Residential,Residential,0,0.77,0,1,0,0,0,0
33741,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.804,0,1,0,0,0,0
33742,Primary Account Tariff (with National Subsidy),IBRI,EXisting,Residential,Residential,Residential,0,0.671,0,1,0,0,0,0
33743,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.383,0,1,0,0,0,0
33744,Commercial,IBRI,EXisting,Residential,Government,Residential-Commercial,0,0.566,0,0,1,1,0,0
33745,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.586,0,0,0,0,0,0
33746,Additional Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.362,0,2,0,0,0,0
33747,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.724,0,1,0,0,0,0
33748,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.996,0,0,0,0,0,0
33749,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.662,0,2,0,0,0,0
33750,Primary Account Tariff (with National Subsidy),IBRI,EXisting,Residential,Residential,Residential,0,0.73,0,1,0,0,0,0
33751,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.82,0,1,0,0,0,0
33752,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.834,0,1,0,0,0,0
33753,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.976,0,0,0,0,0,0
33754,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.186,0,0,0,0,0,0
33755,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.355,0,2,0,0,0,0
33756,Primary Account Tariff (with National Subsidy),IBRI,EXisting,Residential,Residential,Residential,0,0.697,0,1,0,0,0,0
33757,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.808,0,0,0,0,0,0
33758,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.208,0,1,0,0,0,0
33759,Primary Account Tariff (with National Subsidy),IBRI,EXisting,Residential,Residential,Residential,0,0.808,0,1,0,0,0,0
33760,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.46,0,0,0,0,0,0
33761,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.9,0,2,0,0,0,0
33762,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.565,0,1,0,0,0,0
33763,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.571,0,1,0,0,0,0
33764,Primary Account Tariff (with National Subsidy),IBRI,EXisting,Residential,Residential,Residential,0,0.561,0,1,0,0,0,0
33765,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.885,0,1,0,0,0,0
33766,Primary Account Tariff (with National Subsidy),IBRI,EXisting,Residential,Residential,Agricultural,1,0.952,0,1,0,0,0,0
33767,Primary Account Tariff (with National Subsidy),IBRI,EXisting,Residential,Residential,Residential,0,0.757,0,1,0,0,0,0
33768,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.973,0,0,0,0,0,0
33769,Commercial,IBRI,EXisting,Residential,Commercial,Commercial,0,0.889,0,0,1,0,0,0
33770,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.163,0,0,0,0,0,0
33771,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.817,0,0,0,0,0,0
33772,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.839,0,1,0,0,0,0
33773,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.557,0,1,0,0,0,0
33774,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.0,0,0,0,0,0,0
33775,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.0,0,0,0,0,0,0
33776,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.0,0,0,0,0,0,0
33777,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.0,0,0,0,0,0,0
33778,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.0,0,0,0,0,0,0
33779,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.175,0,0,0,0,0,0
33780,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.146,0,1,0,0,0,0
33781,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.0,0,0,0,0,0,0
33782,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.301,0,1,0,0,0,0
33783,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.03,0,0,0,0,0,0
33784,,IBRI,Future,Proposed,Unmetered,Unmetered,0,0.879,0,0,0,0,0,0
33785,Additional Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.187,0,1,0,0,0,0
33786,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.587,0,0,0,0,0,0
33787,Commercial,IBRI,EXisting,Residential,Commercial,Commercial,0,0.246,0,0,3,0,0,0
33788,,IBRI,Future,Residential,Unmetered,Agricultural,1,0.871,0,0,0,0,0,0
33789,,AL QALI,Future,Residential,Unmetered,Unmetered,0,0.381,0,0,0,0,0,0
33790,,AL QALI,Future,Residential,Unmetered,Unmetered,0,0.448,0,0,0,0,0,0
33791,,AL QALI,Future,Residential,Unmetered,Unmetered,0,0.41,0,0,0,0,0,0
33792,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.244,0,0,0,0,0,0
33793,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.892,0,0,0,0,0,0
33794,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Agricultural,1,0.944,0,2,0,0,0,0
33795,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.333,0,0,0,0,0,0
33796,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.68,0,1,0,0,0,0
33797,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.391,0,0,0,0,0,0
33798,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.508,0,0,0,0,0,0
33799,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.702,0,1,0,0,0,0
33800,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.094,0,0,0,0,0,0
33801,Primary Account Tariff (with National Subsidy),IBRI,EXisting,Residential,Residential,Residential,0,0.374,0,1,0,0,0,0
33802,Additional Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.861,0,1,0,0,0,0
33803,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.606,0,1,0,0,0,0
33804,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.813,0,1,0,0,0,0
33805,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.326,0,2,0,0,0,0
33806,Commercial,IBRI,EXisting,Residential-Commercial,Residential-Commercial,Commercial,0,0.106,0,2,5,0,0,0
33807,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.521,0,1,0,0,0,0
33808,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.994,0,0,0,0,0,0
33809,Government,IBRI,EXisting,Residential,Government,Government,0,0.091,0,0,0,1,0,0
33810,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.941,0,0,0,0,0,0
33811,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.0,0,0,0,0,0,0
33812,Additional Account Tariff,IBRI,EXisting,Residential,Residential-Commercial,Commercial,0,0.376,0,1,3,0,0,0
33813,Commercial,IBRI,EXisting,Commercial,Commercial,Commercial,0,0.213,0,0,1,0,0,0
33814,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.95,0,0,0,0,0,0
33815,,IBRI,Future,Residential,Unmetered,Unmetered,0,1.0,0,0,0,0,0,0
33816,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.998,0,1,0,0,0,0
33817,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.525,0,0,0,0,0,0
33818,Additional Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.728,0,1,0,0,0,0
33819,,IBRI,Future,Residential,Unmetered,Agricultural,1,0.867,0,0,0,0,0,0
33820,Additional Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.49,0,1,0,0,0,0
33821,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.771,0,0,0,0,0,0
33822,Government,IBRI,EXisting,Residential,Government,Government,0,0.17,0,0,0,2,0,0
33823,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.478,0,1,0,0,0,0
33824,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.416,0,1,0,0,0,0
33825,Primary Account Tariff (with National Subsidy),IBRI,EXisting,Residential,Residential,Residential,0,0.528,0,1,0,0,0,0
33826,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.497,0,1,0,0,0,0
33827,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.517,0,0,0,0,0,0
33828,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.673,0,0,0,0,0,0
33829,Commercial,IBRI,EXisting,Residential,Residential-Commercial,Commercial,0,0.497,0,1,3,0,0,0
33830,,AL JAHLI,Future,Residential,Unmetered,Unmetered,0,0.154,0,0,0,0,0,0
33831,,AL JAHLI,Future,Residential,Unmetered,Unmetered,0,0.126,0,0,0,0,0,0
33832,Commercial,IBRI,EXisting,Residential,Commercial,Commercial,0,0.123,0,0,5,0,0,0
33833,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.417,0,3,0,0,0,0
33834,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.204,0,1,0,0,0,0
33835,,AL JAHLI,Future,Residential,Unmetered,Unmetered,0,0.357,0,0,0,0,0,0
33836,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.383,0,1,0,0,0,0
33837,,IBRI,Future,Residential,Unmetered,Unmetered,0,-1.0,0,0,0,0,0,0
33838,,IBRI,Future,Residential,Unmetered,Unmetered,0,-1.0,0,0,0,0,0,0
33839,Primary Account Tariff (with National Subsidy),IBRI,EXisting,Residential,Residential-Commercial,Residential-Commercial,0,0.721,0,1,1,0,0,0
33840,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.319,0,2,0,0,0,0
33841,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.165,0,2,0,0,0,0
33842,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.443,0,1,0,0,0,0
33843,Additional Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.327,0,1,0,0,0,0
33844,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.453,0,0,0,0,0,0
33845,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.216,0,1,0,0,0,0
33846,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.193,0,1,0,0,0,0
33847,Additional Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.322,0,2,0,0,0,0
33848,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.458,0,0,0,0,0,0
33849,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.568,0,0,0,0,0,0
33850,,IBRI,Future,Proposed,Unmetered,Unmetered,0,-1.0,0,0,0,0,0,0
33851,Primary Account Tariff (with National Subsidy),IBRI,EXisting,Residential,Residential,Residential,0,0.705,0,1,0,0,0,0
33852,,AL AKHEEDAR,Future,Residential,Unmetered,Unmetered,0,1.0,0,0,0,0,0,0
33853,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.551,0,1,0,0,0,0
33854,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.932,0,0,0,0,0,0
33855,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.347,0,1,0,0,0,0
33856,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.305,0,1,0,0,0,0
33857,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.6,0,1,0,0,0,0
33858,Additional Account Tariff,IBRI,EXisting,Residential,Residential-Commercial,Residential-Commercial,0,0.308,0,6,9,0,0,0
33859,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.262,0,0,0,0,0,0
33860,Commercial,IBRI,EXisting,Residential,Commercial,Commercial,0,0.373,0,0,3,0,0,0
33861,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.553,0,0,0,0,0,0
33862,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.413,0,2,0,0,0,0
33863,Additional Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.646,0,1,0,0,0,0
33864,,HIJAR,Future,Residential,Unmetered,Unmetered,0,1.0,0,0,0,0,0,0
33865,,IBRI,Future,Residential,Unmetered,Unmetered,0,0.933,0,0,0,0,0,0
33866,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.374,0,1,0,0,0,0
33867,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.431,0,1,0,0,0,0
33868,Primary Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.401,0,1,0,0,0,0
33869,Additional Account Tariff,IBRI,EXisting,Residential,Residential,Residential,0,0.688,0,2,0,0,0,0
33870,Government,IBRI,EXisting,Residential,Government,Government,0,0.195,0,0,0,1,0,0
33871,Primary Account Tariff (with National Subsidy),IBRI,EXisting,Residential,Residential,Residential,0,0.739,0,1,0,0,0,0
