BR_ID,KM,PLOTS,PROPS,POP,Q_M3D,M_PER_PRP,M_PER_M3D,N_LIFT,LIFT_M,OUT_X,OUT_Y,OUT_Z,ROUTE_KM,VILLAGE
413,0.039,2,2.9,15,2.16,13.5,18.2,0,0.0,447023.2,2573014.9,382.1,29.5,-
1021,0.039,0,0.0,0,0.0,39216603365.8,39216603365.8,0,0.0,464037.9,2566918.9,397.8,65.96,-
730,0.039,1,1.5,8,1.08,27.0,36.3,0,0.0,457435.7,2568095.2,372.5,47.98,-
1047,0.039,1,0.0,0,0.0,39376908986.0,39376908986.0,0,0.0,467234.7,2565615.9,407.0,67.85,-
1164,0.039,1,1.5,8,1.08,26.8,36.1,0,0.0,464514.2,2576737.3,437.7,73.84,-
1418,0.039,0,0.0,0,0.0,38633307652.8,38633307652.8,0,0.0,465980.0,2577675.2,442.5,78.01,-
1272,0.039,0,0.0,0,0.0,38516649516.5,38516649516.5,0,0.0,458260.1,2576831.0,413.8,75.78,-
877,0.039,0,0.0,0,0.0,38965749007.5,38965749007.5,0,0.0,450689.2,2574313.7,381.8,55.48,-
832,0.039,0,0.0,0,0.0,39019934493.7,39019934493.7,0,0.0,456683.2,2567781.3,369.5,53.49,-
1366,0.039,1,1.5,8,1.08,26.6,35.8,0,0.0,465740.6,2577655.9,441.6,77.42,-
345,0.039,0,0.0,0,0.0,39202301626.9,39202301626.9,0,0.0,440268.5,2570836.6,346.0,28.39,-
1334,0.039,7,41.6,46,25.001,0.9,1.5,0,0.0,457796.3,2577730.5,418.5,76.81,-
324,0.039,1,0.0,0,0.0,38967418614.5,38967418614.5,0,0.0,442408.8,2569773.7,338.4,27.52,-
748,0.039,1,0.0,0,0.0,38751025650.3,38751025650.3,0,0.0,459063.3,2567228.6,377.2,49.28,-
346,0.039,0,0.0,0,0.0,39209477428.1,39209477428.1,0,0.0,440262.6,2570844.5,346.0,28.42,-
597,0.039,0,0.0,0,0.0,39244535596.3,39244535596.3,0,0.0,449039.9,2573180.6,376.7,36.51,-
288,0.039,0,0.0,0,0.0,39018952854.4,39018952854.4,0,0.0,444192.3,2569256.1,343.2,25.86,-
535,0.039,3,2.9,15,2.16,13.5,18.2,0,0.0,449399.9,2573524.6,378.1,33.67,ALRAYBAH (P.A)
1264,0.039,0,0.0,0,0.0,38745309762.6,38745309762.6,0,0.0,466487.0,2576804.1,446.5,75.71,-
1582,0.039,1,1.5,8,1.08,27.0,36.4,0,0.0,472517.3,2573831.2,480.5,87.39,BAT (P.A.)
1267,0.039,0,0.0,0,0.0,39498666930.9,39498666930.9,0,0.0,458218.2,2577147.9,414.5,75.64,-
1196,0.038,2,0.0,0,0.0,37713388064.9,37713388064.9,0,0.0,458740.1,2576938.0,415.3,74.57,AL DIREZ
1538,0.038,0,0.0,0,0.0,38151802117.5,38151802117.5,0,0.0,452136.6,2564037.9,353.9,84.72,-
466,0.038,0,0.0,0,0.0,38026143342.7,38026143342.7,0,0.0,446247.5,2572925.6,385.2,31.27,-
809,0.038,0,0.0,0,0.0,37673605814.7,37673605814.7,0,0.0,456985.2,2568579.3,373.9,52.88,-
498,0.038,3,8.8,23,5.738,4.3,6.7,0,0.0,450936.0,2571900.8,372.3,32.2,AL SELAMI
1760,0.038,0,0.0,0,0.0,37599338955.7,37599338955.7,0,0.0,470132.1,2564028.5,419.7,97.91,-
923,0.038,0,0.0,0,0.0,38128744284.1,38128744284.1,0,0.0,453774.7,2577570.4,401.0,57.83,-
1653,0.038,1,1.0,5,0.742,38.3,51.6,0,0.0,462573.3,2567191.0,388.6,86.71,-
969,0.038,1,1.0,5,0.742,37.8,51.0,0,0.0,454097.7,2577349.4,402.3,61.68,-
1398,0.038,0,0.0,0,0.0,37847319317.6,37847319317.6,0,0.0,458564.1,2576489.0,414.0,77.9,-
359,0.038,3,0.0,0,0.0,38228446575.7,38228446575.7,0,0.0,443163.8,2570056.7,348.2,28.94,-
353,0.038,1,0.0,0,0.0,37736582880.9,37736582880.9,0,0.0,442872.8,2570182.7,345.2,28.63,-
1136,0.038,0,0.0,0,0.0,38151802117.5,38151802117.5,0,0.0,465653.7,2566920.4,402.5,73.09,-
775,0.038,0,0.0,0,0.0,38003104550.3,38003104550.3,0,0.0,456420.2,2567956.3,368.4,50.38,-
549,0.038,0,0.0,0,0.0,38003104550.3,38003104550.3,0,0.0,449611.7,2573625.4,378.2,34.15,-
844,0.038,0,0.0,0,0.0,38467818669.4,38467818669.4,0,0.0,456522.2,2567844.3,368.9,54.03,-
1341,0.038,1,2.0,11,1.483,19.0,25.7,0,0.0,462430.3,2578269.4,427.0,76.92,-
191,0.038,4,21.9,42,13.757,1.7,2.7,0,0.0,448165.0,2568335.1,349.8,19.52,-
847,0.038,0,0.0,0,0.0,38003104550.3,38003104550.3,0,0.0,456611.2,2567953.3,369.0,54.21,-
208,0.038,2,1.5,8,1.08,26.4,35.6,0,0.0,450621.4,2568644.1,361.7,20.14,-
1301,0.038,1,1.5,8,1.08,26.3,35.4,0,0.0,461146.0,2580864.9,445.0,76.13,-
898,0.038,2,0.0,0,0.0,37757823149.4,37757823149.4,0,0.0,462592.3,2567561.8,388.8,56.85,-
1224,0.038,0,0.0,0,0.0,38453624047.1,38453624047.1,0,0.0,464117.7,2577619.4,435.2,75.16,-
854,0.038,0,0.0,0,0.0,38420021942.9,38420021942.9,0,0.0,462111.7,2568220.1,391.8,54.27,-
1494,0.038,1,0.0,0,0.0,37605720931.4,37605720931.4,0,0.0,465678.7,2566769.4,399.9,75.67,-
148,0.038,0,0.0,0,0.0,38228446575.7,38228446575.7,0,0.0,444066.5,2567516.0,331.8,17.03,-
1718,0.038,0,0.0,0,0.0,38398213180.7,38398213180.7,0,0.0,475330.2,2576031.0,507.2,97.12,-
113,0.038,0,0.0,0,0.0,37605720931.4,37605720931.4,0,0.0,444374.5,2567620.0,333.1,16.05,-
424,0.038,1,0.0,0,0.0,38143778797.1,38143778797.1,0,0.0,449287.1,2572168.0,370.3,30.34,-
1536,0.037,0,0.0,0,0.0,36735248076.1,36735248076.1,0,0.0,451698.6,2563606.9,351.3,84.63,-
1403,0.037,0,0.0,0,0.0,37112195819.3,37112195819.3,0,0.0,460476.5,2576661.6,419.3,78.0,-
1402,0.037,0,0.0,0,0.0,37389369465.8,37389369465.8,0,0.0,466847.0,2577160.1,445.9,77.99,-
308,0.037,0,0.0,0,0.0,37112195819.3,37112195819.3,0,0.0,448859.6,2570617.0,378.9,27.02,-
356,0.037,0,0.0,0,0.0,37215938607.9,37215938607.9,0,0.0,447122.2,2572489.9,377.5,28.76,-
1113,0.037,0,0.0,0,0.0,36525831264.4,36525831264.4,0,0.0,461971.9,2575930.4,426.3,72.38,-
688,0.037,1,0.0,0,0.0,37275218470.5,37275218470.5,0,0.0,456152.6,2570028.7,370.5,43.27,-
200,0.037,2,2.5,13,1.821,15.0,20.2,0,0.0,445724.6,2568309.4,342.2,19.75,HAJAR
974,0.037,2,2.9,15,2.16,12.6,17.0,0,0.0,453701.2,2574438.0,391.2,61.75,-
1251,0.037,0,0.0,0,0.0,37252738575.0,37252738575.0,0,0.0,462076.3,2578936.4,426.9,75.55,-
162,0.037,0,0.0,0,0.0,37173541917.6,37173541917.6,0,0.0,450566.4,2567468.5,351.6,18.31,-
1754,0.037,0,0.0,0,0.0,36903935592.2,36903935592.2,0,0.0,466853.7,2564693.0,406.5,96.48,-
1249,0.037,0,0.0,0,0.0,37154285724.8,37154285724.8,0,0.0,458316.1,2576892.0,414.5,75.42,-
747,0.037,0,0.0,0,0.0,37154285724.8,37154285724.8,0,0.0,459065.3,2567258.6,377.3,49.25,-
1436,0.037,2,2.9,15,2.16,12.6,17.0,0,0.0,461213.4,2580506.0,440.9,78.59,AL DARIZ (P.A.)-B
1434,0.037,1,1.5,8,1.08,25.7,34.7,0,0.0,465262.6,2578051.9,438.7,78.39,-
433,0.037,0,0.0,0,0.0,36927733457.4,36927733457.4,0,0.0,447786.6,2570881.0,372.8,30.63,-
463,0.037,2,2.9,15,2.16,12.6,17.0,0,0.0,446112.2,2572724.9,384.7,31.15,-
452,0.037,3,2.9,15,2.16,12.8,17.2,0,0.0,448098.6,2570684.0,374.6,30.89,-
1539,0.037,0,0.0,0,0.0,36825318972.3,36825318972.3,0,0.0,452193.6,2563984.9,356.6,84.8,-
488,0.037,2,11.8,15,7.157,3.2,5.2,0,0.0,446094.6,2573018.5,387.1,31.8,ALRAYBAH (P.A)
819,0.037,2,1.5,8,1.08,25.5,34.3,0,0.0,456592.2,2568138.3,369.6,53.22,AL JUBAYYAH (P.A.)
471,0.037,2,5.9,8,3.579,6.4,10.5,0,0.0,446094.6,2573091.5,387.9,31.37,ALRAYBAH (P.A)
1326,0.037,1,1.0,5,0.742,37.1,50.0,0,0.0,461399.4,2577051.1,423.0,76.64,-
446,0.037,2,2.9,15,2.16,12.6,17.0,0,0.0,446065.2,2571663.9,383.1,30.69,-
425,0.037,1,1.5,8,1.08,25.5,34.4,0,0.0,446429.2,2572930.9,384.1,30.39,-
426,0.037,0,0.0,0,0.0,37112195819.3,37112195819.3,0,0.0,449293.1,2572250.0,370.7,30.42,-
1641,0.037,0,0.0,0,0.0,37403275306.6,37403275306.6,0,0.0,474740.9,2574592.7,497.2,91.2,-
915,0.037,1,1.5,8,1.08,25.3,34.1,0,0.0,454928.7,2578035.4,410.6,57.67,-
1252,0.037,1,0.0,0,0.0,36902366137.7,36902366137.7,0,0.0,466341.0,2576870.1,446.4,75.55,-
267,0.037,1,0.0,0,0.0,37206555615.7,37206555615.7,0,0.0,444491.6,2568898.1,340.4,23.72,-
1733,0.037,0,0.0,0,0.0,36968426371.4,36968426371.4,0,0.0,462606.3,2579676.4,429.5,98.29,-
93,0.037,5,3.9,21,2.901,9.6,12.9,0,0.0,448282.2,2568887.6,352.6,14.54,-
279,0.037,3,0.0,0,0.0,37102435954.1,37102435954.1,0,0.0,449466.2,2566141.6,345.2,24.87,-
1422,0.037,0,0.0,0,0.0,36997241319.0,36997241319.0,0,0.0,467009.0,2577234.1,452.0,78.24,-
332,0.037,0,0.0,0,0.0,37272929983.3,37272929983.3,0,0.0,440437.3,2570607.6,346.0,28.04,-
756,0.037,1,1.5,8,1.08,25.3,34.2,0,0.0,447598.0,2570832.1,377.8,48.94,-
245,0.037,3,4.9,26,3.643,7.5,10.1,0,0.0,450370.8,2568628.9,358.6,21.2,-
255,0.037,3,4.4,23,3.239,8.4,11.4,0,0.0,450471.6,2569963.0,364.9,22.81,AL MURTAFA
22,0.037,4,3.9,15,2.723,9.5,13.7,0,0.0,446614.3,2565673.9,340.1,7.56,HELLAT AL NAHADAH
827,0.037,1,0.0,0,0.0,36945644125.7,36945644125.7,0,0.0,456097.6,2566928.3,367.0,53.41,-
1285,0.037,1,0.0,0,0.0,36645537054.9,36645537054.9,0,0.0,465545.7,2566805.4,402.4,75.91,-
1286,0.037,2,3.5,18,2.563,10.8,14.5,0,0.0,466398.2,2576630.7,446.7,75.91,AL WAHRAH
1345,0.037,2,1.0,5,0.742,36.9,49.8,0,0.0,462860.9,2577817.5,430.1,76.78,AL DIREZ
557,0.037,0,0.0,0,0.0,36727101969.5,36727101969.5,0,0.0,449705.7,2573692.4,378.3,34.72,-
807,0.037,1,0.0,0,0.0,36767928774.6,36767928774.6,0,0.0,451865.2,2574388.7,385.3,52.84,-
772,0.037,2,0.0,0,0.0,36835184342.5,36835184342.5,0,0.0,458326.8,2571388.3,379.6,50.01,-
1811,0.037,0,0.0,0,0.0,36705203642.0,36705203642.0,0,0.0,473454.8,2561049.7,436.0,144.33,-
484,0.036,1,1.5,8,1.08,24.8,33.4,0,0.0,446248.5,2572854.6,384.2,31.75,-
1156,0.036,1,1.5,8,1.08,25.0,33.8,0,0.0,462358.2,2577249.2,426.7,73.7,-
556,0.036,5,11.7,39,7.898,3.1,4.5,0,0.0,449511.9,2573535.6,378.4,34.59,ALRAYBAH (P.A)
140,0.036,0,0.0,0,0.0,35932807191.2,35932807191.2,0,0.0,447242.0,2568871.9,346.3,16.9,-
1141,0.036,1,1.0,5,0.742,36.2,48.8,0,0.0,463083.9,2577490.5,430.4,73.35,-
1089,0.036,0,0.0,0,0.0,35903338111.2,35903338111.2,0,0.0,465046.7,2567061.4,399.0,71.81,-
1159,0.036,1,1.5,8,1.08,24.7,33.3,0,0.0,464516.2,2576622.3,437.5,73.73,-
500,0.036,1,5.9,8,3.579,6.1,10.0,0,0.0,446851.2,2573094.0,382.4,32.11,ALRAYBAH (P.A)
1768,0.036,0,0.0,0,0.0,35521318183.8,35521318183.8,0,0.0,473567.7,2573354.7,483.3,101.79,-
1506,0.036,1,1.5,8,1.08,24.9,33.6,0,0.0,454462.4,2566527.0,361.8,81.77,-
1057,0.036,1,0.0,0,0.0,35790204968.5,35790204968.5,0,0.0,450358.3,2566188.4,346.1,63.92,-
1343,0.036,1,0.0,0,0.0,36393580907.0,36393580907.0,0,0.0,459283.1,2576085.0,415.6,76.82,-
311,0.036,0,0.0,0,0.0,36377932736.2,36377932736.2,0,0.0,448699.6,2570594.0,380.9,27.09,-
1254,0.036,0,0.0,0,0.0,35702901037.9,35702901037.9,0,0.0,462118.3,2578930.4,426.9,75.59,-
1331,0.036,4,1.5,8,1.08,25.0,33.7,0,0.0,460909.5,2577705.6,423.8,76.68,-
1822,0.036,0,0.0,0,0.0,36098935070.4,36098935070.4,0,0.0,474562.4,2561817.0,442.9,175.16,-
806,0.036,1,0.0,0,0.0,35893115655.4,35893115655.4,0,0.0,451864.2,2574384.7,385.3,52.84,-
805,0.036,1,1.5,8,1.08,24.5,33.1,0,0.0,456929.2,2568572.3,374.4,52.65,AL JUBAYYAH (P.A.)
272,0.036,1,0.0,0,0.0,36191507369.0,36191507369.0,0,0.0,449299.2,2565776.6,342.6,19.3,AL DUBAYSHI
1375,0.036,0,0.0,0,0.0,35643106385.9,35643106385.9,0,0.0,466715.0,2577408.1,444.9,77.5,-
238,0.036,3,4.4,23,3.239,8.3,11.2,0,0.0,451299.6,2569505.7,367.1,21.34,AL MURTAFA (P.A.)-B
735,0.036,0,0.0,0,0.0,36462697851.0,36462697851.0,0,0.0,456947.2,2567979.3,370.2,48.12,-
1577,0.036,0,0.0,0,0.0,36017310027.4,36017310027.4,0,0.0,465011.7,2566613.4,397.4,82.19,-
388,0.036,3,3.9,21,2.901,9.2,12.4,0,0.0,449683.1,2572065.0,370.1,29.53,-
636,0.036,3,0.0,0,0.0,35850415435.2,35850415435.2,0,0.0,450854.4,2565967.9,348.7,33.66,-
675,0.036,0,0.0,0,0.0,35520612061.9,35520612061.9,0,0.0,455549.4,2569487.6,367.8,42.86,-
667,0.036,5,7.3,39,5.399,5.0,6.7,0,0.0,456940.5,2571925.3,378.5,42.08,-
1728,0.036,1,1.5,8,1.08,24.8,33.5,0,0.0,476851.0,2575506.5,518.5,98.01,BAT (P.A.)
1384,0.036,2,0.0,0,0.0,36430749027.7,36430749027.7,0,0.0,460190.6,2577084.3,419.6,77.72,AL DIREZ
693,0.036,3,2.9,15,2.16,12.3,16.6,0,0.0,456196.6,2569854.7,370.8,43.47,AL TAYYEB
1230,0.036,3,1.0,5,0.742,36.5,49.2,0,0.0,459767.6,2577387.3,420.0,75.11,-
405,0.036,0,0.0,0,0.0,36366399900.4,36366399900.4,0,0.0,449259.6,2571101.2,366.2,30.02,-
171,0.036,1,2.5,8,1.643,14.8,22.1,0,0.0,450728.9,2567375.6,355.2,18.54,-
566,0.036,1,0.0,0,0.0,35932807191.2,35932807191.2,0,0.0,450009.2,2574054.3,380.8,35.22,-
1470,0.036,1,1.5,8,1.08,25.0,33.7,0,0.0,462307.3,2578858.4,427.4,79.55,-
1002,0.036,0,0.0,0,0.0,35620011176.2,35620011176.2,0,0.0,453702.7,2578395.4,411.2,63.34,-
131,0.036,0,0.0,0,0.0,35702901037.9,35702901037.9,0,0.0,444133.5,2567610.0,332.1,16.72,-
1167,0.036,0,0.0,0,0.0,35876581998.7,35876581998.7,0,0.0,461551.8,2576213.1,424.2,73.92,-
1661,0.036,1,0.0,0,0.0,36170760371.2,36170760371.2,0,0.0,464933.7,2566609.4,397.5,87.27,-
293,0.036,0,0.0,0,0.0,36462697851.0,36462697851.0,0,0.0,444239.3,2569195.1,342.7,26.14,-
276,0.036,0,0.0,0,0.0,35620011176.2,35620011176.2,0,0.0,444453.6,2569014.1,341.7,24.75,-
1674,0.036,0,0.0,0,0.0,35541003335.5,35541003335.5,0,0.0,474278.2,2575446.0,493.3,93.74,-
63,0.036,3,4.4,23,3.239,8.3,11.1,0,0.0,445918.3,2566540.9,339.0,11.61,-
1825,0.036,0,0.0,0,0.0,35932807191.2,35932807191.2,0,0.0,474534.4,2561989.0,441.1,177.47,-
764,0.036,2,2.0,11,1.483,17.9,24.2,0,0.0,456694.6,2567206.3,369.4,49.78,-
1238,0.036,0,0.0,0,0.0,36377932736.2,36377932736.2,0,0.0,458385.1,2576899.0,414.4,75.35,-
371,0.036,0,0.0,0,0.0,35932807191.2,35932807191.2,0,0.0,449127.0,2572340.9,371.6,29.22,-
771,0.036,0,0.0,0,0.0,36489619057.7,36489619057.7,0,0.0,458300.8,2571400.3,380.3,50.04,-
1687,0.036,0,0.0,0,0.0,35932807191.2,35932807191.2,0,0.0,471346.0,2564478.1,423.3,95.01,-
1676,0.035,7,10.2,54,7.558,3.4,4.6,0,0.0,457965.3,2566979.3,371.8,89.0,AL JUBAYYAH (P.A.)
1270,0.035,0,0.0,0,0.0,35038766364.0,35038766364.0,0,0.0,460722.4,2579973.0,435.7,75.76,-
846,0.035,0,0.0,0,0.0,34736073711.6,34736073711.6,0,0.0,456528.2,2567894.3,368.8,54.1,-
1318,0.035,0,0.0,0,0.0,34963719173.8,34963719173.8,0,0.0,460893.8,2575841.5,432.6,76.5,-
896,0.035,0,0.0,0,0.0,34796237759.9,34796237759.9,0,0.0,462514.3,2567469.8,388.0,56.73,-
1597,0.035,0,0.0,0,0.0,34899494936.6,34899494936.6,0,0.0,472572.3,2573958.2,479.2,88.77,-
188,0.035,0,0.0,0,0.0,35321876356.7,35321876356.7,0,0.0,450393.9,2568315.1,360.0,19.53,-
329,0.035,0,0.0,0,0.0,35038766364.0,35038766364.0,0,0.0,442453.8,2570127.7,341.5,27.92,-
517,0.035,0,0.0,0,0.0,35048484288.6,35048484288.6,0,0.0,445217.2,2572446.9,390.8,33.01,-
1142,0.035,0,0.0,0,0.0,35227876139.8,35227876139.8,0,0.0,465901.3,2565612.8,402.0,73.28,-
529,0.035,0,0.0,0,0.0,35231546211.7,35231546211.7,0,0.0,448951.9,2573406.6,378.1,33.5,-
1779,0.035,2,2.9,15,2.16,12.0,16.2,0,0.0,468512.1,2575169.8,453.4,110.5,AL WAHRAH
438,0.035,0,0.0,0,0.0,35048484288.6,35048484288.6,0,0.0,449495.1,2572365.0,371.6,30.69,-
530,0.035,1,1.5,8,1.08,24.1,32.4,0,0.0,448947.9,2573404.6,377.9,33.55,-
1516,0.035,0,0.0,0,0.0,35038766364.0,35038766364.0,0,0.0,461524.4,2580134.0,446.1,81.77,-
1534,0.035,0,0.0,0,0.0,35285653395.3,35285653395.3,0,0.0,451843.6,2563994.9,350.3,84.43,-
32,0.035,3,4.4,23,3.239,8.1,10.9,0,0.0,448566.2,2565517.8,347.0,8.75,IBRI HEIGHTS
323,0.035,0,0.0,0,0.0,35268743011.3,35268743011.3,0,0.0,448575.6,2570581.0,379.9,27.59,-
777,0.035,0,0.0,0,0.0,35489722029.8,35489722029.8,0,0.0,459711.3,2567607.6,381.0,50.2,-
1340,0.035,0,0.0,0,0.0,34608748457.9,34608748457.9,0,0.0,461836.3,2578137.4,425.9,76.9,-
314,0.035,0,0.0,0,0.0,35048484288.6,35048484288.6,0,0.0,448750.6,2570882.0,367.7,27.18,-
1664,0.035,0,0.0,0,0.0,34518593628.8,34518593628.8,0,0.0,474253.2,2575233.0,493.1,92.35,-
1237,0.035,2,1.5,8,1.08,24.1,32.5,0,0.0,459421.1,2576806.0,417.7,75.22,AL DIREZ
341,0.035,0,0.0,0,0.0,35489722029.8,35489722029.8,0,0.0,442704.8,2570119.7,342.7,28.3,-
373,0.035,1,1.5,0,5.096,22.9,6.9,0,0.0,447098.2,2572693.9,377.7,29.14,-
389,0.035,0,0.0,0,0.0,35257949267.7,35257949267.7,0,0.0,449741.1,2572172.0,370.8,29.66,-
681,0.035,2,0.0,0,0.0,35285653395.3,35285653395.3,0,0.0,455982.6,2569974.7,370.0,43.06,AL TAYYEB
393,0.035,0,0.0,0,0.0,35181054428.8,35181054428.8,0,0.0,448615.7,2572112.2,370.7,29.75,-
568,0.035,3,13.2,23,8.237,2.6,4.2,0,0.0,449809.7,2573601.4,377.7,35.34,AL-SAKBRI
1193,0.035,1,0.0,0,0.0,35219544457.3,35219544457.3,0,0.0,458618.5,2579054.6,423.3,74.45,-
550,0.035,2,5.9,8,3.579,6.0,9.8,0,0.0,448774.3,2573763.1,386.5,32.85,-
544,0.035,2,2.9,15,2.16,12.0,16.2,0,0.0,448873.3,2573870.1,384.8,33.93,-
598,0.035,0,0.0,0,0.0,34916361475.4,34916361475.4,0,0.0,449504.9,2572723.6,373.2,36.53,-
435,0.035,0,0.0,0,0.0,35048484288.6,35048484288.6,0,0.0,449491.1,2572341.0,371.5,30.67,-
1490,0.035,1,0.0,0,0.0,34933349191.4,34933349191.4,0,0.0,464954.5,2577402.9,439.0,80.46,AL DIREZ
1371,0.035,0,0.0,0,0.0,35038766364.0,35038766364.0,0,0.0,465724.6,2577592.9,441.6,77.49,-
384,0.035,1,1.5,8,1.08,24.4,32.9,0,0.0,446938.2,2572999.9,380.7,29.42,-
80,0.034,7,9.7,46,9.81,3.5,3.5,0,0.0,447807.2,2567736.3,347.5,13.88,-
538,0.034,1,0.0,0,0.0,34066994468.9,34066994468.9,0,0.0,448941.9,2573337.6,377.5,33.77,-
1088,0.034,0,0.0,0,0.0,33856826477.0,33856826477.0,0,0.0,457263.7,2577156.3,412.0,71.79,-
1807,0.034,0,0.0,0,0.0,33635642126.6,33635642126.6,0,0.0,473998.5,2561152.9,436.8,134.2,-
1304,0.034,1,0.0,0,0.0,33648255729.1,33648255729.1,0,0.0,465543.7,2566843.4,402.1,76.08,-
893,0.034,3,2.5,13,1.821,13.7,18.5,0,0.0,462452.3,2567413.8,388.3,56.51,-
1274,0.034,0,0.0,0,0.0,34205262753.0,34205262753.0,0,0.0,458345.2,2577181.9,414.9,75.79,-
1820,0.034,0,0.0,0,0.0,34117353191.0,34117353191.0,0,0.0,474474.4,2561485.0,449.3,170.31,-
1342,0.034,0,0.0,0,0.0,33734031011.4,33734031011.4,0,0.0,460572.8,2576083.5,420.7,76.94,-
1358,0.034,0,0.0,0,0.0,34493577804.2,34493577804.2,0,0.0,464951.3,2578837.4,436.3,77.29,-
1610,0.034,0,0.0,0,0.0,34085515344.2,34085515344.2,0,0.0,464949.7,2566363.0,397.2,84.76,-
1611,0.034,0,0.0,0,0.0,33847300434.4,33847300434.4,0,0.0,473068.7,2573993.0,481.5,89.65,-
1523,0.034,1,1.5,8,1.08,23.7,31.9,0,0.0,461357.4,2579854.0,438.8,83.02,AL DARIZ (P.A.)-C
1065,0.034,1,1.5,8,1.08,23.6,31.8,0,0.0,462895.6,2576175.6,431.1,70.35,-
1082,0.034,0,0.0,0,0.0,33998865742.8,33998865742.8,0,0.0,465115.7,2567068.4,399.2,71.63,-
505,0.034,0,0.0,0,0.0,34446791345.7,34446791345.7,0,0.0,448326.9,2573540.9,383.2,32.6,-
1295,0.034,4,1.0,5,0.742,33.7,45.4,0,0.0,461113.5,2577311.6,422.7,76.13,-
1639,0.034,0,0.0,0,0.0,34399874460.7,34399874460.7,0,0.0,462004.3,2579733.4,430.9,90.85,-
407,0.034,1,0.0,0,0.0,34167264368.0,34167264368.0,0,0.0,448253.6,2570910.0,369.7,30.08,-
1454,0.034,0,0.0,0,0.0,34225059911.7,34225059911.7,0,0.0,465752.2,2578023.3,442.4,79.1,-
1428,0.034,2,0.0,0,0.0,34466594021.4,34466594021.4,0,0.0,458481.1,2576413.0,413.4,78.36,AL DIREZ
918,0.034,2,2.9,15,2.16,11.7,15.7,0,0.0,454849.7,2578036.4,411.4,57.74,-
1715,0.034,0,0.0,0,0.0,33584105563.4,33584105563.4,0,0.0,470966.0,2564339.1,421.9,96.98,-
736,0.034,1,2.0,11,1.483,17.1,23.1,0,0.0,458975.3,2567511.5,377.4,48.22,-
737,0.034,0,0.0,0,0.0,33733617362.7,33733617362.7,0,0.0,459022.3,2567567.5,377.8,48.26,-
677,0.034,1,1.0,5,0.742,34.3,46.3,0,0.0,455594.4,2569409.6,368.0,42.92,-
1416,0.034,0,0.0,0,0.0,33635642126.6,33635642126.6,0,0.0,458481.1,2576470.0,413.7,78.11,-
1413,0.034,1,1.0,5,0.742,34.0,45.9,0,0.0,460463.5,2576659.6,419.2,78.04,AL DIREZ
763,0.034,0,0.0,0,0.0,33949282476.3,33949282476.3,0,0.0,456697.6,2567248.3,369.4,49.74,-
364,0.034,0,0.0,0,0.0,33996891847.5,33996891847.5,0,0.0,448964.0,2572301.9,371.6,29.02,-
758,0.034,1,0.0,0,0.0,34446791345.7,34446791345.7,0,0.0,456597.2,2567542.3,369.1,49.57,-
1097,0.034,1,1.5,8,1.08,23.7,31.9,0,0.0,465592.6,2566341.5,399.6,72.06,-
1429,0.034,0,0.0,0,0.0,33832834732.9,33832834732.9,0,0.0,458518.1,2576405.0,413.5,78.39,-
1206,0.034,2,0.0,0,0.0,33959988236.2,33959988236.2,0,0.0,458591.1,2576919.0,415.1,74.78,AL DIREZ
888,0.034,0,0.0,0,0.0,33617371181.1,33617371181.1,0,0.0,452183.2,2576849.2,398.4,55.93,-
732,0.034,3,3.9,21,2.901,8.8,11.8,0,0.0,458840.3,2567600.5,376.6,48.03,-
1038,0.034,0,0.0,0,0.0,33520169940.3,33520169940.3,0,0.0,462989.3,2567732.8,395.4,66.22,-
1465,0.034,0,0.0,0,0.0,34493577804.2,34493577804.2,0,0.0,465755.2,2578022.3,442.3,79.1,-
1045,0.033,1,1.0,5,0.742,33.1,44.6,0,0.0,462921.3,2567873.8,391.6,67.93,-
1075,0.033,0,0.0,0,0.0,32984845004.9,32984845004.9,0,0.0,465114.7,2566866.4,401.7,70.04,-
1809,0.033,1,1.5,8,1.08,22.4,30.2,0,0.0,468403.1,2575204.8,452.5,136.11,AL WAHRAH
512,0.033,0,0.0,0,0.0,33084748548.4,33084748548.4,0,0.0,445923.2,2572227.9,383.3,32.88,-
495,0.033,1,1.5,8,1.08,22.7,30.6,0,0.0,448737.3,2573482.1,383.0,32.06,-
1110,0.033,0,0.0,0,0.0,32698574101.7,32698574101.7,0,0.0,458166.1,2575953.0,412.5,72.28,-
1522,0.033,1,1.0,5,0.742,32.9,44.3,0,0.0,460355.5,2576593.6,418.8,83.43,-
474,0.033,2,2.9,15,2.16,11.4,15.4,0,0.0,448459.9,2573399.9,381.3,31.41,-
1150,0.033,1,1.5,8,1.08,22.6,30.4,0,0.0,462349.2,2577212.2,426.7,73.66,AL DIREZ
1514,0.033,0,0.0,0,0.0,33163772338.9,33163772338.9,0,0.0,461054.4,2579849.0,433.2,82.09,-
501,0.033,4,17.7,23,10.736,1.8,3.0,0,0.0,446757.2,2573149.0,383.6,32.34,ALRAYBAH (P.A)
1070,0.033,0,0.0,0,0.0,32566165379.8,32566165379.8,0,0.0,465197.7,2566887.4,399.5,71.0,-
691,0.033,1,0.0,0,0.0,32557641192.2,32557641192.2,0,0.0,458322.8,2568592.9,379.0,43.39,AL TAYYEB (P.A)-C
947,0.033,2,2.9,15,2.16,11.3,15.3,0,0.0,454471.7,2577675.4,403.4,60.01,-
