LABEL,DIA_MM,SLOPE_PMIL,OUR_Q_LS,OUR_V_MS,OUR_DOD,SG_Q_LS,SG_V_MS,SG_DOD,DQ_PCT,DV_PCT
P-1486,200,44.858,0.0,0.019,0.002,,,,,
P-1487,200,10.432,0.0,0.008,0.002,,,,,
P-1488,200,8.224,0.0,0.03,0.006,,,,,
P-1489,200,5.0,0.14,0.198,0.062,,,,,
P-1490,200,5.0,0.32,0.258,0.09,,,,,
P-1491,200,16.01,0.0,0.027,0.004,,,,,
P-1492,200,25.319,0.0,0.036,0.004,,,,,
P-1493,200,5.0,0.11,0.18,0.055,,,,,
P-1494,200,8.574,0.0,0.012,0.003,,,,,
P-1495,200,8.385,0.0,0.012,0.003,,,,,
P-1496,200,8.894,0.0,0.023,0.004,,,,,
P-1497,200,7.293,0.0,0.011,0.003,,,,,
P-1498,200,5.487,0.0,0.02,0.005,,,,,
P-1499,200,5.0,0.74,0.338,0.133,,,,,
P-1500,200,16.341,0.0,0.028,0.004,,,,,
P-1501,200,18.144,0.14,0.308,0.046,,,,,
P-1502,200,5.0,0.0,0.022,0.005,,,,,
P-1503,200,19.927,0.0,0.038,0.004,,,,,
P-1504,200,23.522,0.07,0.266,0.032,,,,,
P-1505,200,5.0,0.0,0.016,0.004,,,,,
P-1506,200,20.986,0.0,0.032,0.004,,,,,
P-1507,200,5.0,0.0,0.02,0.005,,,,,
P-1508,200,10.557,0.11,0.233,0.046,,,,,
P-1509,200,5.0,0.11,0.18,0.055,,,,,
P-1510,200,5.0,0.0,0.011,0.003,,,,,
P-1511,200,9.978,0.0,0.02,0.004,,,,,
P-1512,200,13.658,0.0,0.029,0.004,,,,,
P-1513,200,26.092,0.0,0.042,0.004,,,,,
P-1514,200,5.0,0.14,0.198,0.062,,,,,
P-1515,200,5.0,0.0,0.024,0.006,,,,,
P-1516,200,5.0,0.14,0.198,0.062,,,,,
P-1517,200,5.0,0.0,0.024,0.006,,,,,
P-1518,200,5.0,0.04,0.125,0.034,,,,,
P-1519,200,5.0,0.0,0.01,0.003,,,,,
P-1520,200,12.305,0.0,0.03,0.005,,,,,
P-1521,200,15.479,0.0,0.033,0.004,,,,,
P-1522,200,9.35,0.0,0.039,0.007,,,,,
P-1523,200,5.0,0.0,0.016,0.004,,,,,
P-1524,200,21.936,0.0,0.042,0.005,,,,,
P-1525,200,21.98,0.0,0.024,0.003,,,,,
P-1526,200,8.675,0.0,0.018,0.004,,,,,
P-1527,200,5.583,0.0,0.01,0.003,,,,,
P-1528,200,21.613,0.0,0.04,0.004,,,,,
P-1529,200,6.372,0.0,0.011,0.003,,,,,
P-1530,200,25.763,0.0,0.039,0.004,,,,,
P-1531,200,12.472,0.0,0.031,0.005,,,,,
P-1532,200,5.0,0.18,0.213,0.069,,,,,
P-1533,200,23.449,0.0,0.033,0.004,,,,,
P-1534,200,5.0,0.0,0.024,0.006,,,,,
P-1535,200,5.0,0.32,0.258,0.09,,,,,
P-1536,200,16.408,0.0,0.027,0.004,,,,,
P-1537,200,5.0,0.0,0.019,0.005,,,,,
P-1538,200,14.812,0.0,0.027,0.004,,,,,
P-1539,200,8.647,0.0,0.021,0.004,,,,,
P-1540,200,18.089,0.0,0.031,0.004,,,,,
P-1541,200,36.863,0.07,0.309,0.029,,,,,
P-1542,200,7.914,0.0,0.029,0.006,,,,,
P-1543,200,28.34,0.18,0.386,0.046,,,,,
P-1544,200,5.0,0.64,0.322,0.124,,,,,
P-1545,200,14.376,0.0,0.026,0.004,,,,,
P-1546,200,14.345,0.0,0.025,0.004,,,,,
P-1547,200,5.665,0.11,0.188,0.053,,,,,
P-1548,200,18.883,0.0,0.032,0.004,,,,,
P-1549,200,21.15,0.0,0.037,0.004,,,,,
P-1550,200,18.821,0.0,0.036,0.004,,,,,
P-1551,200,11.165,0.04,0.164,0.028,,,,,
P-1552,200,12.455,0.0,0.038,0.006,,,,,
P-1553,200,23.979,0.0,0.029,0.003,,,,,
P-1554,200,7.739,0.0,0.032,0.006,,,,,
P-1555,200,5.0,0.0,0.023,0.006,,,,,
P-1556,200,8.754,0.0,0.036,0.006,,,,,
P-1557,200,11.291,0.32,0.342,0.074,,,,,
P-1558,200,8.423,0.0,0.013,0.003,,,,,
P-1559,200,10.418,0.0,0.032,0.005,,,,,
P-1560,200,12.977,0.07,0.218,0.037,,,,,
P-1561,200,19.033,0.0,0.046,0.005,,,,,
P-1562,200,6.675,0.0,0.028,0.006,,,,,
P-1563,200,5.0,0.04,0.126,0.034,,,,,
P-1564,200,5.0,0.0,0.017,0.004,,,,,
P-1565,200,15.17,0.0,0.014,0.003,,,,,
P-1566,200,18.441,0.0,0.042,0.005,,,,,
P-1567,200,9.802,0.0,0.02,0.004,,,,,
P-1568,200,5.0,0.0,0.017,0.005,,,,,
P-1569,200,16.86,0.0,0.012,0.002,,,,,
P-1570,200,15.625,0.0,0.014,0.003,,,,,
P-1571,200,16.856,0.0,0.01,0.002,,,,,
P-1572,200,18.355,0.0,0.015,0.002,,,,,
P-1573,200,5.0,0.04,0.126,0.034,,,,,
P-1574,200,13.333,0.21,0.318,0.06,,,,,
P-1575,200,28.395,0.11,0.325,0.037,,,,,
P-1576,200,13.333,0.18,0.299,0.055,,,,,
P-1577,200,5.0,1.21,0.392,0.168,,,,,
P-1578,200,13.333,1.21,0.553,0.133,,,,,
P-1579,200,5.0,0.0,0.029,0.007,,,,,
P-1580,200,8.889,0.04,0.152,0.03,,,,,
P-1581,200,5.0,1.39,0.409,0.179,,,,,
P-1582,200,13.333,1.63,0.607,0.153,,,,,
P-1583,200,5.0,0.5,0.297,0.11,,,,,
P-1584,200,13.333,0.5,0.418,0.088,,,,,
P-1585,200,20.168,0.0,0.078,0.009,,,,,
P-1586,200,16.549,0.0,0.074,0.009,,,,,
P-1587,200,15.623,0.11,0.266,0.042,,,,,
P-1588,200,13.333,0.18,0.299,0.055,,,,,
P-1589,200,15.82,0.53,0.453,0.087,,,,,
P-1590,200,12.312,0.67,0.448,0.103,,,,,
P-1591,200,38.604,0.07,0.315,0.029,,,,,
P-1592,200,45.589,0.11,0.382,0.033,,,,,
P-1593,200,15.386,0.0,0.027,0.004,,,,,
P-1594,200,34.185,0.07,0.301,0.029,,,,,
P-1595,200,5.0,0.14,0.199,0.062,,,,,
P-1596,200,8.889,0.14,0.242,0.055,,,,,
P-1597,200,5.0,10.43,0.726,0.513,,,,,
P-1598,200,13.333,10.43,1.046,0.388,,,,,
P-1599,200,11.169,0.0,0.017,0.003,,,,,
P-1600,200,13.333,0.04,0.173,0.027,,,,,
P-1601,200,5.973,7.34,0.708,0.399,,,,,
P-1602,200,28.247,7.34,1.241,0.265,,,,,
P-1603,200,5.0,3.37,0.533,0.278,,,,,
P-1604,200,13.333,3.61,0.771,0.225,,,,,
P-1605,200,5.0,0.11,0.18,0.055,,,,,
P-1606,200,13.333,0.11,0.252,0.044,,,,,
P-1607,200,5.0,2.27,0.475,0.229,,,,,
P-1608,200,8.889,2.31,0.585,0.2,,,,,
P-1609,200,18.725,0.0,0.04,0.005,,,,,
P-1610,200,8.889,0.07,0.192,0.04,,,,,
P-1611,200,5.0,1.03,0.373,0.155,,,,,
P-1612,200,13.333,1.14,0.542,0.129,,,,,
P-1613,200,5.0,0.0,0.018,0.005,,,,,
P-1614,200,13.333,0.18,0.298,0.055,,,,,
P-1615,200,5.0,4.23,0.569,0.313,,,,,
P-1616,200,8.889,4.23,0.7,0.27,,,,,
P-1617,200,5.0,1.67,0.433,0.196,,,,,
P-1618,200,8.889,1.74,0.537,0.174,,,,,
P-1619,200,5.0,1.42,0.412,0.181,,,,,
P-1620,200,13.333,1.42,0.581,0.143,,,,,
P-1621,200,5.0,0.0,0.013,0.004,,,,,
P-1622,200,13.333,0.0,0.019,0.003,,,,,
P-1623,200,5.0,0.07,0.158,0.046,,,,,
P-1624,200,8.889,0.07,0.192,0.04,,,,,
P-1625,200,13.6,0.0,0.016,0.003,,,,,
P-1626,200,13.333,0.0,0.018,0.003,,,,,
P-1627,200,5.0,1.49,0.418,0.186,,,,,
P-1628,200,8.889,1.53,0.515,0.163,,,,,
P-1629,200,15.701,0.0,0.049,0.006,,,,,
P-1630,200,12.21,0.07,0.214,0.037,,,,,
P-1631,200,5.0,0.0,0.031,0.007,,,,,
P-1632,200,8.889,0.0,0.038,0.007,,,,,
P-1633,200,5.0,0.57,0.31,0.117,,,,,
P-1634,200,13.333,1.03,0.526,0.123,,,,,
P-1635,200,62.401,0.0,0.034,0.003,,,,,
P-1636,200,8.889,0.21,0.276,0.065,,,,,
P-1637,200,5.0,0.64,0.322,0.124,,,,,
P-1638,200,13.333,0.85,0.495,0.112,,,,,
P-1639,200,119.806,0.0,0.043,0.002,,,,,
P-1640,200,13.333,0.11,0.252,0.043,,,,,
P-1641,200,5.0,0.18,0.214,0.069,,,,,
P-1642,200,13.333,0.39,0.386,0.078,,,,,
P-1643,200,13.347,0.0,0.023,0.004,,,,,
P-1644,200,37.562,0.0,0.034,0.003,,,,,
P-1645,200,5.0,3.26,0.528,0.274,,,,,
P-1646,200,13.333,3.26,0.749,0.214,,,,,
P-1647,200,5.0,0.0,0.016,0.004,,,,,
P-1648,200,13.333,0.0,0.023,0.004,,,,,
P-1649,200,5.0,0.0,0.025,0.006,,,,,
P-1650,200,8.889,0.11,0.219,0.048,,,,,
P-1651,200,5.0,0.18,0.213,0.069,,,,,
P-1652,200,8.889,0.18,0.26,0.06,,,,,
P-1653,200,27.986,0.0,0.037,0.004,,,,,
P-1654,200,8.889,0.14,0.241,0.054,,,,,
P-1655,200,8.842,0.0,0.036,0.006,,,,,
P-1656,200,13.333,0.11,0.252,0.044,,,,,
P-1657,200,5.0,0.61,0.316,0.121,,,,,
P-1658,200,8.889,0.64,0.393,0.108,,,,,
P-1659,200,11.203,0.04,0.164,0.028,,,,,
P-1660,200,13.333,0.14,0.277,0.049,,,,,
P-1661,200,5.0,0.28,0.249,0.085,,,,,
P-1662,200,13.333,0.28,0.349,0.068,,,,,
P-1663,200,5.0,0.0,0.015,0.004,,,,,
P-1664,200,13.333,0.07,0.219,0.036,,,,,
P-1665,200,5.0,0.0,0.019,0.005,,,,,
P-1666,200,8.889,0.07,0.191,0.04,,,,,
P-1667,200,5.0,1.28,0.399,0.173,,,,,
P-1668,200,13.333,1.28,0.562,0.136,,,,,
P-1669,200,7.069,0.0,0.021,0.005,,,,,
P-1670,200,8.889,0.14,0.241,0.054,,,,,
P-1671,200,30.202,0.11,0.333,0.036,,,,,
P-1672,200,13.046,0.18,0.297,0.055,,,,,
P-1673,200,55.951,0.0,0.032,0.003,,,,,
P-1674,200,8.889,0.0,0.02,0.004,,,,,
P-1675,200,5.0,0.0,0.025,0.006,,,,,
P-1676,200,8.889,0.11,0.219,0.048,,,,,
P-1677,200,5.0,0.25,0.239,0.08,,,,,
P-1678,200,8.889,0.25,0.291,0.07,,,,,
P-1679,200,15.9,0.0,0.016,0.003,,,,,
P-1680,200,13.333,0.07,0.219,0.036,,,,,
P-1681,200,35.573,0.18,0.417,0.044,,,,,
P-1682,200,13.333,0.21,0.317,0.059,,,,,
P-1683,200,5.351,0.11,0.185,0.054,,,,,
P-1684,200,13.333,0.11,0.252,0.044,,,,,
P-1685,200,5.0,0.5,0.297,0.11,,,,,
P-1686,200,8.889,0.5,0.363,0.096,,,,,
P-1687,200,5.0,0.0,0.015,0.004,,,,,
P-1688,200,13.333,0.07,0.219,0.036,,,,,
P-1689,200,5.0,0.25,0.238,0.08,,,,,
P-1690,200,8.889,0.25,0.29,0.07,,,,,
P-1691,200,51.394,0.0,0.048,0.004,,,,,
P-1692,200,23.795,0.07,0.267,0.032,,,,,
P-1693,200,5.0,0.18,0.213,0.069,,,,,
P-1694,200,8.889,0.21,0.276,0.065,,,,,
P-1695,200,15.746,0.0,0.028,0.004,,,,,
P-1696,200,13.333,0.07,0.22,0.036,,,,,
P-1697,200,28.328,0.0,0.032,0.003,,,,,
P-1698,200,13.333,0.0,0.026,0.004,,,,,
P-1699,200,5.0,0.32,0.258,0.09,,,,,
P-1700,200,13.333,0.32,0.362,0.071,,,,,
P-1701,200,5.0,0.78,0.343,0.136,,,,,
P-1702,200,8.889,0.82,0.425,0.121,,,,,
P-1703,200,43.235,0.0,0.025,0.002,,,,,
P-1704,200,54.719,0.0,0.03,0.002,,,,,
P-1705,200,5.0,14.22,0.78,0.623,,,,,
P-1706,200,13.333,14.22,1.136,0.461,,,,,
P-1707,200,5.0,0.14,0.199,0.062,,,,,
P-1708,200,13.333,0.21,0.317,0.059,,,,,
P-1709,200,5.0,0.18,0.214,0.069,,,,,
P-1710,200,8.889,0.18,0.26,0.06,,,,,
P-1711,200,5.0,0.0,0.02,0.005,,,,,
P-1712,200,8.889,0.0,0.025,0.005,,,,,
P-1713,200,5.0,0.21,0.227,0.075,,,,,
P-1714,200,13.333,0.25,0.334,0.064,,,,,
P-1715,200,5.0,0.0,0.016,0.004,,,,,
P-1716,200,13.333,0.21,0.317,0.059,,,,,
P-1717,200,9.923,0.0,0.019,0.004,,,,,
P-1718,200,13.333,0.0,0.022,0.003,,,,,
P-1719,200,11.98,0.0,0.03,0.005,,,,,
P-1720,200,27.526,0.11,0.322,0.037,,,,,
P-1721,200,5.0,0.0,0.021,0.005,,,,,
P-1722,200,8.889,0.07,0.191,0.04,,,,,
P-1723,200,42.463,0.78,0.718,0.082,,,,,
P-1724,200,8.889,0.89,0.436,0.126,,,,,
P-1725,200,48.087,0.25,0.516,0.048,,,,,
P-1726,200,8.889,0.36,0.326,0.082,,,,,
P-1727,200,5.0,0.43,0.283,0.103,,,,,
P-1728,200,13.333,0.53,0.427,0.09,,,,,
P-1729,200,53.547,0.0,0.059,0.004,,,,,
P-1730,200,13.333,0.18,0.299,0.055,,,,,
P-1731,200,5.0,0.0,0.021,0.005,,,,,
P-1732,200,13.333,0.07,0.22,0.036,,,,,
P-1733,200,8.493,0.25,0.286,0.071,,,,,
P-1734,200,13.333,0.36,0.375,0.075,,,,,
P-1735,200,5.0,0.89,0.357,0.145,,,,,
P-1736,200,6.667,0.89,0.395,0.135,,,,,
P-1737,200,5.0,0.68,0.328,0.128,,,,,
P-1738,200,13.333,0.71,0.468,0.103,,,,,
P-1739,200,32.169,0.11,0.339,0.036,,,,,
P-1740,200,20.17,0.14,0.319,0.045,,,,,
P-1741,200,5.0,0.0,0.027,0.006,,,,,
P-1742,200,13.333,0.0,0.037,0.005,,,,,
P-1743,200,5.0,0.0,0.021,0.005,,,,,
P-1744,200,13.333,0.21,0.317,0.059,,,,,
P-1745,200,5.0,0.04,0.125,0.034,,,,,
P-1746,200,8.889,0.14,0.242,0.054,,,,,
P-1747,200,5.0,0.39,0.276,0.099,,,,,
P-1748,200,13.333,0.46,0.408,0.085,,,,,
P-1749,200,12.842,0.0,0.024,0.004,,,,,
P-1750,200,13.333,0.11,0.252,0.043,,,,,
P-1751,200,30.814,0.0,0.033,0.003,,,,,
P-1752,200,13.333,0.14,0.277,0.049,,,,,
P-1753,200,5.623,0.0,0.02,0.005,,,,,
P-1754,200,13.333,0.0,0.027,0.004,,,,,
P-1755,200,45.654,0.0,0.031,0.003,,,,,
P-1756,200,31.831,0.04,0.231,0.022,,,,,
P-1757,200,5.0,0.39,0.276,0.099,,,,,
P-1758,200,13.333,0.53,0.427,0.09,,,,,
P-1759,200,22.558,0.0,0.032,0.004,,,,,
P-1760,200,8.889,0.07,0.191,0.04,,,,,
P-1761,200,5.0,0.0,0.012,0.004,,,,,
P-1762,200,8.889,0.0,0.017,0.003,,,,,
P-1763,200,47.84,0.0,0.023,0.002,,,,,
P-1764,200,8.889,0.04,0.151,0.029,,,,,
P-1765,200,49.625,0.0,0.039,0.003,,,,,
P-1766,200,8.889,0.0,0.024,0.005,,,,,
P-1767,200,5.0,0.11,0.18,0.055,,,,,
P-1768,200,8.889,0.14,0.242,0.054,,,,,
P-1769,200,46.248,0.0,0.038,0.003,,,,,
P-1770,200,8.889,0.11,0.219,0.048,,,,,
P-1771,200,5.0,8.82,0.696,0.465,,,,,
P-1772,200,13.333,9.39,1.016,0.367,,,,,
P-1773,200,13.816,0.0,0.026,0.004,,,,,
P-1774,200,8.889,0.04,0.151,0.029,,,,,
P-1775,200,5.0,5.04,0.598,0.342,,,,,
P-1776,200,13.333,5.04,0.851,0.266,,,,,
P-1777,200,5.0,0.04,0.125,0.034,,,,,
P-1778,200,13.333,0.21,0.317,0.059,,,,,
P-1779,200,5.0,0.04,0.125,0.034,,,,,
P-1780,200,13.333,0.04,0.174,0.027,,,,,
P-1781,200,5.0,8.26,0.684,0.448,,,,,
P-1782,200,13.333,8.35,0.983,0.344,,,,,
P-1783,200,17.011,0.46,0.443,0.08,,,,,
P-1784,200,13.333,0.53,0.427,0.09,,,,,
P-1785,200,20.098,0.32,0.418,0.065,,,,,
P-1786,200,8.889,0.43,0.346,0.09,,,,,
P-1787,200,22.618,0.0,0.057,0.006,,,,,
P-1788,200,13.333,0.04,0.175,0.027,,,,,
P-1789,200,7.515,0.0,0.046,0.009,,,,,
P-1790,200,13.333,0.0,0.056,0.008,,,,,
P-1791,200,5.0,0.07,0.159,0.046,,,,,
P-1792,200,8.889,0.5,0.363,0.096,,,,,
P-1793,200,6.72,0.04,0.138,0.032,,,,,
P-1794,200,13.333,0.28,0.348,0.068,,,,,
P-1795,200,5.0,0.07,0.158,0.046,,,,,
P-1796,200,13.333,0.21,0.317,0.059,,,,,
P-1797,200,-321.489,7.28,0.75,,,,,,
P-1798,200,13.333,7.34,0.948,0.322,,,,,
P-1799,200,5.0,0.0,0.023,0.006,,,,,
P-1800,200,13.333,0.11,0.252,0.044,,,,,
P-1801,200,5.0,1.32,0.403,0.175,,,,,
P-1802,200,13.333,1.35,0.572,0.14,,,,,
P-1803,200,21.502,0.0,0.028,0.003,,,,,
P-1804,200,49.523,0.07,0.341,0.027,,,,,
P-1805,200,9.685,0.0,0.028,0.005,,,,,
P-1806,200,13.333,0.04,0.173,0.027,,,,,
P-1807,200,5.0,1.21,0.392,0.168,,,,,
P-1808,200,8.889,1.24,0.484,0.148,,,,,
P-1809,200,9.903,0.0,0.022,0.004,,,,,
P-1810,200,13.333,0.0,0.025,0.004,,,,,
P-1811,200,5.0,0.0,0.027,0.006,,,,,
P-1812,200,8.889,0.11,0.22,0.048,,,,,
P-1813,200,5.0,0.0,0.016,0.004,,,,,
P-1814,200,13.333,0.07,0.219,0.036,,,,,
P-1815,200,20.605,1.24,0.648,0.121,,,,,
P-1816,200,8.889,1.45,0.508,0.159,,,,,
P-1817,200,41.27,0.0,0.033,0.003,,,,,
P-1818,200,8.889,0.11,0.219,0.048,,,,,
P-1819,200,13.324,0.21,0.318,0.06,,,,,
P-1820,200,13.333,0.25,0.334,0.064,,,,,
P-1821,200,5.0,0.21,0.226,0.075,,,,,
P-1822,200,8.889,0.32,0.315,0.079,,,,,
P-1823,200,5.0,0.6,0.316,0.121,,,,,
P-1824,200,13.333,0.74,0.475,0.106,,,,,
P-1825,200,5.0,0.39,0.275,0.099,,,,,
P-1826,200,13.333,0.53,0.427,0.09,,,,,
P-1827,200,5.0,0.11,0.181,0.055,,,,,
P-1828,200,8.889,0.11,0.221,0.048,,,,,
P-1829,200,5.0,0.0,0.028,0.007,,,,,
P-1830,200,8.889,0.0,0.035,0.006,,,,,
P-1831,200,5.0,0.0,0.023,0.006,,,,,
P-1832,200,627.001,0.14,1.001,0.021,,,,,
P-1833,200,5.0,2.2,0.47,0.225,,,,,
P-1834,200,13.333,2.2,0.665,0.176,,,,,
P-1835,200,10.657,0.0,0.027,0.005,,,,,
P-1836,200,13.333,0.0,0.03,0.004,,,,,
P-1837,200,5.0,0.0,0.016,0.004,,,,,
P-1838,200,13.333,0.04,0.173,0.027,,,,,
P-1839,200,5.0,0.11,0.18,0.055,,,,,
P-1840,200,13.333,0.14,0.278,0.05,,,,,
P-1841,200,19.281,0.0,0.021,0.003,,,,,
P-1842,200,22.556,0.07,0.262,0.032,,,,,
P-1843,200,5.0,0.0,0.013,0.004,,,,,
P-1844,200,8.889,0.0,0.017,0.004,,,,,
P-1845,200,5.0,0.0,0.016,0.004,,,,,
P-1846,200,13.333,0.14,0.277,0.049,,,,,
P-1847,200,5.0,0.07,0.158,0.046,,,,,
P-1848,200,13.333,0.21,0.317,0.059,,,,,
P-1849,200,10.316,0.0,0.033,0.005,,,,,
P-1850,200,8.889,0.11,0.22,0.048,,,,,
P-1851,200,20.159,0.0,0.03,0.004,,,,,
P-1852,200,292.779,0.04,0.478,0.014,,,,,
P-1853,200,5.0,0.36,0.267,0.095,,,,,
P-1854,200,8.889,0.39,0.336,0.086,,,,,
P-1855,200,5.0,0.0,0.024,0.006,,,,,
P-1856,200,13.333,0.42,0.397,0.081,,,,,
P-1857,200,5.0,1.42,0.412,0.182,,,,,
P-1858,200,13.333,1.49,0.59,0.146,,,,,
P-1859,200,5.0,0.0,0.023,0.006,,,,,
P-1860,200,13.333,1.95,0.64,0.166,,,,,
P-1861,600,1.25,88.59,0.727,0.446,,,,,
P-1862,400,8.889,88.63,1.533,0.469,,,,,
P-1863,200,5.0,0.0,0.02,0.005,,,,,
P-1864,200,13.333,0.11,0.252,0.043,,,,,
P-1865,200,14.762,0.18,0.311,0.054,,,,,
P-1866,200,8.889,0.25,0.291,0.07,,,,,
P-1867,200,14.238,0.0,0.033,0.005,,,,,
P-1868,200,11.134,0.18,0.281,0.057,,,,,
P-1869,200,7.897,0.25,0.28,0.072,,,,,
P-1870,200,24.249,0.25,0.411,0.056,,,,,
P-1871,200,6.503,0.0,0.022,0.005,,,,,
P-1872,200,13.333,0.0,0.028,0.004,,,,,
P-1873,200,5.0,0.29,0.249,0.085,,,,,
P-1874,200,13.333,0.29,0.349,0.068,,,,,
P-1875,200,17.144,0.21,0.346,0.056,,,,,
P-1876,200,13.333,0.28,0.349,0.068,,,,,
P-1877,200,5.0,0.0,0.022,0.006,,,,,
P-1878,200,13.333,0.0,0.031,0.005,,,,,
P-1879,200,5.0,0.0,0.014,0.004,,,,,
P-1880,200,8.889,0.04,0.151,0.029,,,,,
P-1881,200,5.0,0.85,0.352,0.142,,,,,
P-1882,200,8.889,0.89,0.435,0.126,,,,,
P-1883,200,5.0,0.14,0.199,0.062,,,,,
P-1884,200,13.333,0.21,0.318,0.06,,,,,
P-1885,200,5.0,0.0,0.016,0.004,,,,,
P-1886,200,13.333,0.04,0.173,0.027,,,,,
P-1887,200,5.0,1.39,0.409,0.179,,,,,
P-1888,200,13.333,1.49,0.59,0.147,,,,,
P-1889,200,5.0,1.5,0.419,0.186,,,,,
P-1890,200,13.333,1.53,0.595,0.148,,,,,
P-1891,200,23.189,0.67,0.557,0.089,,,,,
P-1892,200,13.333,0.78,0.482,0.108,,,,,
P-1893,200,9.545,0.0,0.035,0.006,,,,,
P-1894,200,8.889,0.32,0.315,0.078,,,,,
P-1895,200,5.0,2.77,0.503,0.252,,,,,
P-1896,200,13.333,2.98,0.729,0.205,,,,,
P-1897,250,3.75,18.76,0.753,0.557,,,,,
P-1898,200,13.333,18.91,1.219,0.545,,,,,
P-1899,200,5.0,0.0,0.018,0.005,,,,,
P-1900,200,8.889,0.07,0.191,0.04,,,,,
P-1901,200,5.0,3.73,0.549,0.293,,,,,
P-1902,200,195.523,3.82,2.006,0.121,,,,,
P-1903,200,5.0,0.75,0.338,0.133,,,,,
P-1904,200,13.333,0.82,0.489,0.11,,,,,
P-1905,200,5.0,1.24,0.395,0.17,,,,,
P-1906,200,13.333,1.38,0.576,0.141,,,,,
P-1907,200,5.0,0.0,0.015,0.004,,,,,
P-1908,200,13.333,0.04,0.173,0.027,,,,,
P-1909,200,5.0,1.81,0.444,0.204,,,,,
P-1910,200,8.889,1.92,0.553,0.182,,,,,
P-1911,200,5.0,0.21,0.226,0.075,,,,,
P-1912,200,8.889,0.32,0.315,0.078,,,,,
P-1913,200,12.111,0.0,0.036,0.005,,,,,
P-1914,200,13.333,0.25,0.333,0.064,,,,,
P-1915,200,12.286,0.0,0.03,0.005,,,,,
P-1916,200,8.889,0.07,0.192,0.04,,,,,
P-1917,200,5.0,0.0,0.021,0.005,,,,,
P-1918,200,8.889,0.0,0.026,0.005,,,,,
P-1919,200,40.629,0.07,0.32,0.028,,,,,
P-1920,200,33.238,0.14,0.378,0.04,,,,,
P-1921,200,5.0,1.28,0.399,0.173,,,,,
P-1922,200,8.889,1.28,0.488,0.15,,,,,
P-1923,200,8.574,0.43,0.341,0.09,,,,,
P-1924,200,13.333,0.71,0.467,0.103,,,,,
