NODE_UID,NODE_KIND,TIER,GRD_M,INV_M,DEPTH_M,DROP_M,DROP_TYPE,VORTEX,MH_DIA,ARRIVING_EDGE
N0025183,junction,main,378.31243896484375,374.12969488056393,4.182744084279818,2.6281980959601583,vortex,1,1.0,E0025544
N0015776,junction,main,347.2303161621094,339.95179561093477,7.2785205511746085,2.626251143255786,vortex,1,1.0,E0015735
N0000070,junction,sub main,417.50701904296875,412.97629319060115,4.5307258523675955,2.6252504100623923,vortex,1,1.0,E0002207
N0048180,junction,trunk main,495.3838195800781,491.2099111140206,4.173908466057526,2.6213117726336463,vortex,1,1.0,E0048100
N0036794,junction,main,338.3651428222656,334.0318536191722,4.333289203093443,2.6182228267551295,vortex,1,1.0,E0036832
N0010732,junction,main,341.9222412109375,337.56505266290924,4.357188548028262,2.6179506463106463,vortex,1,1.0,E0010957
N0015649,junction,main,323.6831970214844,319.46472788877855,4.21846913270582,2.615462653695886,vortex,1,1.0,E0015633
N0030915,junction,main,382.49542236328125,378.31247125489034,4.18295110839091,2.611933258957606,vortex,1,1.0,E0031182
N0015911,junction,main,391.6855163574219,387.17632981702536,4.509186540396513,2.611377859725849,vortex,1,1.0,E0015804
N0031845,junction,main,384.7492980957031,378.58801899605453,6.1612790996485955,2.608274085117557,vortex,1,1.0,E0032092
N0030148,junction,sub main,390.533447265625,384.82912815978295,5.704319105842046,2.607849838085883,vortex,1,1.0,E0030423
N0033918,junction,main,388.97955322265625,384.7606057188768,4.218947503779475,2.605245111200702,vortex,1,1.0,E0034102
N0021873,junction,sub main,366.2677917480469,354.34673869903423,11.921053049012642,2.6028169753610655,vortex,1,1.0,E0021873
N0034350,junction,main,388.9788513183594,384.8013978749855,4.1774534433738495,2.6019394890827243,vortex,1,1.0,E0034533
N0024322,junction,main,378.9559631347656,374.772938390093,4.18302474467265,2.5999620005326847,vortex,1,1.0,E0024533
N0009624,junction,lateral,340.0666809082031,335.7634590644164,4.30322184378673,2.5996275115451226,vortex,1,1.0,E0009930
N0039888,junction,main,410.7723693847656,406.62413722221123,4.148232162554393,2.5972344012993176,vortex,1,1.0,E0039795
N0012354,junction,main,334.51611328125,329.60792590412467,4.90818737712533,2.5970720487025574,vortex,1,1.0,E0012657
N0016099,junction,main,351.09747314453125,345.37733830573086,5.720134838800391,2.5969583233795106,vortex,1,1.0,E0015978
N0009765,junction,lateral,338.61700439453125,334.3315848375921,4.285419556939132,2.5959753181165297,vortex,1,1.0,E0010094
N0040541,junction,main,346.6644592285156,335.23525509750255,11.42920413101308,2.5906424124592604,vortex,1,1.0,E0040484
N0033676,junction,main,383.01885986328125,378.56457930597145,4.454280557309801,2.5900014094895027,vortex,1,1.0,E0033866
N0018080,junction,lateral,360.3996276855469,353.6094294870865,6.790198198460359,2.5899129499292144,vortex,1,1.0,E0017986
N0014695,junction,main,334.7789611816406,329.7449948743887,5.033966307251944,2.5860477596158944,vortex,1,1.0,E0014781
N0011123,junction,main,422.66766357421875,416.0845374260531,6.583126148165661,2.583661454785215,vortex,1,1.0,E0011328
N0029252,junction,lateral,373.5571594238281,369.24906263253285,4.30809679129527,2.5831184209814637,vortex,1,1.0,E0029568
N0049183,junction,lateral,492.94183349609375,487.12480000551943,5.8170334905743175,2.582870491938422,vortex,1,1.0,E0049045
N0013164,junction,lateral,343.0179748535156,338.85032236548824,4.167652488027386,2.5786056259074144,vortex,1,1.0,E0013337
N0040017,junction,main,406.88568115234375,402.1361325198246,4.749548632519122,2.577807340383856,vortex,1,1.0,E0039954
N0035043,junction,main,380.6419677734375,376.27700986713427,4.364957906303232,2.577629938622408,vortex,1,1.0,E0035196
N0017444,junction,sub main,353.80108642578125,348.7640391302072,5.037047295574041,2.577619869748844,vortex,1,1.0,E0017281
N0000645,junction,main,330.8748474121094,326.5967050747861,4.278142337323288,2.577205252036549,vortex,1,1.0,E0002488
N0005979,junction,trunk main,344.990966796875,340.2320001542729,4.758966642602104,2.5755169866076812,vortex,1,1.0,E0006242
N0027123,junction,sub main,385.893798828125,381.1757320716555,4.718066756469511,2.5753581746083114,vortex,1,1.0,E0027570
N0038586,junction,main,404.8070373535156,400.510429036853,4.296608316662628,2.574717850042134,vortex,1,1.0,E0038509
N0026889,junction,main,373.95843505859375,369.7397706366343,4.218664421959431,2.574656999503759,vortex,1,1.0,E0027244
N0034216,junction,sub main,362.04248046875,355.8322849777494,6.210195491000604,2.571530851794023,vortex,1,1.0,E0034393
N0043499,junction,main,427.5333251953125,423.25155320496043,4.28177199035207,2.5691621270702854,vortex,1,1.0,E0043406
N0036823,junction,sub main,345.126220703125,338.2690496546944,6.857171048430587,2.568831189105481,vortex,1,1.0,E0036911
N0047155,junction,lateral,445.92608642578125,441.79323982278135,4.132846602999905,2.567432978908755,vortex,1,1.0,E0047038
N0048207,junction,main,498.2704162597656,494.14930361044776,4.121112649317865,2.565691334954181,vortex,1,1.0,E0048049
N0047483,junction,lateral,426.42877197265625,422.1931845922716,4.235587380384629,2.5649736696295804,vortex,1,1.0,E0047314
N0040738,junction,main,343.5989990234375,338.6599619901133,4.939037033324212,2.5636183692937493,vortex,1,1.0,E0040609
N0032797,junction,sub main,334.4549865722656,327.05386770957944,7.4011188626861895,2.559946170252431,vortex,1,1.0,E0033014
N0031997,junction,main,370.45233154296875,365.9749309370786,4.477400605890125,2.559677165065466,vortex,1,1.0,E0032285
N0035778,junction,main,395.3890075683594,391.08175876857143,4.307248799787942,2.557315655001503,vortex,1,1.0,E0035886
N0006042,junction,main,342.0755920410156,335.481828494893,6.593763546122602,2.5561882818061576,vortex,1,1.0,E0006272
N0019670,junction,lateral,354.4891357421875,349.96319960374643,4.525936138441068,2.554071870989901,vortex,1,1.0,E0019628
N0019314,junction,main,361.32647705078125,357.18817449576215,4.138302555019095,2.552340742212266,vortex,1,1.0,E0019339
N0011908,junction,main,350.0990295410156,345.79783595713144,4.301193583884185,2.551719057995683,vortex,1,1.0,E0012244
N0010378,junction,lateral,336.6053771972656,327.7279022011907,8.877474996074909,2.5513349655312823,vortex,1,1.0,E0010651
N0023985,junction,lateral,389.41070556640625,385.28707212861735,4.123633437788897,2.5505839263586836,vortex,1,1.0,E0024261
N0046314,junction,main,438.4527282714844,432.4481219073822,6.004606364102187,2.5503967890516606,vortex,1,1.0,E0046212
N0004748,junction,sub main,334.31256103515625,323.77342832684184,10.539132708314412,2.5491449895180267,vortex,1,1.0,E0005042
N0027229,junction,main,382.4149169921875,377.24806375116907,5.16685324101843,2.548403769130175,vortex,1,1.0,E0027685
N0020606,junction,main,369.6475524902344,365.2822932104043,4.36525927983007,2.5481465370540377,vortex,1,1.0,E0020613
N0008510,junction,sub main,341.85040283203125,331.1281981520895,10.72220467994174,2.5468183399593727,vortex,1,1.0,E0008692
N0008286,junction,main,339.475341796875,335.06489141939926,4.41045037747574,2.541958028973397,vortex,1,1.0,E0008491
N0029615,junction,sub main,372.3863220214844,364.8548198192893,7.5315022021950995,2.5416604464184616,vortex,1,1.0,E0029966
N0006974,junction,main,339.82958984375,334.587308758239,5.242281085511024,2.5370209491592846,vortex,1,1.0,E0007297
N0037807,junction,sub main,411.80303955078125,404.56987503354304,7.233164517238208,2.5364170157942567,vortex,1,1.0,E0037817
N0010189,junction,lateral,335.3319091796875,331.2452959491108,4.086613230576688,2.535196309846242,vortex,1,1.0,E0010478
N0008779,junction,main,332.7555847167969,327.4070780675167,5.348506649280182,2.5339819028400257,vortex,1,1.0,E0009042
N0032173,junction,main,345.129638671875,339.20598019882334,5.92365847305166,2.533450537777412,vortex,1,1.0,E0032517
N0035110,junction,main,361.7951965332031,357.70674580473377,4.088450728469354,2.532739424302463,vortex,1,1.0,E0035286
N0035534,junction,main,361.8320007324219,357.74932514244585,4.08267558997602,2.531839162764129,vortex,1,1.0,E0035695
N0037055,junction,main,369.4593200683594,365.0211150679331,4.438205000426251,2.5312207059468506,vortex,1,1.0,E0037167
N0014662,junction,main,346.5584716796875,342.1376713938004,4.420800285887083,2.5300202920217316,vortex,1,1.0,E0014731
N0022531,junction,main,348.5456237792969,344.25751137841934,4.288112400877537,2.529110948194216,vortex,1,1.0,E0022665
N0009490,junction,main,445.8444519042969,436.23451819879784,9.609933705499031,2.5280838173146662,vortex,1,1.0,E0009716
N0026341,junction,main,381.5077819824219,377.4313187908836,4.0764631915382665,2.525999112534862,vortex,1,1.0,E0026611
N0034826,junction,main,385.5540466308594,381.14797475815544,4.406071872703933,2.5251938638357956,vortex,1,1.0,E0035115
N0032616,junction,main,383.3507995605469,379.2755715888112,4.075227971735671,2.523049747148491,vortex,1,1.0,E0032829
N0012293,junction,sub main,408.0755920410156,403.63422478830006,4.441367252715565,2.522201278676903,vortex,1,1.0,E0012615
N0002468,junction,sub main,314.55908203125,303.35583869051163,11.203243340738368,2.520616122250999,vortex,1,1.0,E0003515
N0032210,junction,sub main,339.0118713378906,334.1259555869079,4.885915750982747,2.5181211190935073,vortex,1,1.0,E0032528
N0014028,junction,lateral,340.34661865234375,336.2771195195182,4.06949913282557,2.516639631845237,vortex,1,1.0,E0014080
N0007423,junction,lateral,330.6535339355469,326.5352053859299,4.11832854961699,2.5160062722104612,vortex,1,1.0,E0007959
N0021747,junction,main,366.9902038574219,361.1907806461566,5.799423211265264,2.5153584344134856,vortex,1,1.0,E0021752
N0005024,junction,main,396.13165283203125,391.83068003342646,4.300972798604789,2.513161462032599,vortex,1,1.0,E0005267
N0018206,junction,sub main,358.533935546875,354.38880228241925,4.145133264455751,2.5127090061887998,vortex,1,1.0,E0018129
N0013256,junction,main,331.619140625,323.7501820964175,7.868958528582482,2.5117468405537124,vortex,1,1.0,E0013471
N0022310,junction,sub main,387.0220031738281,380.72834546992874,6.293657703899385,2.506863019322907,vortex,1,1.0,E0022457
N0019198,junction,main,357.77581787109375,352.0752178257986,5.700600045295175,2.5061702274819027,vortex,1,1.0,E0019135
N0025697,junction,sub main,371.43316650390625,364.545119012584,6.888047491322254,2.504892698019148,vortex,1,1.0,E0026157
N0019358,junction,main,355.33551025390625,349.49464772644285,5.8408625274634005,2.5003219677130915,vortex,1,1.0,E0019426
N0038027,junction,main,344.5928039550781,340.06443117692396,4.528372778154164,2.499199331462023,vortex,1,1.0,E0038019
N0045697,junction,main,438.51910400390625,434.4532414778673,4.065862526038927,2.49879173926206,vortex,1,1.0,E0045715
N0017681,junction,sub main,357.4621276855469,352.8485989679629,4.613528717583961,2.4965974003629867,vortex,1,1.0,E0017555
N0021928,junction,main,350.68377685546875,343.2611795205824,7.422597334886348,2.493923014324764,vortex,1,1.0,E0021953
N0007550,junction,main,340.34466552734375,335.7458951581647,4.598770369179022,2.4901706467973668,vortex,1,1.0,E0008020
N0043217,junction,sub main,437.1277770996094,426.49733124305925,10.630445856550125,2.4882508374994927,vortex,1,1.0,E0043190
N0003662,junction,sub main,335.4074401855469,329.3009492494393,6.106490936107548,2.48793129897399,vortex,1,1.0,E0004008
N0048925,junction,main,494.1971435546875,489.32784139836195,4.869302156325546,2.48694932976656,vortex,1,1.0,E0048794
N0008740,junction,lateral,340.5263671875,336.4413780804674,4.084989107032584,2.4850053849306164,vortex,1,1.0,E0008964
N0009835,junction,lateral,326.14373779296875,321.5785989260066,4.565138866962172,2.484939264030345,vortex,1,1.0,E0010153
N0007517,junction,sub main,329.6455383300781,323.5325716978604,6.112966632217706,2.483880906324373,vortex,1,1.0,E0007999
N0004454,junction,main,396.021240234375,391.56615603541246,4.455084198962538,2.4833894573265525,vortex,1,1.0,E0004775
N0035902,junction,main,381.56585693359375,377.20778473409126,4.358072199502487,2.4766179900148586,vortex,1,1.0,E0035973
N0042087,junction,main,419.5296630859375,415.49323132944465,4.036431756492846,2.475684403541038,vortex,1,1.0,E0041933
N0016320,junction,main,346.1202392578125,340.709838767171,5.410400490641507,2.4754010292651856,vortex,1,1.0,E0016174
N0011618,junction,main,341.874267578125,337.8490124529662,4.025255125158822,2.4731637280500536,vortex,1,1.0,E0011821
N0021696,junction,main,383.947509765625,378.46852447181203,5.478985293812968,2.4728002484023364,vortex,1,1.0,E0021701
N0010367,junction,main,333.9684143066406,328.49102746310206,5.477386843538568,2.4702157790242723,vortex,1,1.0,E0010635
N0000059,outfall,trunk main,338.3779296875,325.3891236978643,12.988805989635694,2.469526753086768,vortex,1,1.0,E0000059
N0036723,junction,main,369.45452880859375,364.70651888556523,4.748009923028519,2.469320453508203,vortex,1,1.0,E0036816
N0038069,junction,lateral,404.8320007324219,399.7354495712881,5.096551161133789,2.467106999103237,vortex,1,1.0,E0038072
N0030210,junction,sub main,371.5933837890625,365.2624624622591,6.330921326803377,2.466030566231723,vortex,1,1.0,E0030521
N0009949,junction,sub main,344.1217041015625,336.05017888417086,8.071525217391638,2.4645770909688736,vortex,1,1.0,E0010350
N0018715,junction,trunk main,367.8510437011719,363.79371443913766,4.057329262034216,2.4638550524849734,vortex,1,1.0,E0018624
N0022692,junction,main,377.3518981933594,373.112652673889,4.239245519470387,2.4619930625277107,vortex,1,1.0,E0022834
N0026507,junction,sub main,388.7952880859375,383.8556941852217,4.939593900715806,2.461218065155606,vortex,1,1.0,E0026865
N0004412,junction,sub main,436.2267761230469,431.4596240147762,4.767152108270693,2.460837698274986,vortex,1,1.0,E0004707
N0030094,junction,main,385.3172912597656,381.2575256290475,4.059765630718118,2.460658827008615,vortex,1,1.0,E0030391
N0014683,junction,main,340.5347595214844,335.01281222771365,5.521947293770722,2.46032125509106,vortex,1,1.0,E0014752
N0021534,junction,main,365.8370361328125,360.84839764339176,4.988638489420737,2.4592214341081444,vortex,1,1.0,E0021520
N0025728,chamber,lateral,378.2464599609375,374.2383414694567,4.008118491480786,2.456398520768346,vortex,1,1.0,E0025480
N0043789,junction,main,439.8956604003906,435.6347546195533,4.260905780837334,2.4556151984457983,vortex,1,1.0,E0043838
N0035542,junction,main,379.4076843261719,373.99981543852664,5.407868887645236,2.4546980304842805,vortex,1,1.0,E0035704
N0002644,junction,lateral,316.3545227050781,312.0748537759982,4.279668929079946,2.450556737949796,vortex,1,1.0,E0003585
N0023686,junction,sub main,381.2033386230469,371.90729524001426,9.296043383032611,2.448993747337056,vortex,1,1.0,E0024078
N0045554,junction,main,450.2558898925781,444.95517163713333,5.300718255444792,2.4484967794744534,vortex,1,1.0,E0045624
N0048244,junction,main,482.795166015625,477.8482953572434,4.946870658381613,2.4462813201823224,vortex,1,1.0,E0048099
N0026456,junction,main,345.396484375,340.14104775402825,5.25543662097175,2.4447725402771425,vortex,1,1.0,E0026787
N0011731,junction,sub main,402.2842712402344,394.9818056040168,7.302465636217562,2.4429456910397676,vortex,1,1.0,E0012062
N0026115,junction,main,378.53387451171875,374.46952041324244,4.064354098476315,2.4423481837632153,vortex,1,1.0,E0026336
N0018356,junction,lateral,364.39288330078125,359.8926385087236,4.500244792057629,2.440747907550872,vortex,1,1.0,E0018337
N0014886,junction,lateral,350.6716003417969,346.53246132171546,4.139139020081416,2.4397319221786233,vortex,1,1.0,E0014942
N0022515,junction,main,350.9993896484375,344.36087498585965,6.6385146625778475,2.4363637992233294,vortex,1,1.0,E0022644
N0037608,junction,lateral,396.8864440917969,392.7683244261553,4.118119665641586,2.4334943871432415,vortex,1,1.0,E0037625
N0045584,junction,main,441.0146789550781,436.9173652745533,4.097313680524849,2.4302986526498103,vortex,1,1.0,E0045619
N0028394,junction,sub main,388.33306884765625,382.88875023767923,5.444318609977017,2.430063972116841,vortex,1,1.0,E0028722
N0018649,junction,main,361.80401611328125,357.8176476692907,3.986368443990557,2.4292789172486664,vortex,1,1.0,E0018545
N0044617,junction,main,446.4391784667969,442.4565635466959,3.982614920100957,2.4262418652367614,vortex,1,1.0,E0044725
N0006890,junction,trunk main,345.76300048828125,341.14550828401553,4.617492204265716,2.424334698245616,vortex,1,1.0,E0007171
N0008258,junction,sub main,332.4644775390625,328.436003197201,4.028474341861511,2.4242310452729043,vortex,1,1.0,E0008488
N0048496,junction,main,481.71771240234375,477.598060569459,4.119651832884756,2.422535607781583,vortex,1,1.0,E0048372
N0021746,junction,lateral,365.98065185546875,361.2754509831451,4.705200872323644,2.4190741633392463,vortex,1,1.0,E0021734
N0045125,junction,main,433.2050476074219,429.1315971771271,4.07345043029477,2.4176623589585233,vortex,1,1.0,E0045144
