PLOT_ID,CLASS,CAT,Q_ADF_M3D,N_PROP,WHY
1124170,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124171,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124172,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124174,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124179,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124183,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124184,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124185,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124186,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124187,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124188,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124189,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124190,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124193,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124194,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124195,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124202,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124203,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124204,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124205,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124206,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124207,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124214,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124227,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124228,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124232,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124234,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124235,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124236,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124238,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124246,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124249,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124250,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124252,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124253,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124263,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124265,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124266,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124267,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124348,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124353,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124374,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124375,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124380,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124384,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124389,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124392,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124420,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124435,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124474,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124518,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124550,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124679,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124691,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124701,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124888,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124915,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124932,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124950,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124972,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1124995,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1125023,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1125045,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1125046,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1125047,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1125062,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1125071,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1125360,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1125389,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1125391,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1125434,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1125541,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1125543,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1125565,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1125568,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1125586,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1125606,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1125611,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1125612,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1125613,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1125614,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1125615,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1125627,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1125629,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1125630,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1125631,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1125644,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1125650,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1125652,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1125945,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1126026,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1126027,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1126041,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1126526,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1126547,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1126548,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1126589,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1126622,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1126671,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1126676,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1126741,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1126745,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1126747,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1126752,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1126765,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1126906,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1126908,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1126911,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1126954,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1127011,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1127023,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1127031,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1127032,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1127033,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1127034,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1127104,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1127105,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1127111,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1127229,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1127242,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1127274,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1127298,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1127314,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1127315,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1127443,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1127444,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1127445,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1127517,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1127542,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1127574,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1127575,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1127576,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1127577,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1127628,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1127657,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1127658,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1127804,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1127813,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1127857,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1127858,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128064,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128065,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128072,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128075,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128079,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128146,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128153,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128166,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128168,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128218,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128235,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128236,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128237,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128239,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128254,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128312,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128350,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128365,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128424,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128429,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128462,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128467,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128499,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128526,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128531,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128533,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128536,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128545,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128705,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128706,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128713,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128714,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128729,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128730,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128731,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128759,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128811,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128812,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128814,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128815,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128816,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128817,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128818,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128822,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128834,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128852,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128853,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128854,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128863,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128901,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128902,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128908,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128934,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128935,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128936,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128938,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1128939,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129013,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129022,B,agricultural,0.0,0.0,no wastewater load (SERVICE_PCL)
1129065,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129066,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129095,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129096,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129102,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129104,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129105,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129106,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129107,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129111,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129126,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129137,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129170,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129200,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129210,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129211,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129223,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129247,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129285,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129306,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129326,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129374,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129465,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129477,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129483,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129496,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129619,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129625,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129626,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129680,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129683,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129693,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129714,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129720,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129741,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129758,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129795,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129803,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129804,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129807,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129813,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129822,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129826,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129828,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129840,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129854,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129889,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129907,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129945,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1129990,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1130001,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1130004,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1130009,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1130024,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1130035,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1130044,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1130058,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1130067,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1130079,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1130134,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1130135,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1130155,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1130175,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1130176,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1130209,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1130214,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1130217,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1130218,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1130235,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1130236,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1130291,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1130306,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1130345,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1130370,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1130371,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1130374,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1130406,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1130453,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1130469,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1130520,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1130626,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1130665,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1130672,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1130673,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1130689,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1130722,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1130749,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1130791,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1130797,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1130798,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1130809,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132045,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132070,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132096,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132097,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132103,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132108,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132109,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132115,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132116,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132136,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132138,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132139,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132140,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132144,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132148,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132149,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132156,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132176,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132251,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132252,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132254,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132255,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132256,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132257,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132258,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132259,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132260,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132261,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132262,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132263,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132264,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132265,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132277,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132287,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132288,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132289,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132293,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132294,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132302,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132312,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132314,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132315,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132317,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132318,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132320,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132323,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132329,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132334,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132335,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132339,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132340,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132342,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132343,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132344,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132345,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132346,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132348,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132349,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132350,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132351,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132355,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132358,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132359,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132360,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132362,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132366,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132367,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132370,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132373,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132375,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132381,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132384,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132386,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132388,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132392,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132393,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132404,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132405,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132406,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132410,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132411,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132418,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132420,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132424,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132427,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132429,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132430,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132433,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132437,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132438,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132439,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132442,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132443,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132444,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132445,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132446,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132447,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132449,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132450,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132451,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132456,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132457,P,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132464,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
1132465,B,none,0.0,0.0,no wastewater load (SERVICE_PCL)
