PLOT_ID,SID,Q_AVG_M3D,N_PROP,IN_BND,SET_ID,NAME,SYSTEM,WORKS,BOTH
1116796,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116797,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116798,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116799,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116800,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116801,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116802,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116803,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116804,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116805,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116806,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116807,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116808,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116809,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116810,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116811,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116812,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116813,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116814,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116815,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116816,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116817,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116818,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116819,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116820,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116821,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116822,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116823,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116824,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116825,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116826,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116827,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116828,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116829,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116830,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116831,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116832,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116833,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116834,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116835,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116836,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116837,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116838,18,2.49873626323658,4.434,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116839,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116840,18,2.49873626323658,4.434,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116841,18,2.49873626323658,4.434,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116842,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116843,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116844,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116845,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116846,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116847,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116848,18,5.096377806443639,1.53,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116849,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116850,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116851,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116852,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116853,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116854,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116855,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116856,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116857,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116858,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116859,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116860,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116861,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116862,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116863,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116864,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116865,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116866,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116867,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116868,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116869,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116870,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116871,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116872,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116873,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116874,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116875,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116876,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116877,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116878,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116879,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116880,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116881,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116882,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116883,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116884,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116885,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116886,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116887,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116888,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116889,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116890,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116891,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116892,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116893,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116894,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116895,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116896,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116897,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116898,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116899,18,2.49873626323658,4.434,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116900,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116901,18,2.49873626323658,4.434,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116902,18,2.49873626323658,4.434,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116903,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116904,18,5.096377806443639,1.53,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116905,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116906,18,2.49873626323658,4.434,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116907,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116908,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116909,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116910,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116911,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116912,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116913,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116914,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116915,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116916,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116917,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116918,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116919,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116920,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116921,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116922,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116923,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116924,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116925,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116926,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116927,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116928,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116929,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116930,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116931,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116932,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116933,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116934,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116935,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116936,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116937,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116938,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116939,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116940,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116941,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116942,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116943,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116944,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116945,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116946,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116947,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116948,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116949,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116950,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116951,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116952,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116953,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116954,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116955,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116956,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116957,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116958,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116959,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116960,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116961,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116962,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116963,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116964,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116965,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116966,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116967,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116968,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116969,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116970,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116971,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116972,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116973,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116974,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116975,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116976,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116977,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116978,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116979,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116980,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116981,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116982,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116983,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116984,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116985,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116986,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116987,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116988,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116989,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116990,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116991,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116992,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116993,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116994,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116995,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116996,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116997,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116998,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1116999,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117000,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117001,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117002,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117003,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117004,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117005,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117006,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117007,18,1.690619934530839,3.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117008,18,4.07257388656447,2.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117009,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117010,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117011,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117012,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117013,18,5.096377806443639,1.53,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117014,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117015,18,1.483216,2.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117016,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117017,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117018,18,5.096377806443639,1.53,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117019,18,5.096377806443639,1.53,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117020,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117021,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117022,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117023,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117024,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117025,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117026,18,5.096377806443639,1.53,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117027,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117028,18,1.483216,2.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117029,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117030,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117031,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117032,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117033,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117034,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117035,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117036,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117037,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117038,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117039,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117040,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117041,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117042,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117043,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117044,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117045,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117046,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117047,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117048,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117049,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117050,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117051,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117052,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117053,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117054,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117055,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117056,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117057,18,0.741608,1.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117058,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117059,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117060,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117061,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117062,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117063,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117064,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117065,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117066,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117067,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117068,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117069,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117070,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117071,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117072,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117073,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117074,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117075,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117076,18,0.0,0.0,1,S018,AL TAYYEB (P.A.),central,central STP,0
1117077,18,1.079781248,1.456,1,S018,AL TAYYEB (P.A.),central,central STP,0
