EDGE_UID,US_NODE,DS_NODE,TIER,LEN_M,SRC,CONFIDENCE,STAGE,QADF_M3D,N_PROP,QINF_LS,PF,PF_METH,QPK_LS,UPSTR_KM,ON_WADI_M,ON_DUAL_M,CROSS_ID,DN,MATERIAL,SLOPE_LAID,SLOPE_MIN,GRAD_BY,SIZED_BY,CLEAN_BY,TAU_PA,INV_UP,INV_DN,US_DEPTH,DS_DEPTH,COVER_US,COVER_DN,V_PK_MS,DOD_PK,RET_MIN,PAST_CAP,CAP_EXIT,CAP_LEN_M,TIE_TYPE,PACKAGE,PHASE
E0038935,N0039182,N0039183,lateral,73.17103251970687,auto_block,provisional,s5c_flows,3.2393,4.368,0.001214,3.6221,held,0.137016,0.1457,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,356.73839116638703,356.3725360037885,2.334545845331718,2.5707318184770998,2.084545845331718,2.3207318184770998,0.19588522967978747,0.061051764906073364,6.225672097152599,0,,0.0,none,P496,1
E0038936,N0039183,N0039015,lateral,11.180339887498949,auto_block,provisional,s5c_flows,5.3989,7.28,0.001824,3.6221,held,0.22816,0.2189,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,356.3725360037885,356.31663430435106,2.5707318184770998,2.555985324555195,2.3207318184770998,2.305985324555195,0.2315198450625393,0.07698436655310356,0.8048510833904872,0,,0.0,none,P496,1
E0038937,N0039184,N0039185,lateral,20.566787550599383,auto_block,provisional,s5c_flows,26.9945,36.4,0.003839,3.6221,held,1.135519,0.4607,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,357.4825296800849,357.3796957423319,3.1048421460869804,2.983921201027499,2.8548421460869804,2.733921201027499,0.3847114110427469,0.1629756905220348,0.89100500445489,0,,0.0,none,P496,1
E0038938,N0039185,N0039186,lateral,48.02082881417188,auto_block,provisional,s5c_flows,28.0743,37.856,0.00401,3.6221,held,1.180957,0.4812,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,357.3796957423319,357.139591598261,2.983921201027499,3.0092121126764937,2.733921201027499,2.7592121126764937,0.38937607381379086,0.1660714273865876,2.0554605193477045,0,,0.0,none,P496,1
E0038939,N0039186,N0039187,lateral,10.44030650891055,auto_block,provisional,s5c_flows,29.1541,39.312,0.004411,3.6221,held,1.226625,0.5293,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,357.139591598261,357.0873900657165,3.0092121126764937,2.945843576861648,2.7592121126764937,2.695843576861648,0.39393350661183046,0.16912560544632166,0.44171187665257833,0,,0.0,none,P496,1
E0038940,N0039187,N0039188,lateral,10.770329614269007,auto_block,provisional,s5c_flows,30.2339,40.768,0.004498,3.6221,held,1.271979,0.5397,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,357.0873900657165,357.0335384176451,2.945843576861648,2.8642276956361457,2.695843576861648,2.6142276956361457,0.39833786028110235,0.17210525133757765,0.4506362850984719,0,,0.0,none,P496,1
E0038941,N0039188,N0038998,lateral,53.41762889633781,auto_block,provisional,s5c_flows,32.3934,43.68,0.004587,3.6221,held,1.362603,0.5505,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,357.0335384176451,356.7664502731634,2.8642276956361457,2.942320478789725,2.6142276956361457,2.692320478789725,0.40680337608848427,0.1779107268949715,2.1885113724948897,0,,0.0,none,P496,1
E0038942,N0039189,N0039190,lateral,20.591260281974,auto_block,provisional,s5c_flows,0.0,0.0,0.0,3.6221,held,0.0,0.0,0.0,0.0,,200,PVC-U,0.5,0.5,cover_min,minimum,tractive,1.0,341.950725249182,341.8477689477722,1.5509227000367218,1.756051853009069,1.3009227000367218,1.506051853009069,0.0,0.0,0.0,0,,0.0,none,P430,1
E0038943,N0039190,N0039191,lateral,8.48528137423857,auto_block,provisional,s5c_flows,0.0,0.0,0.000172,3.6221,held,0.000172,0.0206,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,341.8477689477722,341.805342540901,1.756051853009069,1.9031230352708803,1.506051853009069,1.6531230352708803,0.014451224648068162,0.003992110023325807,9.78611568786419,0,,0.0,none,P430,1
E0038944,N0039191,N0039021,lateral,16.1245154965971,auto_block,provisional,s5c_flows,0.0,0.0,0.000242,3.6221,held,0.000242,0.0291,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,341.805342540901,341.724719963418,1.9031230352708803,1.8931694408788644,1.6531230352708803,1.6431694408788644,0.01706828674002048,0.004486558450177841,15.745102542316587,0,,0.0,none,P430,1
E0038945,N0039192,N0039193,lateral,4.123105625617661,auto_block,provisional,s5c_flows,0.0,0.0,0.0,3.6221,held,0.0,0.0,0.0,0.0,,200,PVC-U,1.0,0.5,table11,minimum,tractive,1.0,342.9298889160156,342.88865785975946,1.5500000000000114,1.590193458599913,1.3000000000000114,1.340193458599913,0.0,0.0,0.0,0,,0.0,none,P430,1
E0038946,N0039193,N0039194,lateral,18.384776310850235,auto_block,provisional,s5c_flows,0.0,0.0,3.4e-05,3.6221,held,3.4e-05,0.0041,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,342.88865785975946,342.7967339782052,1.590193458599913,1.652179596013525,1.340193458599913,1.402179596013525,0.005898365752775962,0.0024612262062051193,51.94878570728896,0,,0.0,none,P430,1
E0038947,N0039194,N0039195,lateral,6.708203932499369,auto_block,provisional,s5c_flows,0.0,0.0,0.000188,3.6221,held,0.000188,0.0225,0.0,0.0,,200,PVC-U,0.6,0.5,table11,minimum,tractive,1.0,342.7967339782052,342.75648475461026,1.652179596013525,1.6754610461709945,1.402179596013525,1.4254610461709945,0.016012507479477734,0.003955935096775359,6.982254279554978,0,,0.0,none,P430,1
E0038948,N0039195,N0039196,lateral,37.48332962798263,auto_block,provisional,s5c_flows,0.0,0.0,0.000243,3.6221,held,0.000243,0.0292,0.0,0.0,,200,PVC-U,0.65,0.5,ground,minimum,tractive,1.0,342.75648475461026,342.51284311202835,1.6754610461709945,1.5550584992997756,1.4254610461709945,1.3050584992997756,0.018610994591071243,0.004246520815577387,33.567371018746734,0,,0.0,none,P430,1
E0038949,N0039196,N0039021,lateral,25.709920264364882,auto_block,provisional,s5c_flows,5.0964,1.53,0.000556,3.6221,held,0.214209,0.0667,0.0,0.0,,200,PVC-U,1.75,0.5,cover_min,minimum,tractive,1.0,342.49906882169097,342.04914521706456,1.568832789637156,1.568744187232312,1.318832789637156,1.318744187232312,0.3485321420295086,0.05594836087477276,1.229438032824155,0,,0.0,none,P430,1
E0038950,N0039197,N0039198,lateral,24.166091947189145,auto_block,provisional,s5c_flows,0.0,0.0,0.0,3.6221,held,0.0,0.0,0.0,0.0,,200,PVC-U,4.0,0.5,cover_min,minimum,tractive,1.0,341.8389887472202,340.8723450693326,1.84658864535794,1.8503111806674042,1.59658864535794,1.6003111806674042,0.0,0.0,0.0,0,,0.0,none,P430,1
E0038951,N0039198,N0039022,lateral,15.0,auto_block,provisional,s5c_flows,0.0,0.0,0.000201,3.6221,held,0.000201,0.0242,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,340.8723450693326,340.7973450693326,1.8503111806674042,1.7725096669955178,1.6003111806674042,1.5225096669955178,0.015603829783360798,0.004208384159771067,16.021707713486368,0,,0.0,none,P430,1
E0038952,N0039199,N0039200,main,21.400934559032695,auto_block,provisional,s5c_flows,11.2725,4.516,0.00747,3.6221,held,0.480043,0.8964,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,340.3599006141206,340.25289594132545,2.3366325890044095,2.5554231504714267,2.0866325890044095,2.3054231504714267,0.29398159537244595,0.10852419770478075,1.2132808592955058,0,,0.0,none,P430,1
E0038953,N0039200,N0039201,main,13.0,auto_block,provisional,s5c_flows,11.2725,4.516,0.007648,3.6221,held,0.480222,0.9178,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,340.25289594132545,340.18789594132545,2.5554231504714267,2.6494453672682994,2.3054231504714267,2.3994453672682994,0.2940163596848701,0.10854305812179163,0.7369204451714603,0,,0.0,none,P430,1
E0038954,N0039201,N0039202,main,15.556349186104045,auto_block,provisional,s5c_flows,11.2725,4.516,0.007757,3.6221,held,0.48033,0.9308,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,340.18789594132545,340.11011419539494,2.6494453672682994,2.8562554335113077,2.3994453672682994,2.6062554335113077,0.2940373303097132,0.10855443587006627,0.8817672441862143,0,,0.0,none,P430,1
E0038955,N0039202,N0039203,main,21.587033144922902,auto_block,provisional,s5c_flows,16.3689,6.046,0.007886,3.6221,held,0.694113,0.9463,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,340.11011419539494,340.00217902967034,2.8562554335113077,2.6166259019702807,2.6062554335113077,2.3666259019702807,0.330214547221626,0.12899474835309838,1.0895458385340102,0,,0.0,none,P430,1
E0038956,N0039203,N0039022,main,10.0,auto_block,provisional,s5c_flows,16.3689,6.046,0.008066,3.6221,held,0.694293,0.9679,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,340.00217902967034,339.95217902967033,2.6166259019702807,2.617675706657792,2.3666259019702807,2.367675706657792,0.3302413612033369,0.12901050909442363,0.5046813823058532,0,,0.0,none,P430,1
E0038957,N0039204,N0039027,sub main,41.49710648840746,draft,drafted,s5c_flows,981.9649,1313.068,0.182997,2.6558,merrimack,30.367533,21.9597,0.0,0.0,,315,HDPE,0.3,0.27,table11,minimum,velocity,1.0,341.1333589900704,341.0088676706052,11.232424701335844,11.390546391894816,10.867424701335844,11.025546391894816,0.7799386841347847,0.5503679709786897,0.8867600178605014,0,,0.0,none,P495,1
E0038958,N0039205,N0039206,lateral,24.473529546915508,draft,provisional,s5c_flows,1.0798,1.456,0.0,3.6221,held,0.045267,0.0,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,350.12440795898436,350.0020403112498,1.5500000000000114,2.087467745390825,1.3000000000000114,1.8374677453908248,0.13489621704043256,0.037230723305707175,3.0237479453778944,0,,0.0,none,P495,1
E0038959,N0039206,N0039027,lateral,83.36584158827263,draft,provisional,s5c_flows,4.0462,5.456,0.000204,3.6221,held,0.169832,0.0245,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,350.0020403112498,349.58521110330844,2.087467745390825,2.8142029591915616,1.8374677453908248,2.5642029591915616,0.21023816963749614,0.06729089703143384,6.608841275271791,0,,0.0,none,P495,1
E0038960,N0039207,N0039208,lateral,48.94863812077256,auto_road,derived,s5c_flows,1.4832,2.0,0.005972,3.6221,held,0.068152,0.7167,48.949,0.0,W11a-XG02930,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,347.5309222143962,347.28617902379233,2.1267315941975653,2.1975551070670463,1.8767315941975653,1.9475551070670463,0.1550878904764547,0.04463147904993428,5.260311639031966,0,,0.0,none,P495,1
E0038961,N0039208,N0039029,lateral,40.0974479718143,auto_road,derived,s5c_flows,1.4832,2.0,0.00638,3.6221,held,0.06856,0.7656,40.097,0.0,W11a-XG02931,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,347.28617902379233,347.08569178393327,2.1975551070670463,2.359681751222979,1.9475551070670463,2.109681751222979,0.15540145159278151,0.04475022814749327,4.30041542521396,0,,0.0,none,P495,1
E0038962,N0039209,N0039210,lateral,55.536316212908496,auto_road,derived,s5c_flows,2.2248,3.0,0.0,3.6221,held,0.09327,0.0,34.523,0.0,W11a-XG02932,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,351.26039428710936,350.9827127060448,1.5500000000000114,1.961623231455178,1.3000000000000114,1.711623231455178,0.17236266135897502,0.05134627366639491,5.370103147150929,0,,0.0,none,P495,1
E0038963,N0039210,N0039211,lateral,23.277720392436947,auto_road,derived,s5c_flows,4.4496,6.0,0.000463,3.6221,held,0.187003,0.0555,18.622,0.0,W11a-XG02933,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,350.9827127060448,350.86632410408265,1.961623231455178,1.8004849779485994,1.711623231455178,1.5504849779485994,0.21697877982934513,0.07030389007606427,1.7880181962759207,0,,0.0,none,P495,1
E0038964,N0039211,N0039212,lateral,33.70293588433181,auto_road,derived,s5c_flows,4.4496,6.0,0.000657,3.6221,held,0.187197,0.0788,22.979,0.0,W11a-XG02934,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,350.86632410408265,350.697809424661,1.8004849779485994,1.6716363761202615,1.5504849779485994,1.4216363761202615,0.21705239232783657,0.07033708688327092,2.587926316074784,0,,0.0,none,P495,1
E0038965,N0039212,N0039213,lateral,12.190950991328963,auto_road,derived,s5c_flows,5.9329,8.0,0.000938,3.6221,held,0.249658,0.1125,0.0,0.0,,200,PVC-U,0.95,0.5,ground,minimum,tractive,1.0,350.697809424661,350.5819953902434,1.6716363761202615,1.555455781631622,1.4216363761202615,1.305455781631622,0.297385424193554,0.06906578786768328,0.6832295734504713,0,,0.0,none,P495,1
E0038966,N0039213,N0039214,lateral,21.025064168474483,auto_road,derived,s5c_flows,6.6745,9.0,0.001039,3.6221,held,0.28085,0.1247,9.011,0.0,W11a-XG02935,200,PVC-U,5.3,0.5,cover_min,minimum,tractive,1.0,350.5736955138581,349.459367112929,1.5637556580168734,1.5640703870710126,1.3137556580168734,1.3140703870710126,0.5551035787741564,0.04907260348642975,0.6312654962792245,0,,0.0,none,P495,1
E0038967,N0039214,N0039215,lateral,31.590218583344743,auto_road,derived,s5c_flows,6.6745,9.0,0.001214,3.6221,held,0.281025,0.1457,30.086,0.0,W11a-XG02936,200,PVC-U,5.45,0.5,cover_min,minimum,tractive,1.0,349.1926062031083,347.47093929031604,1.830831296891688,1.8201678874183358,1.580831296891688,1.5701678874183358,0.560479462060598,0.048775568743387926,0.9393807957209701,0,,0.0,none,P495,1
E0038968,N0039215,N0039029,lateral,66.49164725304945,auto_road,derived,s5c_flows,6.6745,9.0,0.001478,3.6221,held,0.281289,0.1773,66.492,0.0,W11a-XG02937,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,347.47093929031604,347.13848105405077,1.8201678874183358,2.3068924811054785,1.5701678874183358,2.0568924811054785,0.24776364176460014,0.08474031783843786,4.472787504217632,0,,0.0,none,P495,1
E0038969,N0039216,N0039217,lateral,27.900592423433878,draft,drafted,s5c_flows,12.0081,16.192,0.001639,3.6221,held,0.50505,0.1967,27.901,0.0,W11a-XG02938,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,347.95060971110183,347.8111067489847,1.8276800838200415,1.8809403701559404,1.5776800838200415,1.6309403701559404,0.29875087787168153,0.11112548091583488,1.5565138319815328,0,,0.0,none,P495,1
E0038970,N0039217,N0039041,lateral,41.5999922018354,draft,drafted,s5c_flows,13.8295,18.648,0.001872,3.6221,held,0.58164,0.2246,40.059,0.0,W11a-XG02939,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,347.8111067489847,347.6031067879755,1.8809403701559404,2.4920470206182586,1.6309403701559404,2.2420470206182586,0.31237641294741253,0.11871181690170138,2.2195440328609046,0,,0.0,none,P495,1
E0038971,N0039218,N0039041,lateral,9.810380217350922,auto_road,derived,s5c_flows,0.0,0.0,0.0,3.6221,held,0.0,0.0,9.81,0.0,W11a-XG02940,200,PVC-U,0.5,0.5,cover_min,minimum,tractive,1.0,348.2940902603878,348.2450383593011,1.5521316634403206,1.850115449292673,1.3021316634403206,1.600115449292673,0.0,0.0,0.0,0,,0.0,none,P495,1
E0038972,N0039219,N0039220,trunk main,31.014925236724828,main_pipe,drafted,s5c_flows,6010.4459,7842.596,1.748812,2.133,merrimack,150.134193,209.8574,0.0,0.0,,800,GRP,0.15,0.085,table11,minimum,velocity,1.0,412.4028182114008,412.35629582354574,11.513258448755437,11.501370192079264,10.663258448755437,10.651370192079264,0.8802593866070181,0.3723968687233835,0.5872307963730372,0,,0.0,none,P411,1
E0038973,N0039220,N0039059,trunk main,49.58324628270618,main_pipe,drafted,s5c_flows,6010.4459,7842.596,1.74907,2.133,merrimack,150.134451,209.8885,0.0,0.0,,800,GRP,0.15,0.085,uniform,minimum,velocity,1.0,412.35629582354574,412.2819209541217,11.501370192079264,11.182617620097062,10.651370192079264,10.332617620097063,0.8802597885830603,0.37239721650439095,0.9387994871097375,0,,0.0,none,P411,1
E0038974,N0039221,N0039222,sub main,14.993205218365752,auto_road,derived,s5c_flows,483.5183,637.302,0.207132,2.8936,merrimack,16.400273,24.8558,0.0,0.0,,250,PVC-U,0.4,0.375,table11,dod,tractive,1.0,413.05131587537966,412.9913430545062,9.049361614854718,9.280782189634408,8.749361614854717,8.980782189634407,0.7474134642707891,0.5036410556892614,0.33433536534323766,0,,0.0,none,P411,1
E0038975,N0039222,N0039223,sub main,27.37760761988026,auto_road,derived,s5c_flows,484.5981,638.758,0.207257,2.8928,merrimack,16.43218,24.8708,0.0,0.0,,250,PVC-U,0.4,0.375,table11,minimum,tractive,1.0,412.9913430545062,412.8818326240267,9.280782189634408,9.662173723629564,8.980782189634407,9.362173723629564,0.7477735160297986,0.5042209514093927,0.6102027559814709,0,,0.0,none,P411,1
E0038976,N0039223,N0039224,sub main,83.89294156671737,auto_road,derived,s5c_flows,485.6779,640.214,0.207485,2.892,merrimack,16.464182,24.8982,0.0,0.0,,250,PVC-U,0.4,0.375,table11,minimum,tractive,1.0,412.8818326240267,412.5462608577598,9.662173723629564,10.475772833646431,9.362173723629564,10.17577283364643,0.7481338987024991,0.5048024125299833,1.8689377599432015,0,,0.0,none,P411,1
E0038977,N0039224,N0039059,sub main,64.52327515198455,auto_road,derived,s5c_flows,486.7577,641.67,0.208184,2.8912,merrimack,16.496646,24.9821,0.0,0.0,,250,PVC-U,0.4,0.375,table11,minimum,tractive,1.0,412.5462608577598,412.2881677571519,10.475772833646431,11.176370817066868,10.17577283364643,10.876370817066867,0.7484987276462807,0.5053921048335794,1.436726449197039,0,,0.0,none,P411,1
E0038978,N0039225,N0039226,main,79.99999999991621,draft,drafted,s5c_flows,44.5528,72.906,0.006847,3.6221,held,1.874614,0.8217,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,423.57565417662386,423.1756541766243,3.595946165173018,3.7117054425163474,3.345946165173018,3.4617054425163474,0.4480824228534073,0.2077562661792745,2.9756430186241527,0,,0.0,none,P399,1
E0038979,N0039226,N0039227,main,80.00000000013681,draft,drafted,s5c_flows,44.5528,72.906,0.007514,3.6221,held,1.875281,0.9017,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,423.1756541766243,422.7756541766236,3.7117054425163474,3.9734302960326318,3.4617054425163474,3.7234302960326318,0.44813036137412665,0.20779246891157438,2.975324700712401,0,,0.0,none,P399,1
E0038980,N0039227,N0039064,main,6.509750127732143,draft,drafted,s5c_flows,44.5528,72.906,0.008181,3.6221,held,1.875947,0.9817,0.0,0.0,,200,PVC-U,0.65,0.5,table11,minimum,tractive,1.0,422.7756541766236,422.73334080079337,3.9734302960326318,3.9934048046753787,3.7234302960326318,3.7434048046753787,0.4917353917513353,0.19477956610956854,0.22063865502092522,0,,0.0,none,P399,1
E0038981,N0039228,N0039229,lateral,70.00000000005846,auto_road,derived,s5c_flows,0.0,0.0,0.0,3.6221,held,0.0,0.0,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,424.6964599609375,424.3464599609372,1.5500000000000114,1.8225463867190683,1.3000000000000114,1.5725463867190683,0.0,0.0,0.0,0,,0.0,none,P399,1
E0038982,N0039229,N0039064,lateral,72.74329155281245,auto_road,derived,s5c_flows,0.0,0.0,0.000583,3.6221,held,0.000583,0.07,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,424.3464599609372,423.98274350317314,1.8225463867190683,2.7440021022956103,1.5725463867190683,2.4940021022956103,0.025530390765142158,0.006166662961199304,47.488039008090894,0,,0.0,none,P399,1
E0038983,N0039230,N0039231,lateral,70.00000000001006,auto_block,provisional,s5c_flows,3.3046,4.456,0.005104,3.6221,held,0.143641,0.6125,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,411.00959912777995,410.6595991277799,4.81107958315755,4.734138665188823,4.56107958315755,4.484138665188823,0.19896377883276534,0.062369762683724045,5.863713855412098,0,,0.0,none,P399,1
E0038984,N0039231,N0039232,lateral,70.00000000001006,auto_block,provisional,s5c_flows,4.7878,6.456,0.005687,3.6221,held,0.206405,0.6825,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,410.6595991277799,410.3095991277799,4.734138665188823,5.017335686673221,4.484138665188823,4.767335686673221,0.22408869832567238,0.0735394446269961,5.20627178159291,0,,0.0,none,P399,1
E0038985,N0039232,N0039233,lateral,70.00000000001006,auto_block,provisional,s5c_flows,4.7878,6.456,0.006271,3.6221,held,0.206988,0.7525,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,410.3095991277799,409.9595991277799,5.017335686673221,5.020045647610743,4.767335686673221,4.770045647610743,0.22429489345048018,0.07363416061324748,5.201485636695563,0,,0.0,none,P399,1
E0038986,N0039233,N0039234,lateral,70.00000000001006,auto_block,provisional,s5c_flows,6.271,8.456,0.006854,3.6221,held,0.269752,0.8225,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,409.9595991277799,409.60959912777986,5.020045647610743,5.204335198392016,4.770045647610743,4.954335198392016,0.24443421374696808,0.08312530662665543,4.772927033342956,0,,0.0,none,P399,1
E0038987,N0039234,N0039078,lateral,33.34072804389935,auto_block,provisional,s5c_flows,6.271,8.456,0.007437,3.6221,held,0.270335,0.8925,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,409.60959912777986,409.44289548756035,5.204335198392016,5.2767090046271505,4.954335198392016,5.0267090046271505,0.2446048587605401,0.08320776380730135,2.2717406495822985,0,,0.0,none,P399,1
E0038988,N0039235,N0039236,lateral,7.810249675906654,auto_block,provisional,s5c_flows,1.4832,2.0,0.001055,3.6221,held,0.063235,0.1266,0.0,0.0,,200,PVC-U,0.55,0.5,table11,minimum,tractive,1.0,412.9548830763967,412.91192670317923,1.9017453415720524,2.0437922909613917,1.6517453415720524,1.7937922909613917,0.15620761536181152,0.04223410731349894,0.8333193463729218,0,,0.0,none,P399,1
E0038989,N0039236,N0039237,lateral,22.360679774997898,auto_block,provisional,s5c_flows,1.4832,2.0,0.00112,3.6221,held,0.0633,0.1344,0.0,0.0,,200,PVC-U,0.55,0.5,uniform,minimum,tractive,1.0,412.91192670317923,412.7889429644167,2.0437922909613917,2.0884984418332806,1.7937922909613917,1.8384984418332806,0.15626212046786986,0.042253383574966136,2.3849541727330767,0,,0.0,none,P399,1
E0038990,N0039237,N0039078,lateral,24.041630560342615,auto_block,provisional,s5c_flows,1.4832,2.0,0.001306,3.6221,held,0.063486,0.1567,0.0,0.0,,200,PVC-U,0.55,0.5,uniform,minimum,tractive,1.0,412.7889429644167,412.6567139963348,2.0884984418332806,2.0628904958526846,1.8384984418332806,1.8128904958526846,0.1564178740913883,0.04230848504707099,2.56168833005791,0,,0.0,none,P399,1
E0038991,N0039238,N0039082,lateral,32.984845004941285,auto_block,provisional,s5c_flows,0.0,0.0,0.0,3.6221,held,0.0,0.0,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,410.04051513671874,409.875590911694,1.5500000000000114,1.6638988343997312,1.3000000000000114,1.4138988343997312,0.0,0.0,0.0,0,,0.0,none,P399,1
E0038992,N0039239,N0039240,lateral,17.204650534085253,auto_block,provisional,s5c_flows,0.0,0.0,0.0,3.6221,held,0.0,0.0,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,410.02223510742186,409.93621185475143,1.5500000000000114,1.6888491804048158,1.3000000000000114,1.4388491804048158,0.0,0.0,0.0,0,,0.0,none,P399,1
E0038993,N0039240,N0039082,lateral,20.808652046684813,auto_block,provisional,s5c_flows,1.0798,1.456,0.000143,3.6221,held,0.045411,0.0172,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,409.93621185475143,409.832168594518,1.6888491804048158,1.7073211515757407,1.4388491804048158,1.4573211515757407,0.13504343240301078,0.03728291762103772,2.568143161599725,0,,0.0,none,P399,1
E0038994,N0039241,N0039242,lateral,60.000000000066294,auto_block,provisional,s5c_flows,0.0,0.0,0.0,3.6221,held,0.0,0.0,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,414.01613159179686,413.7161315917965,1.5500000000000114,2.076837158203489,1.3000000000000114,1.8268371582034888,0.0,0.0,0.0,0,,0.0,none,P422,1
E0038995,N0039242,N0039243,lateral,59.99999999982955,auto_block,provisional,s5c_flows,0.0,0.0,0.0005,3.6221,held,0.0005,0.06,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,413.7161315917965,413.41613159179735,2.076837158203489,2.5662902832026475,1.8268371582034888,2.3162902832026475,0.023853542561543952,0.005824040037637895,41.92249421305381,0,,0.0,none,P422,1
E0038996,N0039243,N0039086,lateral,14.983002949104451,auto_block,provisional,s5c_flows,0.0,0.0,0.001,3.6221,held,0.001,0.12,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,413.41613159179735,413.34121657705185,2.5662902832026475,2.7211918702137723,2.3162902832026475,2.4711918702137723,0.03219004464431768,0.007573288426822228,7.757575939320375,0,,0.0,none,P422,1
E0038997,N0039244,N0039245,sub main,10.295630140987,auto_block,provisional,s5c_flows,22.3372,30.12,0.039162,3.6221,held,0.975596,4.6995,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,405.2374597588065,405.18598160810154,10.763272663068506,10.781273030570333,10.513272663068506,10.531273030570333,0.3671198048330016,0.1515720536198743,0.4674055537842004,0,,0.0,none,P422,1
E0038998,N0039245,N0039246,sub main,48.25971404805462,auto_block,provisional,s5c_flows,22.3372,30.12,0.039248,3.6221,held,0.975682,4.7098,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,405.18598160810154,404.9446830378613,10.781273030570333,11.279926337138704,10.531273030570333,11.029926337138704,0.36712981258365596,0.15157842085713852,2.19085604028493,0,,0.0,none,P422,1
E0038999,N0039246,N0039247,sub main,9.433981132056603,auto_block,provisional,s5c_flows,22.3372,30.12,0.03965,3.6221,held,0.976084,4.758,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,404.9446830378613,404.897513132201,11.279926337138704,11.330971975220848,11.029926337138704,11.080971975220848,0.36717658447155654,0.15160818035946838,0.4282218025800884,0,,0.0,none,P422,1
E0039000,N0039247,N0039248,sub main,20.518284528683193,auto_block,provisional,s5c_flows,23.0788,31.12,0.039729,3.6221,held,1.007253,4.7675,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,404.897513132201,404.7949217095576,11.330971975220848,11.311279462317373,11.080971975220848,11.061279462317373,0.37076102690125445,0.153897669693634,0.9223499343216149,0,,0.0,none,P422,1
E0039001,N0039248,N0039086,sub main,26.248809496813376,auto_block,provisional,s5c_flows,23.0788,31.12,0.0399,3.6221,held,1.007424,4.788,0.0,0.0,,200,PVC-U,0.5,0.5,table11,minimum,tractive,1.0,404.7949217095576,404.66367766207355,11.311279462317373,11.398730785192072,11.061279462317373,11.148730785192072,0.3707804672748453,0.1539101344099369,1.179889980439384,0,,0.0,none,P422,1
