Pipe,US manhole,DS manhole,US invert (m),DS invert (m),US depth (m),DS depth (m),Length (m),DN (mm),Material,Laid gradient (%),Minimum gradient (%),Gradient set by,Diameter set by,Peak factor,PF method,Qadf (m3/d),Qpeak (L/s),Velocity (m/s),d/D,Self-cleansing by,Tier,Package,Confidence
E0033841,N0034088,N0034089,369.430806,369.372196,4.875011,5.013364,11.722035,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,16.1967,0.680466,0.328167,0.127794,tractive,lateral,P450,provisional
E0033842,N0034089,N0034090,369.372196,369.331884,5.013364,5.051813,8.062258,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,16.1967,0.680564,0.328182,0.127803,tractive,lateral,P450,provisional
E0033843,N0034090,N0033655,369.331884,369.264616,5.051813,5.249727,13.453624,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,17.2765,0.725898,0.334874,0.131747,tractive,lateral,P450,provisional
E0033844,N0034091,N0034092,368.822589,368.485089,1.55,1.554583,25.96151,200,PVC-U,1.3,0.5,ground,minimum,3.6221,held,0.0,0.0,0.0,0.0,tractive,lateral,P403,provisional
E0033845,N0034092,N0033658,368.455584,367.690942,1.584089,1.580695,12.041595,200,PVC-U,6.35,0.5,cover_min,minimum,3.6221,held,0.0,0.000216,0.034861,0.002583,tractive,lateral,P403,provisional
E0033846,N0034093,N0033658,367.188018,367.002748,2.015535,2.268889,37.054015,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,0.0,0.000613,0.026098,0.006284,tractive,lateral,P403,provisional
E0033847,N0034094,N0033648,378.507922,378.430025,1.55,1.885893,15.579413,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,0.0,0.0,0.0,0.0,tractive,lateral,P398,provisional
E0033848,N0034095,N0033648,378.59163,378.539425,1.554458,1.776493,10.440875,200,PVC-U,0.5,0.5,cover_min,minimum,3.6221,held,2.1596,0.090534,0.170652,0.050666,tractive,lateral,P398,provisional
E0033849,N0034096,N0033639,373.404709,373.354709,1.5504,1.616513,10.0,200,PVC-U,0.5,0.5,cover_min,minimum,3.6221,held,0.0,0.0,0.0,0.0,tractive,lateral,P450,provisional
E0033850,N0034097,N0033639,372.035341,371.768087,2.264891,3.203135,53.450912,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,2.1596,0.090954,0.170917,0.050771,tractive,lateral,P450,provisional
E0033851,N0034098,N0034099,385.254993,383.904993,1.756238,1.77439,60.0,200,PVC-U,2.25,0.5,cover_min,minimum,3.6221,held,3.3046,0.138538,0.328374,0.043424,tractive,lateral,P398,provisional
E0033852,N0034099,N0034100,383.904993,382.854993,1.77439,1.575641,60.0,200,PVC-U,1.75,0.5,ground,minimum,3.6221,held,6.5439,0.274839,0.378265,0.06264,tractive,lateral,P398,provisional
E0033853,N0034100,N0033678,382.843397,382.652233,1.587237,1.561756,10.923642,200,PVC-U,1.75,0.5,cover_min,minimum,3.6221,held,7.6237,0.320606,0.397769,0.06719,tractive,lateral,P398,provisional
E0033854,N0034101,N0033680,380.310256,379.858122,2.129288,3.260164,90.426766,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,10.7356,0.450635,0.288139,0.105376,tractive,lateral,P380,provisional
E0033855,N0034102,N0034103,381.694547,381.605947,1.554598,1.572886,17.720045,200,PVC-U,0.5,0.5,cover_min,minimum,3.6221,held,0.0,0.0,0.0,0.0,tractive,lateral,P380,provisional
E0033856,N0034103,N0033680,381.605947,381.545739,1.572886,1.572547,12.041595,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,0.0,0.000148,0.013403,0.003797,tractive,lateral,P380,provisional
E0033857,N0034104,N0034105,380.836117,380.790019,3.165348,3.088948,9.219544,200,PVC-U,0.5,0.5,table11,minimum,3.6059,merrimack,78.4246,3.281791,0.528933,0.274515,tractive,main,P398,provisional
E0033858,N0034105,N0034106,380.790019,380.637376,3.088948,3.206283,30.528675,200,PVC-U,0.5,0.5,table11,minimum,3.6,merrimack,79.5044,3.321447,0.530785,0.276191,tractive,main,P398,provisional
E0033859,N0034106,N0033678,380.637376,380.414385,3.206283,3.799605,44.598206,200,PVC-U,0.5,0.5,table11,minimum,3.5883,merrimack,81.6639,3.400666,0.534436,0.279514,tractive,main,P398,provisional
E0033860,N0034107,N0033686,368.413504,368.293296,1.55076,1.78608,24.041631,200,PVC-U,0.5,0.5,cover_min,minimum,3.6221,held,1.0798,0.045267,0.134896,0.037231,tractive,lateral,P450,provisional
E0033861,N0034108,N0034109,381.712787,381.597531,1.55,1.555057,12.806248,200,PVC-U,0.9,0.5,ground,minimum,3.6221,held,3.2393,0.135802,0.238907,0.053078,tractive,lateral,P398,provisional
E0033862,N0034109,N0034110,381.596584,381.553864,1.556004,1.554504,8.544004,200,PVC-U,0.5,0.5,cover_min,minimum,3.6221,held,4.3191,0.181175,0.214742,0.069298,tractive,lateral,P398,provisional
E0033863,N0034110,N0034111,381.553864,381.512243,1.554504,1.632868,6.403124,200,PVC-U,0.65,0.5,table11,minimum,3.6221,held,4.3191,0.181247,0.235073,0.065204,tractive,lateral,P398,provisional
E0033864,N0034111,N0034112,381.512243,381.462999,1.632868,1.742354,9.848858,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,4.3191,0.1813,0.21479,0.06932,tractive,lateral,P398,provisional
E0033865,N0034112,N0034113,381.462999,381.398968,1.742354,1.708332,12.806248,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,5.3989,0.226649,0.23102,0.076751,tractive,lateral,P398,provisional
E0033866,N0034113,N0033676,381.398968,381.154581,1.708332,1.864279,48.877398,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,6.4787,0.272023,0.245097,0.083446,tractive,lateral,P398,provisional
E0033867,N0034114,N0033684,363.209091,363.063746,6.525315,6.537359,29.068884,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,5.3989,0.243686,0.236522,0.07934,tractive,main,P450,provisional
E0033868,N0034115,N0034116,370.030532,369.959822,3.018082,2.92,14.142136,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,1.0798,0.046475,0.136121,0.037666,tractive,lateral,P450,provisional
E0033869,N0034116,N0034117,369.959822,369.883664,2.92,2.874484,15.231546,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,1.0798,0.046593,0.13624,0.037708,tractive,lateral,P450,provisional
E0033870,N0034117,N0033662,369.883664,369.780586,2.874484,3.180015,20.615528,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,2.1596,0.091987,0.171565,0.051029,tractive,lateral,P450,provisional
E0033871,N0034118,N0034119,386.228839,386.051639,1.55,1.557706,17.720045,200,PVC-U,1.0,0.5,ground,minimum,3.6221,held,7.157,0.300041,0.321321,0.074224,tractive,lateral,P380,provisional
E0033872,N0034119,N0033691,386.051639,385.973857,1.557706,1.603719,15.556349,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,7.157,0.300189,0.253014,0.087314,tractive,lateral,P380,provisional
E0033873,N0034120,N0034121,385.909788,385.767486,1.554811,2.075105,28.460499,200,PVC-U,0.5,0.5,cover_min,minimum,3.6221,held,0.0,0.0,0.0,0.0,tractive,lateral,P380,provisional
E0033874,N0034121,N0033691,385.767486,385.700218,2.075105,1.877358,13.453624,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,0.0,0.000237,0.016898,0.004454,tractive,lateral,P380,provisional
E0033875,N0034122,N0034123,366.946769,366.685183,3.198952,2.978514,52.317334,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,4.3191,0.182942,0.215425,0.069605,tractive,lateral,P450,provisional
E0033876,N0034123,N0034124,366.685183,366.270785,2.978514,3.237699,82.87943,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,9.718,0.409714,0.279538,0.100816,tractive,lateral,P450,provisional
E0033877,N0034124,N0033684,366.270785,366.125012,3.237699,3.476093,29.154759,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,12.9574,0.546206,0.306244,0.115269,tractive,lateral,P450,provisional
E0033878,N0034125,N0034126,379.542248,379.476483,3.916157,4.041125,13.152946,200,PVC-U,0.5,0.5,table11,minimum,3.5268,merrimack,94.2179,3.859398,0.554356,0.298161,tractive,main,P398,provisional
E0033879,N0034126,N0034127,379.476483,379.431762,4.041125,4.041993,8.944272,200,PVC-U,0.5,0.5,table11,minimum,3.5219,merrimack,95.2977,3.898223,0.555955,0.299697,tractive,main,P398,provisional
E0033880,N0034127,N0034128,379.431762,379.378611,4.041993,4.035543,10.630146,200,PVC-U,0.5,0.5,table11,minimum,3.5219,merrimack,95.2977,3.898297,0.555958,0.2997,tractive,main,P398,provisional
E0033881,N0034128,N0034129,379.378611,379.106168,4.035543,3.83127,54.488531,200,PVC-U,0.5,0.5,table11,minimum,3.5124,merrimack,97.4572,3.975659,0.559106,0.302741,tractive,main,P398,provisional
E0033882,N0034129,N0034130,379.106168,379.055919,3.83127,3.825612,10.049876,200,PVC-U,0.5,0.5,table11,minimum,3.5077,merrimack,98.537,4.014671,0.560675,0.304266,tractive,main,P398,provisional
E0033883,N0034130,N0034131,379.055919,379.014299,3.825612,3.820998,6.403124,200,PVC-U,0.65,0.5,table11,minimum,3.5077,merrimack,98.537,4.014755,0.616115,0.284317,tractive,main,P398,provisional
E0033884,N0034131,N0034132,379.014299,378.968799,3.820998,3.726941,7.0,200,PVC-U,0.65,0.5,uniform,minimum,3.5077,merrimack,98.537,4.014809,0.616117,0.284319,tractive,main,P398,provisional
E0033885,N0034132,N0034133,378.968799,378.897143,3.726941,3.639325,14.331105,200,PVC-U,0.5,0.5,table11,minimum,3.5077,merrimack,98.537,4.014867,0.560683,0.304274,tractive,main,P398,provisional
E0033886,N0034133,N0034134,378.897143,378.716559,3.639325,4.024927,36.116888,200,PVC-U,0.5,0.5,table11,minimum,3.4926,merrimack,102.1155,4.142412,0.565731,0.309218,tractive,main,P398,provisional
E0033887,N0034134,N0034135,378.716559,378.65955,4.024927,4.141933,11.401754,200,PVC-U,0.5,0.5,table11,minimum,3.4641,merrimack,109.2726,4.395966,0.575407,0.318871,tractive,main,P398,provisional
E0033888,N0034135,N0034136,378.65955,378.614829,4.141933,4.286508,8.944272,200,PVC-U,0.5,0.5,table11,minimum,3.4641,merrimack,109.2726,4.396061,0.575411,0.318875,tractive,main,P398,provisional
E0033889,N0034136,N0033676,378.614829,378.564579,4.286508,4.454281,10.049876,200,PVC-U,0.5,0.5,table11,minimum,3.4506,merrimack,112.8511,4.522003,0.580052,0.323589,tractive,main,P398,provisional
E0033890,N0034137,N0034138,366.106036,366.06361,5.303418,5.482472,5.656854,200,PVC-U,0.75,0.5,table11,minimum,3.6221,held,19.4361,0.81807,0.400462,0.126492,tractive,lateral,P450,provisional
E0033891,N0034138,N0034139,366.06361,365.960532,5.482472,6.219247,20.615528,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,19.4361,0.818117,0.347604,0.139411,tractive,lateral,P450,provisional
E0033892,N0034139,N0033662,365.960532,365.835133,6.219247,7.125469,25.079872,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,20.5158,0.863556,0.353497,0.143029,tractive,lateral,P450,provisional
E0033893,N0034140,N0033701,387.399268,387.358037,1.622033,1.651179,4.123106,200,PVC-U,1.0,0.5,table11,minimum,3.6221,held,0.0,0.000553,0.031215,0.005206,tractive,lateral,P380,provisional
E0033894,N0034141,N0034142,387.592515,387.442899,1.562819,1.572329,27.202941,200,PVC-U,0.55,0.5,cover_min,minimum,3.6221,held,0.0,0.0,0.0,0.0,tractive,lateral,P380,provisional
E0033895,N0034142,N0033701,387.442899,387.380674,1.572329,1.628543,11.313708,200,PVC-U,0.55,0.5,uniform,minimum,3.6221,held,0.0,0.000227,0.01707,0.004299,tractive,lateral,P380,provisional
E0033896,N0034143,N0034144,385.887707,385.626078,2.32262,3.080069,52.325902,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,18.831,0.795258,0.34455,0.137553,tractive,main,P380,provisional
E0033897,N0034144,N0033709,385.626078,385.51272,3.080069,3.389685,22.671568,200,PVC-U,0.5,0.5,table11,minimum,3.6221,held,21.3297,0.900447,0.358118,0.145899,tractive,main,P380,provisional
E0033898,N0034145,N0034146,390.002769,389.88127,1.558419,1.558885,11.045361,200,PVC-U,1.1,0.5,cover_min,minimum,3.6221,held,1.0798,0.045267,0.176252,0.031112,tractive,lateral,P380,provisional
