Pipe,US manhole,DS manhole,US invert (m),DS invert (m),US depth (m),DS depth (m),Length (m),DN (mm),Material,Laid gradient (%),Minimum gradient (%),Gradient set by,Diameter set by,Peak factor,PF method,Qadf (m3/d),Qpeak (L/s),Velocity (m/s),d/D,Self-cleansing by,Tier,Package,Confidence
E0000577,N0000265,N0000268,401.011480712891,400.5114807128911,10.167443847655875,10.424493408202636,99.99999999997294,200,PVC-U,0.5,0.5,table11,minimum,2.98828543972097,merrimack,370.50297180616565,12.924710270532092,0.7642128909322324,0.5850267046830202,velocity,trunk main,,drafted
E0000578,N0000268,N0000271,400.5114807128911,400.0114807128916,10.424493408202636,10.405450439452125,99.99999999990104,200,PVC-U,0.5,0.5,table11,minimum,2.973213414601745,merrimack,386.31397226434257,13.407111688219945,0.7704581540010886,0.599068980276485,velocity,trunk main,,drafted
E0000579,N0000271,N0000274,400.0114807128916,399.5114807128914,10.405450439452125,10.661309814452352,100.00000000004982,200,PVC-U,0.5,0.5,table11,minimum,2.9608894946129545,merrimack,399.80530500034257,13.816983688853908,0.7755081911758149,0.611055030825385,velocity,trunk main,,drafted
E0000580,N0000274,N0000277,399.5114807128914,399.0114807128909,10.661309814452352,11.066674804687239,100.00000000010498,200,PVC-U,0.5,0.5,table11,minimum,2.9450040417930237,merrimack,417.98129713414363,14.366275057594049,0.781911855431099,0.6272299834511639,velocity,trunk main,,drafted
E0000581,N0000277,N0000280,399.0114807128909,398.5114807128914,11.066674804687239,11.449548339842977,99.99999999990104,200,PVC-U,0.5,0.5,table11,minimum,2.9365838838322644,merrimack,427.98995660032057,14.667885671357205,0.7852515708553471,0.6361810060295394,velocity,trunk main,,drafted
E0000582,N0000280,N0000283,398.5114807128914,398.01148071289117,11.449548339842977,11.59343872070258,100.00000000004982,200,PVC-U,0.5,0.5,table11,minimum,2.9314198509875022,merrimack,434.2609938483206,14.856741775562563,0.7872790198334229,0.641815709780206,velocity,trunk main,,drafted
E0000583,N0000283,N0000286,398.01148071289117,397.51148071289145,11.59343872070258,11.65737304687417,99.9999999999479,200,PVC-U,0.5,0.5,table11,minimum,2.9299356381052792,merrimack,436.0823830963206,14.91212384057929,0.7878642374045666,0.6434728578151581,velocity,trunk main,,drafted
E0000584,N0000286,N0000288,397.51148071289145,397.01148071289117,11.65737304687417,11.65221557617133,100.00000000005686,200,PVC-U,0.5,0.5,table11,minimum,2.929059023728013,merrimack,437.1621643443206,14.945282546941907,0.78821259330243,0.644466117295156,velocity,trunk main,,drafted
E0000585,N0000288,N0000290,396.96148071289116,396.56148071289147,11.70221557617134,11.300549316405409,99.99999999992146,250,PVC-U,0.4,0.375,table11,dod,2.9160329484540304,merrimack,453.56554808244397,15.43601590093117,0.7361743404420826,0.4860314500306496,tractive,trunk main,,drafted
E0000586,N0000290,N0000292,396.56148071289147,396.16148071289126,11.300549316405409,11.077105712889988,100.000000000046,250,PVC-U,0.4,0.375,table11,dod,2.9143574390988336,merrimack,455.72511057844395,15.501185742633089,0.736956362771774,0.48722727181706327,tractive,trunk main,,drafted
E0000587,N0000292,N0000294,396.16148071289126,395.761480712891,11.077105712889988,11.049645996093375,100.00000000007202,250,PVC-U,0.4,0.375,table11,dod,2.908157122173122,merrimack,463.817537074444,15.742779250329672,0.7398265324235797,0.4916527235867315,tractive,trunk main,,drafted
E0000588,N0000294,N0000296,395.761480712891,395.361480712891,11.049645996093375,10.885925292968352,99.99999999998914,250,PVC-U,0.4,0.375,table11,dod,2.9057940145646053,merrimack,466.9440743006209,15.836495201145624,0.740927784187896,0.49336627645658326,tractive,trunk main,,drafted
E0000589,N0000296,N0000298,395.361480712891,394.96148071289156,10.885925292968352,11.207647705077193,99.99999999986021,250,PVC-U,0.4,0.375,table11,dod,2.8964479571117834,merrimack,479.5430921725989,16.21086472417987,0.7452608102919144,0.5001952447445317,tractive,trunk main,,drafted
E0000590,N0000298,N0000300,394.96148071289156,394.56148071289175,11.207647705077193,11.265087890623875,99.99999999995033,250,PVC-U,0.4,0.375,table11,dod,2.8929682609586758,merrimack,484.3309134205989,16.35333618221433,0.7468824649129692,0.5027877043148252,tractive,trunk main,,drafted
E0000591,N0000300,N0000302,394.56148071289175,394.1614807128908,11.265087890623875,11.177325439452943,100.00000000024224,250,PVC-U,0.4,0.375,table11,dod,2.8851221556409916,merrimack,495.3245104125989,16.678758271873747,0.7505312638725586,0.5086971225101933,velocity,trunk main,,drafted
E0000592,N0000302,N0000304,394.1614807128908,393.761480712891,11.177325439452943,11.237695312499625,99.99999999995033,250,PVC-U,0.4,0.375,table11,dod,2.880543882553337,merrimack,501.8684594045989,16.872390510297848,0.7526665189929007,0.5122059572141315,velocity,trunk main,,drafted
E0000593,N0000304,N0000306,393.761480712891,393.3614807128912,11.237695312499625,10.848724365233807,99.99999999995033,250,PVC-U,0.4,0.375,table11,dod,2.8736896196199786,merrimack,511.84753665259893,17.16664802017013,0.7558612445908857,0.5175287167626474,velocity,trunk main,,drafted
E0000594,N0000306,N0000308,393.3614807128912,392.96148071289156,10.848724365233807,10.945989990233443,99.99999999991503,250,PVC-U,0.4,0.375,table11,dod,2.872181887597389,merrimack,514.072360652599,17.232805578964086,0.756571292583627,0.5187239599381384,velocity,trunk main,,drafted
E0000595,N0000308,N0000310,392.96148071289156,392.5614807128911,10.945989990233443,11.115826416015125,100.00000000010257,250,PVC-U,0.4,0.375,table11,dod,2.8622204342760105,merrimack,529.0469093885989,17.672436883809976,0.7612145183161124,0.5266544614631965,velocity,trunk main,,drafted
E0000596,N0000310,N0000312,392.5614807128911,392.16148071289166,11.115826416015125,11.10084838867084,99.99999999986171,250,PVC-U,0.4,0.375,table11,dod,2.854931798453497,merrimack,540.3134181245989,18.00242460325398,0.7646154651061422,0.5325950341058858,velocity,trunk main,,drafted
E0000597,N0000312,N0000314,392.16148071289166,391.76148071289106,11.10084838867084,10.992456054687068,100.00000000015147,250,PVC-U,0.4,0.375,table11,dod,2.8528676699941715,merrimack,543.552761868599,18.09774264331074,0.7655846438625675,0.534309357705165,velocity,trunk main,,drafted
E0000598,N0000314,N0000316,391.76148071289106,391.36148071289097,10.992456054687068,11.346038818359034,100.00000000002106,250,PVC-U,0.4,0.375,table11,dod,2.8440327560524663,merrimack,557.6660601027223,18.50944527297729,0.7697040060136638,0.5417070260553318,velocity,trunk main,,drafted
E0000599,N0000316,N0000318,391.36148071289097,390.96148071289116,11.346038818359034,11.68958129882759,99.9999999999474,250,PVC-U,0.4,0.375,table11,dod,2.8279478419852113,merrimack,584.4282888023821,19.285980359622364,0.7771859510570489,0.5556394800922331,velocity,trunk main,,drafted
E0000600,N0000318,N0000320,390.96148071289116,390.5614807128915,11.68958129882759,11.465191650389727,99.99999999991132,250,PVC-U,0.4,0.375,table11,dod,2.823321419086153,merrimack,592.3901922903821,19.516755443995475,0.7793388291008729,0.5597775593377905,velocity,trunk main,,drafted
E0000601,N0000320,N0000322,390.5614807128915,390.16148071289075,11.465191650389727,11.60841674804675,100.00000000019867,250,PVC-U,0.4,0.375,table11,dod,2.817657282197266,merrimack,602.304008034382,19.803382994069924,0.7819686500475632,0.5649172014313837,velocity,trunk main,,drafted
E0000602,N0000322,N0000324,390.16148071289075,389.7614807128909,11.60841674804675,12.211267089843489,99.99999999996685,250,PVC-U,0.4,0.375,table11,dod,2.809127094866204,merrimack,617.5871133288257,20.24369050200721,0.7859146932042398,0.5728152938770485,velocity,trunk main,,drafted
E0000603,N0000324,N0000326,389.7614807128909,389.3614807128917,12.211267089843489,11.97302246093642,99.99999999979991,250,PVC-U,0.4,0.375,table11,dod,2.7887235950130678,merrimack,655.9380622553125,21.341645151683426,0.7952715172159198,0.5925515012388285,velocity,trunk main,,drafted
E0000604,N0000326,N0000328,389.3614807128917,388.9614807128913,11.97302246093642,11.052313232421227,100.00000000010854,250,PVC-U,0.4,0.375,table11,capacity,2.7844175866671463,merrimack,664.3686619993125,21.582605852619636,0.7972345683660496,0.5968959659049116,velocity,trunk main,,drafted
E0000605,N0000328,N0000330,388.9614807128913,388.56148071289107,11.052313232421227,11.972027587890182,100.00000000004724,250,PVC-U,0.4,0.375,table11,capacity,2.772519671541351,merrimack,688.3016711716664,22.263138064329112,0.8026060628660004,0.6092032057356731,velocity,trunk main,,drafted
E0000606,N0000330,N0000332,388.56148071289107,388.1614807128913,11.972027587890182,12.068194580077432,99.99999999993567,250,PVC-U,0.4,0.375,table11,capacity,2.7603067783668025,merrimack,713.8782478756664,22.98721020500934,0.8080439374730918,0.622375382150508,velocity,trunk main,,drafted
