LABEL,DIA_MM,SLOPE_PMIL,OUR_Q_LS,OUR_V_MS,OUR_DOD,SG_Q_LS,SG_V_MS,SG_DOD,DQ_PCT,DV_PCT
P-1486,200,8.0,0.0,0.008,0.002,,,,,
P-1487,200,28.887,0.0,0.027,0.006,,,,,
P-1488,200,28.887,0.32,0.595,0.051,,,,,
P-1489,200,30.478,0.0,0.026,0.003,,,,,
P-1490,200,26.395,0.04,0.218,0.023,,,,,
P-1491,200,37.187,0.0,0.039,0.003,,,,,
P-1492,200,5.446,0.0,0.028,0.006,,,,,
P-1493,200,17.462,0.0,0.021,0.003,,,,,
P-1494,200,17.462,0.14,0.303,0.047,,,,,
P-1495,200,18.659,0.0,0.039,0.005,,,,,
P-1496,200,15.835,0.0,0.05,0.006,,,,,
P-1497,200,5.0,0.0,0.019,0.005,,,,,
P-1498,200,5.083,0.0,0.027,0.006,,,,,
P-1499,200,5.0,0.0,0.025,0.006,,,,,
P-1500,200,14.924,0.0,0.027,0.004,,,,,
P-1501,200,21.174,0.0,0.038,0.004,,,,,
P-1502,200,5.0,0.14,0.198,0.062,,,,,
P-1503,200,5.496,0.14,0.244,0.054,,,,,
P-1504,200,16.184,0.0,0.026,0.004,,,,,
P-1505,200,39.877,0.0,0.047,0.004,,,,,
P-1506,200,45.043,0.0,0.038,0.003,,,,,
P-1507,200,29.376,0.0,0.027,0.003,,,,,
P-1508,200,38.558,0.0,0.031,0.003,,,,,
P-1509,200,34.454,0.0,0.046,0.004,,,,,
P-1510,200,88.422,0.0,0.036,0.002,,,,,
P-1511,200,19.891,0.0,0.039,0.005,,,,,
P-1512,200,5.0,0.04,0.125,0.034,,,,,
P-1513,200,5.0,0.11,0.18,0.055,,,,,
P-1514,200,19.425,0.0,0.015,0.002,,,,,
P-1515,200,42.646,0.0,0.031,0.003,,,,,
P-1516,200,53.629,0.0,0.02,0.002,,,,,
P-1517,200,81.444,0.0,0.037,0.002,,,,,
P-1518,200,54.047,0.0,0.049,0.003,,,,,
P-1519,200,16.653,0.0,0.035,0.005,,,,,
P-1520,200,35.843,0.04,0.242,0.022,,,,,
P-1521,200,5.0,0.25,0.238,0.08,,,,,
P-1522,200,5.0,0.28,0.249,0.085,,,,,
P-1523,200,5.0,0.28,0.249,0.085,,,,,
P-1524,200,5.0,0.28,0.249,0.085,,,,,
P-1525,200,16.147,0.0,0.021,0.003,,,,,
P-1526,200,49.051,0.0,0.036,0.003,,,,,
P-1527,200,33.903,0.0,0.033,0.004,,,,,
P-1528,200,17.441,0.0,0.039,0.005,,,,,
P-1529,200,5.0,0.0,0.01,0.003,,,,,
P-1530,200,5.0,0.0,0.012,0.004,,,,,
P-1531,200,9.606,0.0,0.028,0.005,,,,,
P-1532,200,5.496,0.0,0.028,0.007,,,,,
P-1533,200,14.085,0.0,0.039,0.005,,,,,
P-1534,200,52.792,0.0,0.034,0.003,,,,,
P-1535,200,21.47,0.0,0.035,0.004,,,,,
P-1536,200,14.806,0.11,0.261,0.043,,,,,
P-1537,200,23.268,0.0,0.016,0.002,,,,,
P-1538,200,9.33,0.0,0.021,0.004,,,,,
P-1539,200,7.647,0.0,0.016,0.004,,,,,
P-1540,200,36.208,0.0,0.046,0.004,,,,,
P-1541,200,11.74,0.0,0.013,0.003,,,,,
P-1542,200,5.0,0.0,0.016,0.004,,,,,
P-1543,200,51.466,0.0,0.049,0.004,,,,,
P-1544,200,40.733,0.0,0.047,0.004,,,,,
P-1545,200,49.963,0.0,0.037,0.003,,,,,
P-1546,200,34.443,0.0,0.029,0.003,,,,,
P-1547,200,29.539,0.0,0.027,0.003,,,,,
P-1548,200,59.913,0.0,0.039,0.003,,,,,
P-1549,200,32.113,0.0,0.04,0.004,,,,,
P-1550,200,51.245,0.0,0.043,0.003,,,,,
P-1551,200,51.077,0.0,0.041,0.003,,,,,
P-1552,200,33.535,0.0,0.033,0.003,,,,,
P-1553,200,13.973,0.0,0.028,0.004,,,,,
P-1554,200,9.034,0.0,0.01,0.003,,,,,
P-1555,200,28.304,0.0,0.032,0.003,,,,,
P-1556,200,33.59,0.0,0.029,0.003,,,,,
P-1557,200,15.589,0.04,0.183,0.026,,,,,
P-1558,200,25.402,0.0,0.038,0.004,,,,,
P-1559,200,28.403,0.0,0.034,0.003,,,,,
P-1560,200,26.006,0.0,0.016,0.002,,,,,
P-1561,200,24.37,0.0,0.016,0.002,,,,,
P-1562,200,32.841,0.0,0.036,0.003,,,,,
P-1563,200,5.0,0.0,0.01,0.003,,,,,
P-1564,200,33.824,0.0,0.036,0.003,,,,,
P-1565,200,30.739,0.0,0.043,0.004,,,,,
P-1566,200,24.024,0.0,0.031,0.004,,,,,
P-1567,200,19.686,0.0,0.027,0.003,,,,,
P-1568,200,15.599,0.0,0.015,0.003,,,,,
P-1569,200,25.296,0.0,0.043,0.005,,,,,
P-1570,200,25.296,0.32,0.473,0.06,,,,,
P-1571,200,33.12,0.0,0.028,0.003,,,,,
P-1572,200,17.24,0.0,0.028,0.004,,,,,
P-1573,200,15.022,0.0,0.022,0.003,,,,,
P-1574,200,16.642,0.0,0.021,0.003,,,,,
P-1575,200,35.779,0.0,0.018,0.002,,,,,
P-1576,200,37.527,0.0,0.018,0.002,,,,,
P-1577,200,6.069,0.0,0.02,0.005,,,,,
P-1578,200,35.178,0.0,0.042,0.004,,,,,
P-1579,200,20.404,0.0,0.025,0.003,,,,,
P-1580,200,12.319,0.0,0.031,0.005,,,,,
P-1581,200,16.427,0.0,0.021,0.003,,,,,
P-1582,200,21.47,0.0,0.023,0.003,,,,,
P-1583,200,21.689,0.0,0.025,0.003,,,,,
P-1584,200,47.203,0.0,0.017,0.002,,,,,
P-1585,200,47.203,0.04,0.259,0.021,,,,,
P-1586,200,36.296,0.0,0.04,0.004,,,,,
P-1587,200,17.478,0.0,0.031,0.004,,,,,
P-1588,200,7.139,0.0,0.017,0.004,,,,,
P-1589,200,39.347,0.0,0.041,0.003,,,,,
P-1590,200,14.872,0.0,0.027,0.004,,,,,
P-1591,200,21.464,0.0,0.026,0.003,,,,,
P-1592,200,5.0,0.0,0.016,0.004,,,,,
P-1593,200,6.477,0.0,0.023,0.006,,,,,
P-1594,200,6.477,0.0,0.036,0.006,,,,,
P-1595,200,5.0,0.0,0.011,0.003,,,,,
P-1596,200,17.664,0.0,0.024,0.003,,,,,
P-1597,200,36.808,0.0,0.04,0.004,,,,,
P-1598,200,36.244,0.0,0.04,0.004,,,,,
P-1599,200,22.051,0.0,0.016,0.002,,,,,
P-1600,200,12.961,0.0,0.02,0.003,,,,,
P-1601,200,15.326,0.0,0.014,0.003,,,,,
P-1602,200,52.501,0.0,0.06,0.004,,,,,
P-1603,200,51.545,0.0,0.058,0.004,,,,,
P-1604,200,40.704,0.0,0.008,0.002,,,,,
P-1605,200,40.704,0.0,0.037,0.003,,,,,
P-1606,200,39.554,0.0,0.027,0.003,,,,,
P-1607,200,5.0,0.0,0.023,0.006,,,,,
P-1608,200,5.0,0.0,0.019,0.005,,,,,
P-1609,200,6.674,0.04,0.137,0.031,,,,,
P-1610,200,5.0,0.04,0.125,0.034,,,,,
P-1611,200,27.635,0.0,0.017,0.002,,,,,
P-1612,200,14.386,0.0,0.02,0.003,,,,,
P-1613,200,48.486,0.0,0.019,0.002,,,,,
P-1614,200,39.709,0.0,0.032,0.003,,,,,
P-1615,200,11.729,0.0,0.034,0.006,,,,,
P-1616,200,5.0,0.0,0.016,0.004,,,,,
P-1617,200,30.5,0.0,0.017,0.002,,,,,
P-1618,200,61.321,0.0,0.021,0.002,,,,,
P-1619,200,41.285,0.0,0.019,0.002,,,,,
P-1620,200,45.835,0.0,0.06,0.004,,,,,
P-1621,200,5.0,0.0,0.016,0.004,,,,,
P-1622,200,23.618,0.0,0.021,0.004,,,,,
P-1623,200,23.618,0.07,0.29,0.03,,,,,
P-1624,200,28.562,0.0,0.026,0.003,,,,,
P-1625,200,10.342,0.0,0.027,0.004,,,,,
P-1626,200,10.342,0.14,0.198,0.062,,,,,
P-1627,200,64.037,0.0,0.021,0.002,,,,,
P-1628,200,29.285,0.0,0.017,0.002,,,,,
P-1629,200,7.13,0.0,0.029,0.006,,,,,
P-1630,200,60.059,0.0,0.041,0.003,,,,,
P-1631,200,15.605,0.0,0.023,0.003,,,,,
P-1632,200,15.516,0.0,0.027,0.004,,,,,
P-1633,200,29.265,0.0,0.034,0.003,,,,,
P-1634,200,15.319,0.0,0.028,0.004,,,,,
P-1635,200,15.904,0.0,0.031,0.004,,,,,
P-1636,200,11.021,0.0,0.024,0.004,,,,,
P-1637,200,10.756,0.0,0.032,0.005,,,,,
P-1638,200,5.0,0.0,0.012,0.004,,,,,
P-1639,200,15.579,0.0,0.028,0.004,,,,,
P-1640,200,11.992,0.0,0.033,0.005,,,,,
P-1641,200,6.197,0.0,0.025,0.005,,,,,
P-1642,200,8.822,0.0,0.012,0.003,,,,,
P-1643,200,17.452,0.0,0.027,0.004,,,,,
P-1644,200,11.458,0.0,0.013,0.003,,,,,
P-1645,200,8.721,0.0,0.012,0.003,,,,,
P-1646,200,5.635,0.0,0.017,0.004,,,,,
P-1647,200,5.567,0.0,0.01,0.003,,,,,
P-1648,200,5.0,0.0,0.022,0.005,,,,,
P-1649,200,6.164,0.18,0.229,0.065,,,,,
P-1650,200,5.026,0.0,0.019,0.005,,,,,
P-1651,200,5.0,0.0,0.018,0.005,,,,,
P-1652,200,5.0,0.0,0.01,0.003,,,,,
P-1653,200,12.507,0.0,0.013,0.003,,,,,
P-1654,200,5.0,0.0,0.01,0.003,,,,,
P-1655,200,5.636,0.0,0.01,0.003,,,,,
P-1656,200,14.502,0.0,0.014,0.003,,,,,
P-1657,200,68.579,0.0,0.021,0.002,,,,,
P-1658,200,29.603,0.0,0.017,0.002,,,,,
P-1659,200,25.752,0.0,0.039,0.004,,,,,
P-1660,200,9.031,0.0,0.03,0.005,,,,,
P-1661,200,15.714,0.0,0.022,0.003,,,,,
P-1662,200,19.922,0.0,0.015,0.002,,,,,
P-1663,200,7.666,0.0,0.017,0.004,,,,,
P-1664,200,5.0,0.0,0.028,0.007,,,,,
P-1665,200,11.897,0.0,0.013,0.003,,,,,
P-1666,200,5.0,0.0,0.028,0.007,,,,,
P-1667,200,5.396,0.0,0.028,0.006,,,,,
P-1668,200,15.495,0.0,0.033,0.004,,,,,
P-1669,200,12.343,0.0,0.031,0.005,,,,,
P-1670,200,14.694,0.0,0.026,0.004,,,,,
P-1671,200,28.835,0.0,0.023,0.003,,,,,
P-1672,200,7.596,0.0,0.022,0.004,,,,,
P-1673,200,7.596,0.14,0.198,0.062,,,,,
P-1674,200,5.0,0.0,0.028,0.007,,,,,
P-1675,200,5.627,0.0,0.029,0.007,,,,,
P-1676,200,5.0,0.0,0.015,0.004,,,,,
P-1677,200,25.29,0.0,0.016,0.002,,,,,
P-1678,200,7.026,0.0,0.026,0.005,,,,,
P-1679,200,11.588,0.0,0.018,0.003,,,,,
P-1680,200,8.188,0.0,0.032,0.006,,,,,
P-1681,200,8.549,0.0,0.012,0.003,,,,,
P-1682,200,8.202,0.0,0.018,0.004,,,,,
P-1683,200,10.629,0.0,0.027,0.006,,,,,
P-1684,200,10.629,0.0,0.049,0.006,,,,,
P-1685,200,5.0,0.0,0.023,0.006,,,,,
P-1686,200,31.283,0.0,0.039,0.004,,,,,
P-1687,200,28.867,0.0,0.038,0.004,,,,,
P-1688,200,15.172,0.0,0.014,0.003,,,,,
P-1689,200,27.25,0.0,0.025,0.003,,,,,
P-1690,200,6.17,0.0,0.022,0.005,,,,,
P-1691,200,5.0,0.0,0.023,0.006,,,,,
P-1692,200,7.474,0.0,0.027,0.005,,,,,
P-1693,200,26.468,0.0,0.016,0.002,,,,,
P-1694,200,16.367,0.0,0.031,0.004,,,,,
P-1695,200,15.019,0.0,0.035,0.005,,,,,
P-1696,200,18.64,0.0,0.034,0.004,,,,,
P-1697,200,5.0,0.07,0.158,0.046,,,,,
P-1698,200,15.55,0.0,0.033,0.004,,,,,
P-1699,200,9.35,0.0,0.012,0.003,,,,,
P-1700,200,10.391,0.0,0.029,0.005,,,,,
P-1701,200,20.743,0.0,0.014,0.002,,,,,
P-1702,200,5.0,0.0,0.01,0.003,,,,,
P-1703,200,26.315,0.0,0.03,0.003,,,,,
P-1704,200,6.236,0.0,0.011,0.003,,,,,
P-1705,200,5.0,0.0,0.01,0.003,,,,,
P-1706,200,19.499,0.0,0.032,0.004,,,,,
P-1707,200,33.33,0.0,0.03,0.003,,,,,
P-1708,200,5.0,0.0,0.01,0.003,,,,,
P-1709,200,6.811,0.0,0.011,0.003,,,,,
P-1710,200,36.704,0.0,0.031,0.003,,,,,
P-1711,200,5.0,0.0,0.01,0.003,,,,,
P-1712,200,13.649,0.0,0.014,0.003,,,,,
P-1713,200,5.759,0.0,0.011,0.003,,,,,
P-1714,200,5.04,0.0,0.01,0.003,,,,,
P-1715,200,21.474,0.0,0.031,0.004,,,,,
P-1716,200,5.0,0.0,0.011,0.003,,,,,
P-1717,200,9.405,0.0,0.029,0.005,,,,,
P-1718,200,14.895,0.0,0.027,0.004,,,,,
P-1719,200,5.0,0.0,0.01,0.003,,,,,
P-1720,200,8.511,0.0,0.012,0.003,,,,,
P-1721,200,5.0,0.0,0.02,0.005,,,,,
P-1722,200,13.991,0.0,0.024,0.004,,,,,
P-1723,200,39.566,0.0,0.01,0.003,,,,,
P-1724,200,28.664,0.0,0.038,0.004,,,,,
P-1725,200,34.595,0.0,0.036,0.003,,,,,
P-1726,200,30.807,0.11,0.335,0.036,,,,,
P-1727,200,16.9,0.0,0.025,0.003,,,,,
P-1728,200,11.343,0.0,0.032,0.005,,,,,
P-1729,200,15.689,0.0,0.022,0.003,,,,,
P-1730,200,11.93,0.0,0.028,0.004,,,,,
P-1731,200,28.984,0.0,0.034,0.003,,,,,
P-1732,200,7.885,0.0,0.011,0.003,,,,,
P-1733,200,5.0,0.0,0.01,0.003,,,,,
P-1734,200,29.075,0.0,0.017,0.002,,,,,
P-1735,200,11.383,0.0,0.032,0.006,,,,,
P-1736,200,11.383,0.74,0.337,0.133,,,,,
P-1737,200,11.383,1.24,0.641,0.122,,,,,
P-1738,200,7.178,0.0,0.008,0.002,,,,,
P-1739,200,19.843,0.0,0.038,0.004,,,,,
P-1740,200,11.841,0.0,0.026,0.004,,,,,
P-1741,200,5.0,0.0,0.017,0.004,,,,,
P-1742,200,6.77,0.07,0.174,0.042,,,,,
P-1743,200,5.0,0.07,0.157,0.046,,,,,
P-1744,200,11.844,0.0,0.026,0.004,,,,,
P-1745,200,32.271,0.0,0.03,0.003,,,,,
P-1746,200,26.231,0.0,0.024,0.003,,,,,
P-1747,200,5.0,0.0,0.009,0.003,,,,,
P-1748,200,30.618,0.0,0.017,0.002,,,,,
P-1749,200,12.232,0.0,0.029,0.004,,,,,
P-1750,200,8.428,0.0,0.017,0.004,,,,,
P-1751,200,7.748,0.0,0.011,0.003,,,,,
P-1752,200,9.975,0.0,0.013,0.004,,,,,
P-1753,200,9.975,0.04,0.173,0.027,,,,,
P-1754,200,5.103,0.0,0.026,0.006,,,,,
P-1755,200,5.0,0.0,0.021,0.005,,,,,
P-1756,200,5.0,0.0,0.022,0.006,,,,,
P-1757,200,26.67,0.0,0.036,0.004,,,,,
P-1758,200,9.026,0.0,0.014,0.003,,,,,
P-1759,200,9.026,0.0,0.019,0.004,,,,,
P-1760,200,25.165,0.0,0.016,0.002,,,,,
P-1761,200,12.496,0.0,0.013,0.003,,,,,
P-1762,200,6.143,0.0,0.01,0.003,,,,,
P-1763,200,11.113,0.0,0.033,0.005,,,,,
P-1764,200,5.0,0.0,0.021,0.005,,,,,
P-1765,200,5.0,0.0,0.029,0.007,,,,,
P-1766,200,52.362,0.0,0.05,0.004,,,,,
P-1767,200,5.0,0.0,0.03,0.007,,,,,
P-1768,200,9.652,0.0,0.026,0.005,,,,,
P-1769,200,7.373,0.0,0.027,0.005,,,,,
P-1770,200,6.057,0.0,0.027,0.006,,,,,
P-1771,200,9.371,0.0,0.031,0.005,,,,,
P-1772,200,5.0,0.0,0.034,0.008,,,,,
P-1773,200,8.945,0.14,0.243,0.054,,,,,
P-1774,200,10.239,0.36,0.342,0.08,,,,,
P-1775,200,5.0,0.57,0.31,0.117,,,,,
P-1776,200,5.0,0.6,0.316,0.121,,,,,
P-1777,200,5.0,0.0,0.026,0.006,,,,,
P-1778,200,5.0,0.14,0.198,0.062,,,,,
P-1779,200,5.21,0.0,0.013,0.004,,,,,
P-1780,200,5.21,0.0,0.016,0.004,,,,,
P-1781,200,9.937,0.0,0.023,0.005,,,,,
P-1782,200,28.424,0.0,0.037,0.004,,,,,
P-1783,200,21.804,0.0,0.023,0.003,,,,,
P-1784,200,20.554,0.0,0.026,0.003,,,,,
P-1785,200,34.038,0.0,0.039,0.004,,,,,
P-1786,200,44.869,0.0,0.019,0.002,,,,,
P-1787,200,16.001,0.0,0.027,0.004,,,,,
P-1788,200,25.01,0.0,0.04,0.004,,,,,
P-1789,200,5.548,0.0,0.024,0.006,,,,,
P-1790,200,5.548,0.0,0.032,0.008,,,,,
P-1791,200,5.548,0.0,0.039,0.009,,,,,
P-1792,200,25.323,0.0,0.036,0.004,,,,,
P-1793,200,5.0,0.11,0.18,0.055,,,,,
P-1794,200,10.012,0.0,0.024,0.004,,,,,
P-1795,200,18.314,0.0,0.045,0.005,,,,,
P-1796,200,15.006,0.0,0.032,0.004,,,,,
P-1797,200,14.049,0.0,0.024,0.004,,,,,
P-1798,200,5.0,0.0,0.02,0.005,,,,,
P-1799,200,5.0,0.07,0.158,0.046,,,,,
P-1800,200,56.514,0.0,0.043,0.003,,,,,
P-1801,200,57.868,0.0,0.041,0.003,,,,,
P-1802,200,5.0,0.0,0.01,0.003,,,,,
P-1803,200,7.516,0.0,0.027,0.005,,,,,
P-1804,200,5.0,0.0,0.01,0.003,,,,,
P-1805,200,7.293,0.0,0.011,0.003,,,,,
P-1806,200,5.0,0.0,0.01,0.003,,,,,
P-1807,200,5.485,0.0,0.02,0.005,,,,,
P-1808,200,18.018,0.0,0.028,0.004,,,,,
P-1809,200,18.018,0.14,0.308,0.046,,,,,
P-1810,200,5.0,0.0,0.022,0.005,,,,,
P-1811,200,21.715,0.0,0.03,0.004,,,,,
P-1812,200,19.925,0.0,0.038,0.004,,,,,
P-1813,200,23.522,0.07,0.266,0.032,,,,,
P-1814,200,40.058,0.0,0.027,0.003,,,,,
P-1815,200,7.279,0.0,0.017,0.004,,,,,
P-1816,200,6.61,0.0,0.011,0.003,,,,,
P-1817,200,7.865,0.0,0.027,0.005,,,,,
P-1818,200,14.279,0.0,0.034,0.005,,,,,
P-1819,200,5.0,0.0,0.02,0.005,,,,,
P-1820,200,10.557,0.11,0.233,0.046,,,,,
P-1821,200,5.0,0.11,0.18,0.055,,,,,
P-1822,200,5.0,0.0,0.011,0.003,,,,,
P-1823,200,16.93,0.0,0.01,0.003,,,,,
P-1824,200,7.297,0.0,0.011,0.003,,,,,
P-1825,200,16.751,0.0,0.035,0.004,,,,,
P-1826,200,12.837,0.0,0.038,0.006,,,,,
P-1827,200,29.507,0.0,0.059,0.005,,,,,
P-1828,200,5.0,0.46,0.29,0.107,,,,,
P-1829,200,25.885,0.0,0.042,0.004,,,,,
P-1830,200,5.0,0.14,0.198,0.062,,,,,
P-1831,200,5.0,0.0,0.024,0.006,,,,,
P-1832,200,5.0,0.14,0.198,0.062,,,,,
P-1833,200,5.0,0.0,0.024,0.006,,,,,
P-1834,200,5.0,0.04,0.125,0.034,,,,,
P-1835,200,5.441,0.0,0.019,0.005,,,,,
P-1836,200,9.597,0.0,0.015,0.004,,,,,
P-1837,200,15.029,0.0,0.037,0.005,,,,,
P-1838,200,15.481,0.0,0.033,0.004,,,,,
P-1839,200,9.348,0.0,0.039,0.007,,,,,
P-1840,200,5.0,0.0,0.016,0.004,,,,,
P-1841,200,21.937,0.0,0.042,0.005,,,,,
P-1842,200,21.978,0.0,0.024,0.003,,,,,
P-1843,200,15.097,0.0,0.018,0.004,,,,,
P-1844,200,5.589,0.0,0.01,0.003,,,,,
P-1845,200,5.0,0.0,0.017,0.004,,,,,
P-1846,200,8.064,0.0,0.012,0.003,,,,,
P-1847,200,20.005,0.0,0.039,0.005,,,,,
P-1848,200,30.96,0.0,0.043,0.004,,,,,
P-1849,200,34.807,0.0,0.038,0.003,,,,,
P-1850,200,9.993,0.0,0.036,0.006,,,,,
P-1851,200,25.761,0.0,0.039,0.004,,,,,
P-1852,200,12.471,0.0,0.031,0.005,,,,,
P-1853,200,5.0,0.18,0.213,0.069,,,,,
P-1854,200,23.447,0.0,0.033,0.004,,,,,
P-1855,200,5.0,0.0,0.024,0.006,,,,,
P-1856,200,5.0,0.32,0.258,0.09,,,,,
P-1857,200,16.412,0.0,0.027,0.004,,,,,
P-1858,200,9.942,0.0,0.019,0.005,,,,,
P-1859,200,14.812,0.0,0.027,0.004,,,,,
P-1860,200,8.652,0.0,0.021,0.004,,,,,
P-1861,200,24.464,0.0,0.04,0.004,,,,,
P-1862,200,18.082,0.0,0.031,0.004,,,,,
P-1863,200,36.844,0.07,0.309,0.029,,,,,
P-1864,200,5.293,0.0,0.016,0.004,,,,,
P-1865,200,12.144,0.0,0.013,0.003,,,,,
P-1866,200,5.0,0.0,0.019,0.005,,,,,
P-1867,200,7.914,0.0,0.029,0.006,,,,,
P-1868,200,28.335,0.18,0.386,0.046,,,,,
P-1869,200,5.0,0.64,0.322,0.124,,,,,
P-1870,200,14.362,0.0,0.026,0.004,,,,,
P-1871,200,14.326,0.0,0.025,0.004,,,,,
P-1872,200,5.658,0.11,0.188,0.053,,,,,
P-1873,200,18.929,0.0,0.032,0.004,,,,,
P-1874,200,21.152,0.0,0.037,0.004,,,,,
P-1875,200,23.849,0.0,0.027,0.003,,,,,
P-1876,200,33.12,0.0,0.017,0.002,,,,,
P-1877,200,16.306,0.0,0.036,0.005,,,,,
P-1878,200,5.36,0.0,0.011,0.003,,,,,
P-1879,200,8.123,0.0,0.019,0.004,,,,,
P-1880,200,23.963,0.0,0.029,0.003,,,,,
P-1881,200,5.0,0.0,0.01,0.003,,,,,
P-1882,200,6.577,0.0,0.031,0.006,,,,,
P-1883,200,5.0,0.0,0.024,0.006,,,,,
P-1884,200,9.585,0.0,0.021,0.004,,,,,
P-1885,200,10.332,0.11,0.231,0.046,,,,,
P-1886,200,5.0,0.32,0.258,0.09,,,,,
P-1887,200,6.842,0.0,0.028,0.006,,,,,
P-1888,200,9.956,0.0,0.036,0.006,,,,,
P-1889,200,9.956,0.32,0.342,0.074,,,,,
P-1890,200,8.42,0.0,0.013,0.003,,,,,
P-1891,200,7.058,0.0,0.026,0.005,,,,,
P-1892,200,5.0,0.0,0.017,0.004,,,,,
P-1893,200,8.0,0.0,0.008,0.002,,,,,
P-1894,200,5.0,0.0,0.03,0.007,,,,,
P-1895,200,5.0,0.32,0.258,0.09,,,,,
P-1896,200,5.0,0.5,0.297,0.11,,,,,
P-1897,200,10.591,0.0,0.023,0.004,,,,,
P-1898,200,5.0,0.0,0.019,0.005,,,,,
P-1899,200,7.961,0.0,0.02,0.004,,,,,
P-1900,200,15.625,6.81,0.983,0.297,,,,,
P-1901,200,5.0,6.84,0.651,0.403,,,,,
P-1902,200,17.566,0.0,0.01,0.002,,,,,
P-1903,200,17.566,0.0,0.015,0.002,,,,,
